Time,ATMO_LBERG,FD_LBERG,FG_LBERG,SD_LBERG,DE_KN_residential1_pv
2015-08-04 14:00:00,151.0,87.0,221.0,45,1.54
2015-08-04 15:00:00,146.0,66.0,162.0,41,1.752
2015-08-04 16:00:00,143.0,51.0,139.0,54,1.077
2015-08-04 17:00:00,142.0,32.0,84.0,60,0.378
2015-08-04 18:00:00,144.0,19.0,29.0,29,0.047
2015-08-04 19:00:00,143.0,2.0,3.0,0,0.0
2015-08-04 20:00:00,-999.0,0.0,0.0,0,0.0
2015-08-04 21:00:00,-999.0,0.0,0.0,0,0.0
2015-08-04 22:00:00,135.0,0.0,0.0,0,0.0
2015-08-04 23:00:00,133.0,0.0,0.0,0,0.0
2015-08-05 00:00:00,133.0,0.0,0.0,0,0.0
2015-08-05 01:00:00,135.0,0.0,0.0,0,0.0
2015-08-05 02:00:00,136.0,0.0,0.0,0,0.0
2015-08-05 03:00:00,130.0,0.0,0.0,0,0.0
2015-08-05 04:00:00,138.0,1.0,1.0,0,0.106
2015-08-05 05:00:00,145.0,8.0,8.0,0,0.76
2015-08-05 06:00:00,146.0,24.0,24.0,0,2.483
2015-08-05 07:00:00,135.0,65.0,98.0,30,4.673
2015-08-05 08:00:00,137.0,89.0,141.0,27,6.013
2015-08-05 09:00:00,144.0,92.0,121.0,12,6.867
2015-08-05 10:00:00,142.0,119.0,178.0,23,7.239
2015-08-05 11:00:00,141.0,109.0,195.0,28,7.228
2015-08-05 12:00:00,137.0,116.0,251.0,45,6.813
2015-08-05 13:00:00,136.0,74.0,293.0,58,5.729
2015-08-05 14:00:00,138.0,89.0,221.0,45,4.348
2015-08-05 15:00:00,133.0,48.0,208.0,60,2.643
2015-08-05 16:00:00,132.0,38.0,146.0,59,0.953
2015-08-05 17:00:00,131.0,29.0,91.0,60,0.167
2015-08-05 18:00:00,130.0,16.0,37.0,57,0.029
2015-08-05 19:00:00,128.0,2.0,3.0,2,0.0
2015-08-05 20:00:00,127.0,0.0,0.0,0,0.0
2015-08-05 21:00:00,127.0,0.0,0.0,0,0.0
2015-08-05 22:00:00,127.0,0.0,0.0,0,0.0
2015-08-05 23:00:00,127.0,0.0,0.0,0,0.0
2015-08-06 00:00:00,128.0,0.0,0.0,0,0.0
2015-08-06 01:00:00,127.0,0.0,0.0,0,0.0
2015-08-06 02:00:00,132.0,0.0,0.0,0,0.0
2015-08-06 03:00:00,127.0,0.0,0.0,0,0.0
2015-08-06 04:00:00,131.0,2.0,3.0,1,0.103
2015-08-06 05:00:00,133.0,23.0,28.0,27,0.819
2015-08-06 06:00:00,131.0,36.0,85.0,54,2.184
2015-08-06 07:00:00,133.0,40.0,141.0,60,4.01
2015-08-06 08:00:00,138.0,57.0,199.0,60,5.712
2015-08-06 09:00:00,141.0,60.0,232.0,60,6.526
2015-08-06 10:00:00,144.0,83.0,265.0,60,6.883
2015-08-06 11:00:00,146.0,83.0,281.0,60,6.879
2015-08-06 12:00:00,148.0,85.0,305.0,60,6.462
2015-08-06 13:00:00,151.0,107.0,237.0,56,5.263
2015-08-06 14:00:00,152.0,94.0,173.0,31,4.182
2015-08-06 15:00:00,148.0,54.0,127.0,33,2.506
2015-08-06 16:00:00,147.0,52.0,150.0,58,0.886
2015-08-06 17:00:00,146.0,44.0,93.0,60,0.245
2015-08-06 18:00:00,143.0,17.0,30.0,41,0.039
2015-08-06 19:00:00,141.0,3.0,3.0,1,0.0
2015-08-06 20:00:00,140.0,0.0,0.0,0,0.0
2015-08-06 21:00:00,137.0,0.0,0.0,0,0.0
2015-08-06 22:00:00,136.0,0.0,0.0,0,0.0
2015-08-06 23:00:00,134.0,0.0,0.0,0,0.0
2015-08-07 00:00:00,132.0,0.0,0.0,0,0.0
2015-08-07 01:00:00,130.0,0.0,0.0,0,0.0
2015-08-07 02:00:00,131.0,0.0,0.0,0,0.0
2015-08-07 03:00:00,129.0,0.0,0.0,0,0.0
2015-08-07 04:00:00,129.0,3.0,3.0,2,0.093
2015-08-07 05:00:00,129.0,16.0,30.0,52,0.625
2015-08-07 06:00:00,131.0,28.0,83.0,60,2.389
2015-08-07 07:00:00,135.0,37.0,132.0,60,4.439
2015-08-07 08:00:00,138.0,52.0,197.0,60,5.692
2015-08-07 09:00:00,141.0,59.0,241.0,60,6.415
2015-08-07 10:00:00,144.0,45.0,283.0,60,6.497
2015-08-07 11:00:00,145.0,45.0,298.0,60,4.427
2015-08-07 12:00:00,145.0,43.0,302.0,60,5.821
2015-08-07 13:00:00,145.0,49.0,283.0,60,5.339
2015-08-07 14:00:00,145.0,38.0,255.0,60,4.171
2015-08-07 15:00:00,145.0,40.0,210.0,60,2.231
2015-08-07 16:00:00,146.0,35.0,150.0,60,0.866
2015-08-07 17:00:00,145.0,27.0,87.0,60,0.218
2015-08-07 18:00:00,145.0,15.0,32.0,51,0.027
2015-08-07 19:00:00,144.0,2.0,2.0,0,0.0
2015-08-07 20:00:00,142.0,0.0,0.0,0,0.0
2015-08-07 21:00:00,141.0,0.0,0.0,0,0.0
2015-08-07 22:00:00,139.0,0.0,0.0,0,0.0
2015-08-07 23:00:00,138.0,0.0,0.0,0,0.0
2015-08-08 00:00:00,136.0,0.0,0.0,0,0.0
2015-08-08 01:00:00,136.0,0.0,0.0,0,0.0
2015-08-08 02:00:00,135.0,0.0,0.0,0,0.0
2015-08-08 03:00:00,136.0,0.0,0.0,0,0.0
2015-08-08 04:00:00,136.0,2.0,3.0,0,0.135
2015-08-08 05:00:00,137.0,17.0,27.0,44,0.448
2015-08-08 06:00:00,139.0,34.0,76.0,60,2.325
2015-08-08 07:00:00,142.0,47.0,133.0,60,4.334
2015-08-08 08:00:00,144.0,56.0,188.0,60,5.631
2015-08-08 09:00:00,147.0,63.0,233.0,60,6.493
2015-08-08 10:00:00,148.0,63.0,268.0,60,6.924
2015-08-08 11:00:00,147.0,59.0,291.0,60,6.836
2015-08-08 12:00:00,149.0,61.0,295.0,60,6.391
2015-08-08 13:00:00,152.0,71.0,226.0,49,5.229
2015-08-08 14:00:00,154.0,77.0,207.0,43,3.165
2015-08-08 15:00:00,151.0,55.0,196.0,57,2.351
2015-08-08 16:00:00,151.0,50.0,110.0,39,0.836
2015-08-08 17:00:00,154.0,32.0,51.0,38,0.394
2015-08-08 18:00:00,161.0,21.0,27.0,18,0.028
2015-08-08 19:00:00,153.0,7.0,7.0,0,0.0
2015-08-08 20:00:00,147.0,0.0,0.0,0,0.0
2015-08-08 21:00:00,149.0,0.0,0.0,0,0.0
2015-08-08 22:00:00,148.0,0.0,0.0,0,0.0
2015-08-08 23:00:00,137.0,0.0,0.0,0,0.0
2015-08-09 00:00:00,133.0,0.0,0.0,0,0.0
2015-08-09 01:00:00,139.0,0.0,0.0,0,0.0
2015-08-09 02:00:00,139.0,0.0,0.0,0,0.0
2015-08-09 03:00:00,131.0,0.0,0.0,0,0.0
2015-08-09 04:00:00,129.0,2.0,2.0,0,0.076
2015-08-09 05:00:00,129.0,20.0,23.0,1,0.845
2015-08-09 06:00:00,133.0,59.0,67.0,22,2.237
2015-08-09 07:00:00,144.0,65.0,66.0,0,4.464
2015-08-09 08:00:00,146.0,75.0,76.0,0,4.237
2015-08-09 09:00:00,148.0,88.0,90.0,0,4.759
2015-08-09 10:00:00,148.0,94.0,95.0,0,6.722
2015-08-09 11:00:00,148.0,139.0,145.0,1,5.758
2015-08-09 12:00:00,140.0,122.0,238.0,39,6.34
2015-08-09 13:00:00,136.0,51.0,265.0,60,5.005
2015-08-09 14:00:00,138.0,65.0,234.0,60,3.769
2015-08-09 15:00:00,140.0,62.0,187.0,60,1.284
2015-08-09 16:00:00,142.0,53.0,132.0,60,0.692
2015-08-09 17:00:00,142.0,37.0,76.0,60,0.214
2015-08-09 18:00:00,141.0,18.0,27.0,33,0.0
2015-08-09 19:00:00,140.0,2.0,2.0,0,0.0
2015-08-09 20:00:00,139.0,0.0,0.0,0,0.0
2015-08-09 21:00:00,137.0,0.0,0.0,0,0.0
2015-08-09 22:00:00,137.0,0.0,0.0,0,0.0
2015-08-09 23:00:00,136.0,0.0,0.0,0,0.0
2015-08-10 00:00:00,135.0,0.0,0.0,0,0.0
2015-08-10 01:00:00,135.0,0.0,0.0,0,0.0
2015-08-10 02:00:00,134.0,0.0,0.0,0,0.0
2015-08-10 03:00:00,132.0,0.0,0.0,0,0.0
2015-08-10 04:00:00,131.0,2.0,2.0,0,0.075
2015-08-10 05:00:00,130.0,17.0,23.0,25,0.459
2015-08-10 06:00:00,131.0,37.0,70.0,60,0.759
2015-08-10 07:00:00,133.0,51.0,126.0,60,0.765
2015-08-10 08:00:00,136.0,61.0,181.0,60,2.136
2015-08-10 09:00:00,140.0,70.0,226.0,60,6.574
2015-08-10 10:00:00,142.0,76.0,260.0,60,5.882
2015-08-10 11:00:00,145.0,82.0,277.0,60,6.817
2015-08-10 12:00:00,147.0,84.0,278.0,60,6.709
2015-08-10 13:00:00,149.0,62.0,260.0,60,5.306
2015-08-10 14:00:00,152.0,98.0,176.0,47,3.498
2015-08-10 15:00:00,156.0,55.0,57.0,0,1.353
2015-08-10 16:00:00,151.0,68.0,85.0,28,0.762
2015-08-10 17:00:00,150.0,39.0,47.0,13,0.284
2015-08-10 18:00:00,148.0,18.0,19.0,5,0.012
2015-08-10 19:00:00,145.0,1.0,1.0,0,0.0
2015-08-10 20:00:00,144.0,0.0,0.0,0,0.0
2015-08-10 21:00:00,144.0,0.0,0.0,0,0.0
2015-08-10 22:00:00,142.0,0.0,0.0,0,0.0
2015-08-10 23:00:00,140.0,0.0,0.0,0,0.0
2015-08-11 00:00:00,139.0,0.0,0.0,0,0.0
2015-08-11 01:00:00,137.0,0.0,0.0,0,0.0
2015-08-11 02:00:00,134.0,0.0,0.0,0,0.0
2015-08-11 03:00:00,132.0,0.0,0.0,0,0.0
2015-08-11 04:00:00,131.0,2.0,2.0,0,0.094
2015-08-11 05:00:00,130.0,17.0,20.0,12,0.542
2015-08-11 06:00:00,131.0,40.0,60.0,52,1.953
2015-08-11 07:00:00,138.0,76.0,120.0,47,4.04
2015-08-11 08:00:00,144.0,95.0,155.0,43,5.044
2015-08-11 09:00:00,147.0,117.0,179.0,36,6.049
2015-08-11 10:00:00,152.0,85.0,103.0,8,6.897
2015-08-11 11:00:00,146.0,107.0,285.0,60,6.536
2015-08-11 12:00:00,145.0,99.0,276.0,60,6.42
2015-08-11 13:00:00,146.0,87.0,242.0,54,5.067
2015-08-11 14:00:00,146.0,90.0,218.0,57,3.824
2015-08-11 15:00:00,148.0,83.0,166.0,53,2.211
2015-08-11 16:00:00,146.0,60.0,98.0,40,0.847
2015-08-11 17:00:00,158.0,40.0,45.0,7,0.177
2015-08-11 18:00:00,159.0,12.0,14.0,1,0.029
2015-08-11 19:00:00,153.0,1.0,2.0,0,0.0
2015-08-11 20:00:00,142.0,0.0,0.0,0,0.0
2015-08-11 21:00:00,140.0,0.0,0.0,0,0.0
2015-08-11 22:00:00,138.0,0.0,0.0,0,0.0
2015-08-11 23:00:00,137.0,0.0,0.0,0,0.0
2015-08-12 00:00:00,139.0,0.0,0.0,0,0.0
2015-08-12 01:00:00,140.0,0.0,0.0,0,0.0
2015-08-12 02:00:00,133.0,0.0,0.0,0,0.0
2015-08-12 03:00:00,130.0,0.0,0.0,0,0.0
2015-08-12 04:00:00,130.0,1.0,1.0,0,0.062
2015-08-12 05:00:00,133.0,17.0,20.0,2,0.68
2015-08-12 06:00:00,133.0,46.0,66.0,57,2.223
2015-08-12 07:00:00,131.0,59.0,115.0,60,4.156
2015-08-12 08:00:00,132.0,73.0,172.0,60,5.532
2015-08-12 09:00:00,135.0,90.0,218.0,60,6.418
2015-08-12 10:00:00,139.0,100.0,254.0,60,6.825
2015-08-12 11:00:00,141.0,104.0,267.0,60,6.947
2015-08-12 12:00:00,143.0,108.0,270.0,60,6.439
2015-08-12 13:00:00,145.0,84.0,254.0,60,5.13
2015-08-12 14:00:00,147.0,86.0,224.0,60,3.827
2015-08-12 15:00:00,146.0,66.0,180.0,60,2.054
2015-08-12 16:00:00,147.0,54.0,125.0,60,0.742
2015-08-12 17:00:00,145.0,37.0,70.0,60,0.386
2015-08-12 18:00:00,142.0,14.0,17.0,13,0.067
2015-08-12 19:00:00,139.0,1.0,1.0,0,0.0
2015-08-12 20:00:00,139.0,0.0,0.0,0,0.0
2015-08-12 21:00:00,138.0,0.0,0.0,0,0.0
2015-08-12 22:00:00,139.0,0.0,0.0,0,0.0
2015-08-12 23:00:00,137.0,0.0,0.0,0,0.0
2015-08-13 00:00:00,134.0,0.0,0.0,0,0.0
2015-08-13 01:00:00,134.0,0.0,0.0,0,0.0
2015-08-13 02:00:00,135.0,0.0,0.0,0,0.0
2015-08-13 03:00:00,134.0,0.0,0.0,0,0.0
2015-08-13 04:00:00,132.0,1.0,1.0,0,0.056
2015-08-13 05:00:00,130.0,17.0,20.0,0,0.656
2015-08-13 06:00:00,135.0,45.0,50.0,12,2.314
2015-08-13 07:00:00,138.0,76.0,96.0,28,4.429
2015-08-13 08:00:00,135.0,92.0,167.0,60,5.825
2015-08-13 09:00:00,137.0,93.0,216.0,60,6.539
2015-08-13 10:00:00,140.0,92.0,251.0,60,7.021
2015-08-13 11:00:00,142.0,99.0,268.0,60,7.026
2015-08-13 12:00:00,145.0,118.0,262.0,60,6.583
2015-08-13 13:00:00,147.0,104.0,248.0,60,5.213
2015-08-13 14:00:00,146.0,87.0,226.0,60,3.82
2015-08-13 15:00:00,145.0,64.0,181.0,60,2.249
2015-08-13 16:00:00,144.0,50.0,126.0,60,1.17
2015-08-13 17:00:00,142.0,33.0,67.0,59,0.423
2015-08-13 18:00:00,140.0,15.0,21.0,21,0.016
2015-08-13 19:00:00,138.0,1.0,2.0,0,0.0
2015-08-13 20:00:00,135.0,0.0,0.0,0,0.0
2015-08-13 21:00:00,134.0,0.0,0.0,0,0.0
2015-08-13 22:00:00,133.0,0.0,0.0,0,0.0
2015-08-13 23:00:00,132.0,0.0,0.0,0,0.0
2015-08-14 00:00:00,132.0,0.0,0.0,0,0.0
2015-08-14 01:00:00,131.0,0.0,0.0,0,0.0
2015-08-14 02:00:00,129.0,0.0,0.0,0,0.0
2015-08-14 03:00:00,128.0,0.0,0.0,0,0.0
2015-08-14 04:00:00,127.0,1.0,1.0,0,0.039
2015-08-14 05:00:00,127.0,16.0,23.0,38,0.395
2015-08-14 06:00:00,128.0,33.0,70.0,60,0.967
2015-08-14 07:00:00,130.0,43.0,128.0,60,2.788
2015-08-14 08:00:00,134.0,58.0,181.0,60,5.804
2015-08-14 09:00:00,139.0,82.0,215.0,60,5.269
2015-08-14 10:00:00,144.0,101.0,205.0,60,1.765
2015-08-14 11:00:00,149.0,135.0,215.0,60,0.815
2015-08-14 12:00:00,151.0,97.0,208.0,46,2.729
2015-08-14 13:00:00,153.0,108.0,207.0,44,1.367
2015-08-14 14:00:00,153.0,106.0,162.0,26,1.326
2015-08-14 15:00:00,150.0,85.0,203.0,59,2.417
2015-08-14 16:00:00,157.0,81.0,133.0,56,0.829
2015-08-14 17:00:00,152.0,41.0,66.0,58,0.363
2015-08-14 18:00:00,145.0,14.0,18.0,10,0.006
2015-08-14 19:00:00,143.0,1.0,1.0,0,0.0
2015-08-14 20:00:00,141.0,0.0,0.0,0,0.0
2015-08-14 21:00:00,146.0,0.0,0.0,0,0.0
2015-08-14 22:00:00,143.0,0.0,0.0,0,0.0
2015-08-14 23:00:00,148.0,0.0,0.0,0,0.0
2015-08-15 00:00:00,143.0,0.0,0.0,0,0.0
2015-08-15 01:00:00,142.0,0.0,0.0,0,0.0
2015-08-15 02:00:00,137.0,0.0,0.0,0,0.0
2015-08-15 03:00:00,135.0,0.0,0.0,0,0.0
2015-08-15 04:00:00,134.0,3.0,3.0,0,0.0
2015-08-15 05:00:00,132.0,23.0,27.0,23,0.075
2015-08-15 06:00:00,133.0,45.0,67.0,52,0.41
2015-08-15 07:00:00,132.0,51.0,116.0,52,1.296
2015-08-15 08:00:00,134.0,69.0,153.0,49,1.981
2015-08-15 09:00:00,137.0,74.0,207.0,55,0.926
2015-08-15 10:00:00,140.0,75.0,257.0,60,0.637
2015-08-15 11:00:00,144.0,107.0,264.0,57,1.0
2015-08-15 12:00:00,150.0,115.0,178.0,23,0.937
2015-08-15 13:00:00,153.0,94.0,116.0,16,1.825
2015-08-15 14:00:00,152.0,63.0,69.0,5,1.066
2015-08-15 15:00:00,150.0,44.0,47.0,0,0.888
2015-08-15 16:00:00,147.0,56.0,58.0,2,0.609
2015-08-15 17:00:00,150.0,61.0,75.0,34,0.393
2015-08-15 18:00:00,141.0,33.0,39.0,32,0.008
2015-08-15 19:00:00,135.0,1.0,2.0,0,0.0
2015-08-15 20:00:00,132.0,0.0,0.0,0,0.0
2015-08-15 21:00:00,131.0,0.0,0.0,0,0.0
2015-08-15 22:00:00,130.0,0.0,0.0,0,0.0
2015-08-15 23:00:00,128.0,0.0,0.0,0,0.0
2015-08-16 00:00:00,127.0,0.0,0.0,0,0.0
2015-08-16 01:00:00,127.0,0.0,0.0,0,0.0
2015-08-16 02:00:00,128.0,0.0,0.0,0,0.0
2015-08-16 03:00:00,127.0,0.0,0.0,0,0.0
2015-08-16 04:00:00,127.0,1.0,1.0,0,0.0
2015-08-16 05:00:00,131.0,20.0,23.0,11,0.087
2015-08-16 06:00:00,128.0,43.0,51.0,12,0.308
2015-08-16 07:00:00,131.0,79.0,117.0,45,0.769
2015-08-16 08:00:00,132.0,88.0,128.0,43,1.631
2015-08-16 09:00:00,136.0,109.0,135.0,26,2.066
2015-08-16 10:00:00,141.0,148.0,202.0,34,2.939
2015-08-16 11:00:00,144.0,151.0,196.0,40,4.161
2015-08-16 12:00:00,152.0,87.0,92.0,1,4.603
2015-08-16 13:00:00,150.0,75.0,79.0,0,3.427
2015-08-16 14:00:00,150.0,51.0,52.0,0,2.858
2015-08-16 15:00:00,146.0,66.0,69.0,0,2.431
2015-08-16 16:00:00,149.0,22.0,22.0,0,1.025
2015-08-16 17:00:00,148.0,16.0,17.0,0,0.318
2015-08-16 18:00:00,150.0,2.0,2.0,0,0.049
2015-08-16 19:00:00,146.0,0.0,0.0,0,0.0
2015-08-16 20:00:00,144.0,0.0,0.0,0,0.0
2015-08-16 21:00:00,135.0,0.0,0.0,0,0.0
2015-08-16 22:00:00,138.0,0.0,0.0,0,0.0
2015-08-16 23:00:00,139.0,0.0,0.0,0,0.0
2015-08-17 00:00:00,143.0,0.0,0.0,0,0.0
2015-08-17 01:00:00,146.0,0.0,0.0,0,0.0
2015-08-17 02:00:00,140.0,0.0,0.0,0,0.0
2015-08-17 03:00:00,133.0,0.0,0.0,0,0.0
2015-08-17 04:00:00,131.0,1.0,1.0,0,0.0
2015-08-17 05:00:00,136.0,12.0,12.0,0,0.213
2015-08-17 06:00:00,143.0,36.0,36.0,0,0.571
2015-08-17 07:00:00,143.0,71.0,73.0,2,1.216
2015-08-17 08:00:00,133.0,98.0,111.0,14,2.084
2015-08-17 09:00:00,137.0,115.0,147.0,22,2.821
2015-08-17 10:00:00,136.0,121.0,234.0,53,3.086
2015-08-17 11:00:00,147.0,97.0,103.0,1,4.577
2015-08-17 12:00:00,149.0,118.0,125.0,2,4.634
2015-08-17 13:00:00,148.0,81.0,82.0,1,3.948
2015-08-17 14:00:00,150.0,41.0,41.0,0,1.908
2015-08-17 15:00:00,148.0,54.0,55.0,0,1.311
2015-08-17 16:00:00,148.0,33.0,33.0,0,0.513
2015-08-17 17:00:00,146.0,11.0,12.0,0,0.067
2015-08-17 18:00:00,147.0,1.0,2.0,0,0.0
2015-08-17 19:00:00,146.0,0.0,0.0,0,0.0
2015-08-17 20:00:00,146.0,0.0,0.0,0,0.0
2015-08-17 21:00:00,145.0,0.0,0.0,0,0.0
2015-08-17 22:00:00,146.0,0.0,0.0,0,0.0
2015-08-17 23:00:00,147.0,0.0,0.0,0,0.0
2015-08-18 00:00:00,147.0,0.0,0.0,0,0.0
2015-08-18 01:00:00,145.0,0.0,0.0,0,0.0
2015-08-18 02:00:00,144.0,0.0,0.0,0,0.0
2015-08-18 03:00:00,143.0,0.0,0.0,0,0.0
2015-08-18 04:00:00,142.0,0.0,0.0,0,0.042
2015-08-18 05:00:00,141.0,1.0,1.0,0,0.466
2015-08-18 06:00:00,141.0,3.0,4.0,0,1.948
2015-08-18 07:00:00,140.0,7.0,7.0,0,4.692
2015-08-18 08:00:00,140.0,11.0,11.0,0,6.423
2015-08-18 09:00:00,140.0,9.0,9.0,0,4.967
2015-08-18 10:00:00,140.0,14.0,15.0,0,3.945
2015-08-18 11:00:00,139.0,18.0,19.0,0,3.436
2015-08-18 12:00:00,139.0,38.0,38.0,0,6.135
2015-08-18 13:00:00,139.0,57.0,58.0,0,3.918
2015-08-18 14:00:00,139.0,23.0,23.0,0,1.751
2015-08-18 15:00:00,139.0,9.0,9.0,0,0.945
2015-08-18 16:00:00,139.0,8.0,8.0,0,0.596
2015-08-18 17:00:00,140.0,3.0,3.0,0,0.084
2015-08-18 18:00:00,140.0,0.0,0.0,0,0.0
2015-08-18 19:00:00,140.0,0.0,0.0,0,0.0
2015-08-18 20:00:00,140.0,0.0,0.0,0,0.0
2015-08-18 21:00:00,140.0,0.0,0.0,0,0.0
2015-08-18 22:00:00,140.0,0.0,0.0,0,0.0
2015-08-18 23:00:00,141.0,0.0,0.0,0,0.0
2015-08-19 00:00:00,140.0,0.0,0.0,0,0.0
2015-08-19 01:00:00,140.0,0.0,0.0,0,0.0
2015-08-19 02:00:00,140.0,0.0,0.0,0,0.0
2015-08-19 03:00:00,141.0,0.0,0.0,0,0.0
2015-08-19 04:00:00,141.0,0.0,0.0,0,0.0
2015-08-19 05:00:00,141.0,4.0,4.0,0,0.034
2015-08-19 06:00:00,141.0,7.0,7.0,0,0.162
2015-08-19 07:00:00,142.0,13.0,13.0,0,0.609
2015-08-19 08:00:00,142.0,14.0,14.0,0,0.455
2015-08-19 09:00:00,140.0,46.0,47.0,0,0.854
2015-08-19 10:00:00,135.0,145.0,168.0,18,0.927
2015-08-19 11:00:00,130.0,141.0,209.0,38,0.772
2015-08-19 12:00:00,131.0,222.0,245.0,47,0.941
2015-08-19 13:00:00,135.0,109.0,170.0,29,0.454
2015-08-19 14:00:00,127.0,85.0,190.0,57,0.458
2015-08-19 15:00:00,126.0,80.0,196.0,60,0.407
2015-08-19 16:00:00,127.0,71.0,118.0,55,0.272
2015-08-19 17:00:00,128.0,47.0,63.0,34,0.099
2015-08-19 18:00:00,124.0,15.0,17.0,0,0.009
2015-08-19 19:00:00,129.0,0.0,0.0,0,0.0
2015-08-19 20:00:00,121.0,0.0,0.0,0,0.0
2015-08-19 21:00:00,121.0,0.0,0.0,0,0.0
2015-08-19 22:00:00,133.0,0.0,0.0,0,0.0
2015-08-19 23:00:00,131.0,0.0,0.0,0,0.0
2015-08-20 00:00:00,129.0,0.0,0.0,0,0.0
2015-08-20 01:00:00,126.0,0.0,0.0,0,0.0
2015-08-20 02:00:00,132.0,0.0,0.0,0,0.0
2015-08-20 03:00:00,122.0,0.0,0.0,0,0.0
2015-08-20 04:00:00,123.0,1.0,1.0,0,0.0
2015-08-20 05:00:00,124.0,13.0,13.0,0,0.153
2015-08-20 06:00:00,116.0,50.0,64.0,20,1.684
2015-08-20 07:00:00,111.0,50.0,66.0,25,4.445
2015-08-20 08:00:00,112.0,71.0,169.0,60,6.109
2015-08-20 09:00:00,115.0,78.0,184.0,60,6.493
2015-08-20 10:00:00,118.0,85.0,264.0,60,7.274
2015-08-20 11:00:00,121.0,123.0,251.0,60,5.817
2015-08-20 12:00:00,123.0,193.0,237.0,60,5.188
2015-08-20 13:00:00,122.0,102.0,218.0,60,5.4
2015-08-20 14:00:00,125.0,113.0,222.0,59,2.246
2015-08-20 15:00:00,125.0,97.0,158.0,55,1.621
2015-08-20 16:00:00,123.0,66.0,101.0,54,0.449
2015-08-20 17:00:00,123.0,38.0,50.0,29,0.052
2015-08-20 18:00:00,120.0,12.0,13.0,0,0.006
2015-08-20 19:00:00,120.0,0.0,0.0,0,0.0
2015-08-20 20:00:00,122.0,0.0,0.0,0,0.0
2015-08-20 21:00:00,119.0,0.0,0.0,0,0.0
2015-08-20 22:00:00,115.0,0.0,0.0,0,0.0
2015-08-20 23:00:00,113.0,0.0,0.0,0,0.0
2015-08-21 00:00:00,111.0,0.0,0.0,0,0.0
2015-08-21 01:00:00,109.0,0.0,0.0,0,0.0
2015-08-21 02:00:00,108.0,0.0,0.0,0,0.0
2015-08-21 03:00:00,107.0,0.0,0.0,0,0.0
2015-08-21 04:00:00,106.0,0.0,0.0,0,0.023
2015-08-21 05:00:00,106.0,9.0,16.0,41,0.653
2015-08-21 06:00:00,106.0,20.0,44.0,50,2.342
2015-08-21 07:00:00,109.0,32.0,118.0,60,4.522
2015-08-21 08:00:00,112.0,37.0,187.0,60,6.024
2015-08-21 09:00:00,115.0,37.0,232.0,60,6.915
2015-08-21 10:00:00,117.0,41.0,265.0,60,7.265
2015-08-21 11:00:00,119.0,47.0,285.0,60,7.237
2015-08-21 12:00:00,120.0,58.0,279.0,60,6.799
2015-08-21 13:00:00,121.0,68.0,268.0,60,5.132
2015-08-21 14:00:00,121.0,49.0,211.0,60,3.788
2015-08-21 15:00:00,121.0,45.0,166.0,60,2.116
2015-08-21 16:00:00,121.0,37.0,117.0,60,0.659
2015-08-21 17:00:00,120.0,26.0,50.0,48,0.115
2015-08-21 18:00:00,119.0,11.0,16.0,19,0.0
2015-08-21 19:00:00,118.0,0.0,0.0,0,0.0
2015-08-21 20:00:00,117.0,0.0,0.0,0,0.0
2015-08-21 21:00:00,115.0,0.0,0.0,0,0.0
2015-08-21 22:00:00,114.0,0.0,0.0,0,0.0
2015-08-21 23:00:00,113.0,0.0,0.0,0,0.0
2015-08-22 00:00:00,113.0,0.0,0.0,0,0.0
2015-08-22 01:00:00,112.0,0.0,0.0,0,0.0
2015-08-22 02:00:00,112.0,0.0,0.0,0,0.0
2015-08-22 03:00:00,111.0,0.0,0.0,0,0.0
2015-08-22 04:00:00,109.0,0.0,0.0,0,0.014
2015-08-22 05:00:00,110.0,14.0,18.0,32,0.46
2015-08-22 06:00:00,108.0,29.0,62.0,60,2.385
2015-08-22 07:00:00,111.0,44.0,110.0,60,4.669
2015-08-22 08:00:00,115.0,55.0,167.0,60,6.036
2015-08-22 09:00:00,118.0,60.0,215.0,60,6.867
2015-08-22 10:00:00,121.0,78.0,247.0,57,7.263
2015-08-22 11:00:00,126.0,96.0,249.0,49,7.267
2015-08-22 12:00:00,123.0,87.0,233.0,46,6.767
2015-08-22 13:00:00,129.0,90.0,166.0,27,5.075
2015-08-22 14:00:00,132.0,99.0,118.0,14,3.746
2015-08-22 15:00:00,128.0,95.0,148.0,35,2.07
2015-08-22 16:00:00,122.0,48.0,102.0,46,0.687
2015-08-22 17:00:00,136.0,32.0,53.0,29,0.124
2015-08-22 18:00:00,127.0,9.0,10.0,0,0.0
2015-08-22 19:00:00,128.0,0.0,0.0,0,0.0
2015-08-22 20:00:00,120.0,0.0,0.0,0,0.0
2015-08-22 21:00:00,119.0,0.0,0.0,0,0.0
2015-08-22 22:00:00,114.0,0.0,0.0,0,0.0
2015-08-22 23:00:00,114.0,0.0,0.0,0,0.0
2015-08-23 00:00:00,111.0,0.0,0.0,0,0.0
2015-08-23 01:00:00,111.0,0.0,0.0,0,0.0
2015-08-23 02:00:00,110.0,0.0,0.0,0,0.0
2015-08-23 03:00:00,109.0,0.0,0.0,0,0.0
2015-08-23 04:00:00,108.0,0.0,0.0,0,0.025
2015-08-23 05:00:00,108.0,10.0,14.0,26,0.538
2015-08-23 06:00:00,109.0,27.0,58.0,60,2.224
