Time,ATMO_LBERG,FD_LBERG,FG_LBERG,SD_LBERG,DE_KN_residential1_pv,Hour,solar_power_states,pv_states
2015-09-15 18:00:00,132.0,0.0,0.0,0,0.0,18,0,0.0
2015-09-15 19:00:00,134.0,0.0,0.0,0,0.0,19,0,0.0
2015-09-15 20:00:00,135.0,0.0,0.0,0,0.0,20,0,0.0
2015-09-15 21:00:00,133.0,0.0,0.0,0,0.0,21,0,0.0
2015-09-15 22:00:00,132.0,0.0,0.0,0,0.0,22,0,0.0
2015-09-15 23:00:00,128.0,0.0,0.0,0,0.0,23,0,0.0
2015-09-16 00:00:00,131.0,0.0,0.0,0,0.0,0,0,0.0
2015-09-16 01:00:00,124.0,0.0,0.0,0,0.0,1,0,0.0
2015-09-16 02:00:00,118.0,0.0,0.0,0,0.0,2,0,0.0
2015-09-16 03:00:00,123.0,0.0,0.0,0,0.0,3,0,0.0
2015-09-16 04:00:00,111.0,0.0,0.0,0,0.0,4,0,0.0
2015-09-16 05:00:00,111.0,1.0,2.0,0,0.03280839895013123,5,0,0.0
2015-09-16 06:00:00,111.0,17.0,29.0,43,1.1609125782354128,6,30,1.25
2015-09-16 07:00:00,114.0,43.0,73.0,48,2.0820714718352513,7,75,2.25
2015-09-16 08:00:00,116.0,58.0,121.0,59,3.4347869977791237,8,120,3.25
2015-09-16 09:00:00,120.0,53.0,165.0,59,4.673934988895619,9,165,4.75
2015-09-16 10:00:00,128.0,86.0,231.0,60,3.341409246921058,10,230,3.25
2015-09-16 11:00:00,131.0,128.0,212.0,46,6.2537855844942465,11,210,6.25
2015-09-16 12:00:00,129.0,98.0,204.0,56,4.318090046436503,12,205,4.25
2015-09-16 13:00:00,129.0,89.0,214.0,60,4.853119321623258,13,215,4.75
2015-09-16 14:00:00,139.0,98.0,105.0,5,4.837976983646275,14,105,4.75
2015-09-16 15:00:00,141.0,73.0,77.0,2,1.8423177871996768,15,75,1.75
2015-09-16 16:00:00,140.0,41.0,43.0,1,0.6485968100141328,16,45,0.75
2015-09-16 17:00:00,133.0,11.0,11.0,0,0.020189783969311526,17,10,0.0
2015-09-16 18:00:00,138.0,1.0,1.0,0,0.0,18,0,0.0
2015-09-16 19:00:00,141.0,0.0,0.0,0,0.0,19,0,0.0
2015-09-16 20:00:00,126.0,0.0,0.0,0,0.0,20,0,0.0
2015-09-16 21:00:00,123.0,0.0,0.0,0,0.0,21,0,0.0
2015-09-16 22:00:00,123.0,0.0,0.0,0,0.0,22,0,0.0
2015-09-16 23:00:00,126.0,0.0,0.0,0,0.0,23,0,0.0
2015-09-17 00:00:00,129.0,0.0,0.0,0,0.0,0,0,0.0
2015-09-17 01:00:00,133.0,0.0,0.0,0,0.0,1,0,0.0
2015-09-17 02:00:00,128.0,0.0,0.0,0,0.0,2,0,0.0
2015-09-17 03:00:00,126.0,0.0,0.0,0,0.0,3,0,0.0
2015-09-17 04:00:00,131.0,0.0,0.0,0,0.0,4,0,0.0
2015-09-17 05:00:00,131.0,1.0,2.0,0,0.8204270355612359,5,0,0.75
2015-09-17 06:00:00,133.0,22.0,36.0,49,5.841666040147357,6,35,5.75
2015-09-17 07:00:00,134.0,43.0,57.0,23,11.832756935568753,7,55,11.75
2015-09-17 08:00:00,132.0,46.0,123.0,43,9.016239380497705,8,125,9.25
2015-09-17 09:00:00,130.0,24.0,184.0,60,0.58078339974438,9,185,0.75
2015-09-17 10:00:00,132.0,32.0,215.0,60,0.9642132170513494,10,215,0.75
2015-09-17 11:00:00,133.0,31.0,237.0,60,1.8382076535598826,11,235,1.75
2015-09-17 12:00:00,136.0,41.0,228.0,60,1.2461469062476505,12,230,1.25
2015-09-17 13:00:00,137.0,32.0,220.0,60,1.722614840989399,13,220,1.75
2015-09-17 14:00:00,136.0,22.0,187.0,60,1.5365386061198405,14,185,1.75
2015-09-17 15:00:00,136.0,32.0,140.0,60,0.7837756559657169,15,140,0.75
2015-09-17 16:00:00,139.0,43.0,62.0,45,1.2348695586797984,16,60,1.25
2015-09-17 17:00:00,135.0,24.0,33.0,36,0.08176076986692729,17,35,0.0
2015-09-17 18:00:00,136.0,1.0,1.0,0,0.0,18,0,0.0
2015-09-17 19:00:00,141.0,0.0,0.0,0,0.0,19,0,0.0
2015-09-17 20:00:00,138.0,0.0,0.0,0,0.0,20,0,0.0
2015-09-17 21:00:00,137.0,0.0,0.0,0,0.0,21,0,0.0
2015-09-17 22:00:00,127.0,0.0,0.0,0,0.0,22,0,0.0
2015-09-17 23:00:00,115.0,0.0,0.0,0,0.0,23,0,0.0
2015-09-18 00:00:00,111.0,0.0,0.0,0,0.0,0,0,0.0
2015-09-18 01:00:00,109.0,0.0,0.0,0,0.0,1,0,0.0
2015-09-18 02:00:00,109.0,0.0,0.0,0,0.0,2,0,0.0
2015-09-18 03:00:00,109.0,0.0,0.0,0,0.0,3,0,0.0
2015-09-18 04:00:00,108.0,0.0,0.0,0,0.0,4,0,0.0
2015-09-18 05:00:00,109.0,1.0,1.0,0,0.10781025395304264,5,0,0.25
2015-09-18 06:00:00,109.0,12.0,27.0,49,0.9574577315353549,6,25,0.75
2015-09-18 07:00:00,110.0,21.0,82.0,60,1.103771647614484,7,80,1.25
2015-09-18 08:00:00,118.0,47.0,119.0,45,2.184441097953316,8,120,2.25
2015-09-18 09:00:00,130.0,85.0,93.0,6,4.599904168663152,9,95,4.75
2015-09-18 10:00:00,131.0,86.0,89.0,2,3.4832979670066395,10,90,3.25
2015-09-18 11:00:00,123.0,96.0,182.0,37,9.582278047778766,11,180,9.75
2015-09-18 12:00:00,118.0,58.0,200.0,49,6.250427818468067,12,200,6.25
2015-09-18 13:00:00,118.0,47.0,217.0,57,5.68314052981039,13,215,5.75
2015-09-18 14:00:00,119.0,45.0,157.0,50,2.0894653980423024,14,155,2.25
2015-09-18 15:00:00,122.0,45.0,135.0,59,0.9600246423437606,15,135,0.75
2015-09-18 16:00:00,127.0,45.0,66.0,27,0.45691012389622826,16,65,0.25
2015-09-18 17:00:00,127.0,13.0,13.0,0,0.041070572934492434,17,15,0.0
2015-09-18 18:00:00,123.0,1.0,1.0,0,0.0,18,0,0.0
2015-09-18 19:00:00,116.0,0.0,0.0,0,0.0,19,0,0.0
2015-09-18 20:00:00,113.0,0.0,0.0,0,0.0,20,0,0.0
2015-09-18 21:00:00,113.0,0.0,0.0,0,0.0,21,0,0.0
2015-09-18 22:00:00,116.0,0.0,0.0,0,0.0,22,0,0.0
2015-09-18 23:00:00,124.0,0.0,0.0,0,0.0,23,0,0.0
2015-09-19 00:00:00,115.0,0.0,0.0,0,0.0,0,0,0.0
2015-09-19 01:00:00,116.0,0.0,0.0,0,0.0,1,0,0.0
2015-09-19 02:00:00,120.0,0.0,0.0,0,0.0,2,0,0.0
2015-09-19 03:00:00,114.0,0.0,0.0,0,0.0,3,0,0.0
2015-09-19 04:00:00,113.0,0.0,0.0,0,0.0,4,0,0.0
2015-09-19 05:00:00,110.0,1.0,1.0,0,0.08496303362747437,5,0,0.0
2015-09-19 06:00:00,110.0,13.0,24.0,45,0.515144288099213,6,25,0.75
2015-09-19 07:00:00,111.0,23.0,77.0,60,2.1249701884092533,7,75,2.25
2015-09-19 08:00:00,112.0,25.0,133.0,60,4.174815168137372,8,135,4.25
2015-09-19 09:00:00,114.0,32.0,175.0,58,6.0252206057715245,9,175,6.25
2015-09-19 10:00:00,117.0,49.0,212.0,57,6.528738373479609,10,210,6.75
2015-09-19 11:00:00,126.0,80.0,214.0,46,6.430360124016218,11,215,6.25
2015-09-19 12:00:00,131.0,82.0,164.0,31,5.375924159313142,12,165,5.25
2015-09-19 13:00:00,131.0,86.0,237.0,53,3.5666587169091346,13,235,3.75
2015-09-19 14:00:00,131.0,68.0,129.0,33,1.721619365609349,14,130,1.75
2015-09-19 15:00:00,122.0,50.0,113.0,42,0.7127951347483903,15,115,0.75
2015-09-19 16:00:00,117.0,24.0,80.0,59,0.21553780109706655,16,80,0.25
2015-09-19 17:00:00,116.0,10.0,24.0,41,0.02325304078225614,17,25,0.0
2015-09-19 18:00:00,120.0,0.0,1.0,0,0.0,18,0,0.0
2015-09-19 19:00:00,122.0,0.0,0.0,0,0.0,19,0,0.0
2015-09-19 20:00:00,115.0,0.0,0.0,0,0.0,20,0,0.0
2015-09-19 21:00:00,122.0,0.0,0.0,0,0.0,21,0,0.0
2015-09-19 22:00:00,132.0,0.0,0.0,0,0.0,22,0,0.0
2015-09-19 23:00:00,128.0,0.0,0.0,0,0.0,23,0,0.0
2015-09-20 00:00:00,123.0,0.0,0.0,0,0.0,0,0,0.0
2015-09-20 01:00:00,132.0,0.0,0.0,0,0.0,1,0,0.0
2015-09-20 02:00:00,134.0,0.0,0.0,0,0.0,2,0,0.0
2015-09-20 03:00:00,134.0,0.0,0.0,0,0.0,3,0,0.0
2015-09-20 04:00:00,131.0,0.0,0.0,0,0.0,4,0,0.0
2015-09-20 05:00:00,131.0,0.0,0.0,0,0.12572905388886949,5,0,0.25
2015-09-20 06:00:00,130.0,6.0,6.0,0,2.3823036356651413,6,5,2.25
2015-09-20 07:00:00,128.0,23.0,23.0,0,3.6409038521985115,7,25,3.75
2015-09-20 08:00:00,125.0,71.0,72.0,1,5.395871896063982,8,70,5.25
2015-09-20 09:00:00,130.0,67.0,68.0,0,6.296930115600879,9,70,6.25
2015-09-20 10:00:00,122.0,99.0,159.0,27,6.692452764292948,10,160,6.75
2015-09-20 11:00:00,117.0,94.0,187.0,34,3.9604651974993885,11,185,3.75
2015-09-20 12:00:00,123.0,94.0,118.0,16,1.5257744560472182,12,120,1.75
2015-09-20 13:00:00,128.0,80.0,83.0,0,3.5230328641776967,13,85,3.75
2015-09-20 14:00:00,128.0,69.0,83.0,9,2.4700520378584145,14,85,2.25
2015-09-20 15:00:00,119.0,43.0,105.0,38,1.1865679460762057,15,105,1.25
2015-09-20 16:00:00,110.0,24.0,80.0,53,0.284200048894632,16,80,0.25
2015-09-20 17:00:00,125.0,12.0,16.0,20,0.015716131736108686,17,15,0.0
2015-09-20 18:00:00,113.0,0.0,0.0,0,0.0,18,0,0.0
2015-09-20 19:00:00,118.0,0.0,0.0,0,0.0,19,0,0.0
2015-09-20 20:00:00,120.0,0.0,0.0,0,0.0,20,0,0.0
2015-09-20 21:00:00,109.0,0.0,0.0,0,0.0,21,0,0.0
2015-09-20 22:00:00,126.0,0.0,0.0,0,0.0,22,0,0.0
2015-09-20 23:00:00,118.0,0.0,0.0,0,0.0,23,0,0.0
2015-09-21 00:00:00,103.0,0.0,0.0,0,0.0,0,0,0.0
2015-09-21 01:00:00,112.0,0.0,0.0,0,0.0,1,0,0.0
2015-09-21 02:00:00,125.0,0.0,0.0,0,0.0,2,0,0.0
2015-09-21 03:00:00,129.0,0.0,0.0,0,0.0,3,0,0.0
2015-09-21 04:00:00,128.0,0.0,0.0,0,0.0,4,0,0.0
2015-09-21 05:00:00,124.0,0.0,0.0,0,0.11526125885340106,5,0,0.25
2015-09-21 06:00:00,121.0,13.0,13.0,1,1.5902712815715623,6,15,1.75
2015-09-21 07:00:00,123.0,32.0,37.0,9,3.5756047039957237,7,35,3.75
2015-09-21 08:00:00,126.0,52.0,57.0,5,4.847654683950288,8,55,4.75
2015-09-21 09:00:00,120.0,73.0,140.0,35,5.459040491781371,9,140,5.25
2015-09-21 10:00:00,126.0,92.0,111.0,13,5.798977682747561,10,110,5.75
2015-09-21 11:00:00,128.0,95.0,97.0,2,5.812341306962448,11,95,5.75
2015-09-21 12:00:00,121.0,120.0,166.0,25,5.104904450086864,12,165,5.25
2015-09-21 13:00:00,117.0,54.0,204.0,54,3.1638380328745157,13,205,3.25
2015-09-21 14:00:00,127.0,86.0,110.0,14,1.4566350394226915,14,110,1.25
2015-09-21 15:00:00,129.0,59.0,63.0,6,0.4861018308165174,15,65,0.25
2015-09-21 16:00:00,132.0,17.0,18.0,0,0.08936923693705734,16,20,0.0
2015-09-21 17:00:00,131.0,5.0,5.0,0,0.0,17,5,0.0
2015-09-21 18:00:00,131.0,0.0,0.0,0,0.0,18,0,0.0
2015-09-21 19:00:00,131.0,0.0,0.0,0,0.0,19,0,0.0
2015-09-21 20:00:00,131.0,0.0,0.0,0,0.0,20,0,0.0
2015-09-21 21:00:00,120.0,0.0,0.0,0,0.0,21,0,0.0
2015-09-21 22:00:00,108.0,0.0,0.0,0,0.0,22,0,0.0
2015-09-21 23:00:00,107.0,0.0,0.0,0,0.0,23,0,0.0
2015-09-22 00:00:00,107.0,0.0,0.0,0,0.0,0,0,0.0
2015-09-22 01:00:00,108.0,0.0,0.0,0,0.0,1,0,0.0
2015-09-22 02:00:00,116.0,0.0,0.0,0,0.0,2,0,0.0
2015-09-22 03:00:00,110.0,0.0,0.0,0,0.0,3,0,0.0
2015-09-22 04:00:00,107.0,0.0,0.0,0,0.0,4,0,0.0
2015-09-22 05:00:00,107.0,0.0,0.0,0,0.3414301854190204,5,0,0.25
2015-09-22 06:00:00,108.0,13.0,13.0,0,1.0292749385259519,6,15,1.25
2015-09-22 07:00:00,115.0,52.0,69.0,39,3.8828337874659398,7,70,3.75
2015-09-22 08:00:00,112.0,49.0,62.0,13,5.4030703794776365,8,60,5.25
2015-09-22 09:00:00,110.0,44.0,158.0,48,4.667873994816242,9,160,4.75
2015-09-22 10:00:00,110.0,34.0,209.0,60,6.858510001993752,10,210,6.75
2015-09-22 11:00:00,112.0,57.0,217.0,60,5.006811989100817,11,215,5.25
2015-09-22 12:00:00,115.0,81.0,226.0,60,3.538911410912474,12,225,3.75
2015-09-22 13:00:00,121.0,64.0,214.0,58,2.7015351897388182,13,215,2.75
2015-09-22 14:00:00,120.0,81.0,139.0,46,1.9464012760018607,14,140,1.75
2015-09-22 15:00:00,125.0,54.0,66.0,15,1.5526350767594868,15,65,1.75
2015-09-22 16:00:00,133.0,15.0,15.0,0,0.5408054761746527,16,15,0.75
2015-09-22 17:00:00,131.0,7.0,7.0,0,0.02990629361334485,17,5,0.0
2015-09-22 18:00:00,131.0,0.0,0.0,0,0.0,18,0,0.0
2015-09-22 19:00:00,132.0,0.0,0.0,0,0.0,19,0,0.0
2015-09-22 20:00:00,132.0,0.0,0.0,0,0.0,20,0,0.0
2015-09-22 21:00:00,134.0,0.0,0.0,0,0.0,21,0,0.0
2015-09-22 22:00:00,133.0,0.0,0.0,0,0.0,22,0,0.0
2015-09-22 23:00:00,129.0,0.0,0.0,0,0.0,23,0,0.0
2015-09-23 00:00:00,132.0,0.0,0.0,0,0.0,0,0,0.0
2015-09-23 01:00:00,130.0,0.0,0.0,0,0.0,1,0,0.0
2015-09-23 02:00:00,131.0,0.0,0.0,0,0.0,2,0,0.0
2015-09-23 03:00:00,130.0,0.0,0.0,0,0.0,3,0,0.0
2015-09-23 04:00:00,131.0,0.0,0.0,0,0.0,4,0,0.0
2015-09-23 05:00:00,131.0,0.0,0.0,0,0.11609648536683151,5,0,0.25
2015-09-23 06:00:00,130.0,4.0,4.0,0,1.589436055058132,6,5,1.75
2015-09-23 07:00:00,129.0,22.0,22.0,0,3.5756047039957237,7,20,3.75
2015-09-23 08:00:00,133.0,21.0,21.0,0,4.847654683950288,8,20,4.75
2015-09-23 09:00:00,133.0,24.0,24.0,0,5.459040491781371,9,25,5.25
2015-09-23 10:00:00,132.0,19.0,19.0,0,5.798977682747561,10,20,5.75
2015-09-23 11:00:00,134.0,24.0,24.0,0,5.812341306962448,11,25,5.75
2015-09-23 12:00:00,133.0,40.0,40.0,0,5.105739676600295,12,40,5.25
2015-09-23 13:00:00,132.0,55.0,56.0,0,3.1630028063610856,13,55,3.25
2015-09-23 14:00:00,132.0,27.0,27.0,0,1.4566350394226915,14,25,1.25
2015-09-23 15:00:00,131.0,28.0,28.0,0,0.4861018308165174,15,30,0.25
2015-09-23 16:00:00,131.0,9.0,9.0,0,0.08936923693705734,16,10,0.0
2015-09-23 17:00:00,131.0,3.0,3.0,0,0.0,17,5,0.0
2015-09-23 18:00:00,131.0,0.0,0.0,0,0.0,18,0,0.0
2015-09-23 19:00:00,130.0,0.0,0.0,0,0.0,19,0,0.0
2015-09-23 20:00:00,130.0,0.0,0.0,0,0.0,20,0,0.0
2015-09-23 21:00:00,128.0,0.0,0.0,0,0.0,21,0,0.0
2015-09-23 22:00:00,122.0,0.0,0.0,0,0.0,22,0,0.0
2015-09-23 23:00:00,109.0,0.0,0.0,0,0.0,23,0,0.0
2015-09-24 00:00:00,110.0,0.0,0.0,0,0.0,0,0,0.0
2015-09-24 01:00:00,106.0,0.0,0.0,0,0.0,1,0,0.0
2015-09-24 02:00:00,105.0,0.0,0.0,0,0.0,2,0,0.0
2015-09-24 03:00:00,105.0,0.0,0.0,0,0.0,3,0,0.0
2015-09-24 04:00:00,104.0,0.0,0.0,0,0.0,4,0,0.0
2015-09-24 05:00:00,105.0,0.0,0.0,0,0.34769220357336217,5,0,0.25
2015-09-24 06:00:00,111.0,9.0,9.0,0,1.0481524093123982,6,10,1.25
2015-09-24 07:00:00,125.0,19.0,19.0,0,3.9540471034109363,7,20,3.75
2015-09-24 08:00:00,127.0,49.0,49.0,0,5.5021656740660525,8,50,5.75
2015-09-24 09:00:00,128.0,71.0,71.0,0,4.753485381700053,9,70,4.75
2015-09-24 10:00:00,127.0,88.0,91.0,2,6.984298863021114,10,90,6.75
2015-09-24 11:00:00,116.0,103.0,179.0,46,5.101177585273415,11,180,5.25
2015-09-24 12:00:00,116.0,96.0,189.0,59,3.603817000541418,12,190,3.75
2015-09-24 13:00:00,118.0,82.0,166.0,49,2.7485449377368703,13,165,2.75
2015-09-24 14:00:00,122.0,85.0,119.0,35,1.984637249593936,14,120,1.75
2015-09-24 15:00:00,116.0,56.0,96.0,60,1.197888467785598,15,95,1.25
2015-09-24 16:00:00,116.0,43.0,68.0,60,0.27409312398484026,16,70,0.25
2015-09-24 17:00:00,113.0,14.0,21.0,39,0.0,17,20,0.0
2015-09-24 18:00:00,113.0,0.0,0.0,0,0.0,18,0,0.0
2015-09-24 19:00:00,112.0,0.0,0.0,0,0.0,19,0,0.0
2015-09-24 20:00:00,112.0,0.0,0.0,0,0.0,20,0,0.0
2015-09-24 21:00:00,111.0,0.0,0.0,0,0.0,21,0,0.0
2015-09-24 22:00:00,109.0,0.0,0.0,0,0.0,22,0,0.0
2015-09-24 23:00:00,108.0,0.0,0.0,0,0.0,23,0,0.0
2015-09-25 00:00:00,108.0,0.0,0.0,0,0.0,0,0,0.0
2015-09-25 01:00:00,108.0,0.0,0.0,0,0.0,1,0,0.0
2015-09-25 02:00:00,108.0,0.0,0.0,0,0.0,2,0,0.0
2015-09-25 03:00:00,108.0,0.0,0.0,0,0.0,3,0,0.0
2015-09-25 04:00:00,107.0,0.0,0.0,0,0.0,4,0,0.0
2015-09-25 05:00:00,107.0,0.0,0.0,0,0.3477157360406092,5,0,0.25
2015-09-25 06:00:00,107.0,15.0,20.0,34,1.048223350253807,6,20,1.25
2015-09-25 07:00:00,110.0,39.0,69.0,60,3.951776649746193,7,70,3.75
2015-09-25 08:00:00,112.0,52.0,108.0,60,5.50253807106599,8,110,5.75
2015-09-25 09:00:00,112.0,50.0,157.0,60,4.753807106598985,9,155,4.75
2015-09-25 10:00:00,114.0,42.0,198.0,59,6.9847715736040605,10,200,6.75
2015-09-25 11:00:00,115.0,51.0,184.0,49,5.101522842639594,11,185,5.25
2015-09-25 12:00:00,120.0,72.0,212.0,51,3.6040609137055837,12,210,3.75
2015-09-25 13:00:00,125.0,57.0,172.0,42,2.751269035532995,13,170,2.75
2015-09-25 14:00:00,123.0,66.0,180.0,56,1.9822335025380713,14,180,1.75
2015-09-25 15:00:00,133.0,47.0,49.0,1,1.2005076142131978,15,50,1.25
2015-09-25 16:00:00,132.0,20.0,20.0,0,0.2715736040609137,16,20,0.25
2015-09-25 17:00:00,132.0,5.0,5.0,0,0.0,17,5,0.0
2015-09-25 18:00:00,133.0,0.0,0.0,0,0.0,18,0,0.0
2015-09-25 19:00:00,136.0,0.0,0.0,0,0.0,19,0,0.0
2015-09-25 20:00:00,134.0,0.0,0.0,0,0.0,20,0,0.0
2015-09-25 21:00:00,132.0,0.0,0.0,0,0.0,21,0,0.0
2015-09-25 22:00:00,131.0,0.0,0.0,0,0.0,22,0,0.0
2015-09-25 23:00:00,126.0,0.0,0.0,0,0.0,23,0,0.0
2015-09-26 00:00:00,129.0,0.0,0.0,0,0.0,0,0,0.0
2015-09-26 01:00:00,122.0,0.0,0.0,0,0.0,1,0,0.0
2015-09-26 02:00:00,119.0,0.0,0.0,0,0.0,2,0,0.0
2015-09-26 03:00:00,118.0,0.0,0.0,0,0.0,3,0,0.0
2015-09-26 04:00:00,118.0,0.0,0.0,0,0.0,4,0,0.0
2015-09-26 05:00:00,124.0,0.0,0.0,0,0.3476922035733622,5,0,0.25
2015-09-26 06:00:00,125.0,9.0,9.0,0,1.0481524093123984,6,10,1.25
2015-09-26 07:00:00,121.0,43.0,44.0,1,3.954047103410937,7,45,3.75
2015-09-26 08:00:00,113.0,76.0,92.0,31,5.502165674066053,8,90,5.75
2015-09-26 09:00:00,127.0,72.0,75.0,1,4.753485381700054,9,75,4.75
2015-09-26 10:00:00,117.0,94.0,121.0,27,6.984298863021115,10,120,6.75
2015-09-26 11:00:00,121.0,104.0,141.0,38,5.09863968597726,11,140,5.25
2015-09-26 12:00:00,122.0,113.0,151.0,34,3.6038170005414183,12,150,3.75
2015-09-26 13:00:00,125.0,79.0,103.0,19,2.7510828370330267,13,105,2.75
2015-09-26 14:00:00,124.0,80.0,90.0,13,1.9846372495939362,14,90,1.75
2015-09-26 15:00:00,130.0,22.0,23.0,0,1.1978884677855983,15,25,1.25
2015-09-26 16:00:00,118.0,40.0,49.0,24,0.27409312398484026,16,50,0.25
2015-09-26 17:00:00,118.0,14.0,16.0,12,0.0,17,15,0.0
2015-09-26 18:00:00,117.0,0.0,0.0,0,0.0,18,0,0.0
2015-09-26 19:00:00,110.0,0.0,0.0,0,0.0,19,0,0.0
2015-09-26 20:00:00,109.0,0.0,0.0,0,0.0,20,0,0.0
2015-09-26 21:00:00,107.0,0.0,0.0,0,0.0,21,0,0.0
2015-09-26 22:00:00,112.0,0.0,0.0,0,0.0,22,0,0.0
2015-09-26 23:00:00,102.0,0.0,0.0,0,0.0,23,0,0.0
2015-09-27 00:00:00,101.0,0.0,0.0,0,0.0,0,0,0.0
2015-09-27 01:00:00,107.0,0.0,0.0,0,0.0,1,0,0.0
2015-09-27 02:00:00,110.0,0.0,0.0,0,0.0,2,0,0.0
2015-09-27 03:00:00,100.0,0.0,0.0,0,0.0,3,0,0.0
2015-09-27 04:00:00,103.0,0.0,0.0,0,0.0,4,0,0.0
2015-09-27 05:00:00,116.0,0.0,0.0,0,0.3451776649746193,5,0,0.25
2015-09-27 06:00:00,113.0,10.0,11.0,1,1.048223350253807,6,10,1.25
2015-09-27 07:00:00,113.0,42.0,53.0,21,3.954314720812183,7,55,3.75
2015-09-27 08:00:00,103.0,38.0,108.0,50,5.50253807106599,8,110,5.75
2015-09-27 09:00:00,108.0,67.0,147.0,53,4.753807106598985,9,145,4.75
2015-09-27 10:00:00,119.0,112.0,145.0,38,6.9847715736040605,10,145,6.75
2015-09-27 11:00:00,118.0,94.0,168.0,32,5.101522842639594,11,170,5.25
2015-09-27 12:00:00,123.0,85.0,125.0,19,3.6040609137055837,12,125,3.75
2015-09-27 13:00:00,123.0,90.0,146.0,24,2.751269035532995,13,145,2.75
2015-09-27 14:00:00,118.0,53.0,92.0,21,1.9822335025380713,14,90,1.75
2015-09-27 15:00:00,114.0,54.0,98.0,34,1.2005076142131978,15,100,1.25
2015-09-27 16:00:00,121.0,43.0,76.0,37,0.2715736040609137,16,75,0.25
2015-09-27 17:00:00,106.0,9.0,11.0,18,0.0,17,10,0.0
2015-09-27 18:00:00,106.0,0.0,0.0,0,0.0,18,0,0.0
2015-09-27 19:00:00,110.0,0.0,0.0,0,0.0,19,0,0.0
2015-09-27 20:00:00,104.0,0.0,0.0,0,0.0,20,0,0.0
2015-09-27 21:00:00,102.0,0.0,0.0,0,0.0,21,0,0.0
2015-09-27 22:00:00,102.0,0.0,0.0,0,0.0,22,0,0.0
2015-09-27 23:00:00,108.0,0.0,0.0,0,0.0,23,0,0.0
2015-09-28 00:00:00,113.0,0.0,0.0,0,0.0,0,0,0.0
2015-09-28 01:00:00,120.0,0.0,0.0,0,0.0,1,0,0.0
2015-09-28 02:00:00,119.0,0.0,0.0,0,0.0,2,0,0.0
2015-09-28 03:00:00,115.0,0.0,0.0,0,0.0,3,0,0.0
2015-09-28 04:00:00,106.0,0.0,0.0,0,0.0,4,0,0.0
2015-09-28 05:00:00,98.0,0.0,0.0,0,0.3477157360406092,5,0,0.25
2015-09-28 06:00:00,97.0,8.0,14.0,44,1.048223350253807,6,15,1.25
2015-09-28 07:00:00,97.0,17.0,64.0,60,3.951776649746193,7,65,3.75
2015-09-28 08:00:00,-999.0,22.0,119.0,60,5.50253807106599,8,120,5.75
2015-09-28 09:00:00,102.0,36.0,139.0,49,4.753807106598985,9,140,4.75
2015-09-28 10:00:00,107.0,53.0,130.0,30,6.9847715736040605,10,130,6.75
2015-09-28 11:00:00,106.0,44.0,197.0,51,5.101522842639594,11,195,5.25
2015-09-28 12:00:00,109.0,48.0,218.0,57,3.6040609137055837,12,220,3.75
2015-09-28 13:00:00,118.0,70.0,157.0,30,2.751269035532995,13,155,2.75
2015-09-28 14:00:00,118.0,63.0,122.0,30,1.9822335025380713,14,120,1.75
2015-09-28 15:00:00,114.0,36.0,76.0,28,1.2005076142131978,15,75,1.25
2015-09-28 16:00:00,110.0,24.0,58.0,46,0.2715736040609137,16,60,0.25
2015-09-28 17:00:00,110.0,7.0,16.0,42,0.0,17,15,0.0
2015-09-28 18:00:00,116.0,0.0,0.0,0,0.0,18,0,0.0
2015-09-28 19:00:00,106.0,0.0,0.0,0,0.0,19,0,0.0
2015-09-28 20:00:00,111.0,0.0,0.0,0,0.0,20,0,0.0
2015-09-28 21:00:00,109.0,0.0,0.0,0,0.0,21,0,0.0
2015-09-28 22:00:00,107.0,0.0,0.0,0,0.0,22,0,0.0
2015-09-28 23:00:00,102.0,0.0,0.0,0,0.0,23,0,0.0
2015-09-29 00:00:00,100.0,0.0,0.0,0,0.0,0,0,0.0
2015-09-29 01:00:00,100.0,0.0,0.0,0,0.0,1,0,0.0
2015-09-29 02:00:00,-999.0,0.0,0.0,0,0.0,2,0,0.0
2015-09-29 03:00:00,-999.0,0.0,0.0,0,0.0,3,0,0.0
2015-09-29 04:00:00,98.0,0.0,0.0,0,0.0,4,0,0.0
2015-09-29 05:00:00,115.0,0.0,0.0,0,0.34769220357336217,5,0,0.25
2015-09-29 06:00:00,113.0,7.0,7.0,0,1.0481524093123982,6,5,1.25
2015-09-29 07:00:00,101.0,24.0,56.0,42,3.9540471034109363,7,55,3.75
2015-09-29 08:00:00,107.0,52.0,87.0,32,5.5021656740660525,8,85,5.75
2015-09-29 09:00:00,112.0,85.0,140.0,48,4.753485381700053,9,140,4.75
2015-09-29 10:00:00,116.0,73.0,111.0,22,6.984298863021114,10,110,6.75
2015-09-29 11:00:00,118.0,72.0,113.0,18,5.101177585273415,11,115,5.25
2015-09-29 12:00:00,122.0,76.0,123.0,25,3.6012791012452623,12,125,3.75
2015-09-29 13:00:00,127.0,82.0,115.0,2,2.7510828370330263,13,115,2.75
2015-09-29 14:00:00,122.0,58.0,84.0,12,1.984637249593936,14,85,1.75
2015-09-29 15:00:00,115.0,56.0,81.0,25,1.197888467785598,15,80,1.25
2015-09-29 16:00:00,123.0,29.0,38.0,12,0.27409312398484026,16,40,0.25
2015-09-29 17:00:00,122.0,7.0,7.0,0,0.0,17,5,0.0
