Time,price_state,pv_states,con_states,action,original_cost,new_cost,original_electricity_consumption,new_electricity_consumption
2019-07-02 16:00:00,37.69702857142857,0.75,3.75,discharge,113,0,3,0
2019-07-02 17:00:00,44.17222222222222,0.0,3.25,discharge,143,0,3,0
2019-07-02 18:00:00,51.048060836501904,0.25,2.0,discharge,89,0,1,0
2019-07-02 19:00:00,47.91061855670103,0.0,4.0,discharge,191,0,4,0
2019-07-02 20:00:00,41.8846975088968,0.0,3.25,idle,136,136,3,3
2019-07-02 21:00:00,36.87217616580311,0.0,3.75,discharge,138,0,3,0
2019-07-02 22:00:00,31.03496710526316,0.0,3.75,discharge,116,0,3,0
2019-07-02 23:00:00,28.051209964412813,0.0,0.25,idle,7,7,0,0
2019-07-03 00:00:00,27.19843137254902,0.0,0.5,idle,13,13,0,0
2019-07-03 01:00:00,27.19843137254902,0.0,0.5,discharge,13,0,0,0
2019-07-03 02:00:00,28.051209964412813,0.0,0.25,idle,7,7,0,0
2019-07-03 03:00:00,28.88909420289855,0.0,5.5,idle,158,158,5,5
2019-07-03 04:00:00,38.43644927536232,0.0,3.75,discharge,144,0,3,0
2019-07-03 05:00:00,47.91061855670103,0.25,1.75,idle,71,71,1,1
2019-07-03 06:00:00,46.96326241134752,1.25,2.5,idle,58,58,1,1
2019-07-03 07:00:00,37.69702857142857,2.75,0.5,charge,0,113,0,3
2019-07-03 08:00:00,33.85481884057971,3.25,0.5,idle,0,0,0,0
2019-07-03 09:00:00,32.99028328611898,4.75,4.25,idle,0,0,0,0
2019-07-03 10:00:00,31.03496710526316,5.25,0.5,charge,0,93,0,3
2019-07-03 11:00:00,30.15417445482866,5.25,0.5,idle,0,0,0,0
2019-07-03 12:00:00,30.15417445482866,4.75,0.5,discharge,0,0,0,0
2019-07-03 13:00:00,30.15417445482866,4.25,0.25,discharge,0,0,0,0
2019-07-03 14:00:00,30.15417445482866,2.75,0.5,idle,0,0,0,0
2019-07-03 15:00:00,32.99028328611898,1.75,0.5,idle,0,0,0,0
2019-07-03 16:00:00,36.87217616580311,0.75,0.25,discharge,0,0,0,0
2019-07-03 17:00:00,42.74975088967972,0.25,0.5,discharge,10,0,0,0
2019-07-03 18:00:00,48.74350877192983,0.0,3.0,discharge,146,0,3,0
2019-07-03 19:00:00,40.04711911357341,0.0,1.25,idle,50,50,1,1
2019-07-03 20:00:00,37.69702857142857,0.0,4.25,discharge,160,0,4,0
2019-07-03 21:00:00,32.99028328611898,0.0,0.25,idle,8,8,0,0
2019-07-03 22:00:00,30.15417445482866,0.0,1.75,discharge,52,0,1,0
2019-07-03 23:00:00,28.88909420289855,0.0,0.25,charge,7,93,0,3
2019-07-04 00:00:00,28.051209964412813,0.0,0.5,charge,14,98,0,3
2019-07-04 01:00:00,28.88909420289855,0.0,0.5,discharge,14,0,0,0
2019-07-04 02:00:00,29.55052325581396,0.0,0.25,discharge,7,0,0,0
2019-07-04 03:00:00,31.03496710526316,0.0,5.25,idle,162,162,5,5
2019-07-04 04:00:00,36.87217616580311,0.25,4.0,discharge,138,0,3,0
2019-07-04 05:00:00,44.17222222222222,0.25,3.5,idle,143,143,3,3
2019-07-04 06:00:00,40.04711911357341,1.25,0.25,idle,0,0,0,0
2019-07-04 07:00:00,34.49940092165899,3.25,0.5,idle,0,0,0,0
2019-07-04 08:00:00,32.006697819314645,4.25,0.5,idle,0,0,0,0
2019-07-04 09:00:00,31.03496710526316,4.25,0.25,idle,0,0,0,0
2019-07-04 10:00:00,29.55052325581396,4.75,0.5,idle,0,0,0,0
2019-07-04 11:00:00,29.55052325581396,4.75,0.25,discharge,0,0,0,0
2019-07-04 12:00:00,29.55052325581396,4.25,0.25,idle,0,0,0,0
2019-07-04 13:00:00,29.55052325581396,3.75,0.5,idle,0,0,0,0
2019-07-04 14:00:00,29.55052325581396,3.25,0.5,discharge,0,0,0,0
2019-07-04 15:00:00,32.99028328611898,2.25,0.25,discharge,0,0,0,0
2019-07-04 16:00:00,36.87217616580311,0.75,0.25,idle,0,0,0,0
2019-07-04 17:00:00,43.49414634146341,0.25,0.5,idle,10,10,0,0
2019-07-04 18:00:00,45.051072555205046,0.0,0.5,idle,22,22,0,0
2019-07-04 19:00:00,40.04711911357341,0.0,0.25,discharge,10,0,0,0
2019-07-04 20:00:00,39.18994047619048,0.0,1.75,discharge,68,0,1,0
2019-07-04 21:00:00,35.15862068965517,0.0,0.5,charge,17,123,0,3
2019-07-04 22:00:00,29.55052325581396,0.0,1.75,discharge,51,0,1,0
2019-07-04 23:00:00,28.88909420289855,0.0,0.25,discharge,7,0,0,0
2019-07-05 00:00:00,28.051209964412813,0.0,0.5,idle,14,14,0,0
2019-07-05 01:00:00,28.051209964412813,0.0,0.25,discharge,7,0,0,0
2019-07-05 02:00:00,28.051209964412813,0.0,0.25,discharge,7,0,0,0
2019-07-05 03:00:00,28.88909420289855,0.0,3.25,charge,93,180,3,6
2019-07-05 04:00:00,34.49940092165899,0.25,3.75,discharge,120,0,3,0
2019-07-05 05:00:00,42.74975088967972,0.75,1.75,idle,42,42,1,1
2019-07-05 06:00:00,46.03100313479624,2.25,7.25,idle,230,230,5,5
2019-07-05 07:00:00,43.49414634146341,2.75,0.5,idle,0,0,0,0
2019-07-05 08:00:00,37.69702857142857,3.25,0.25,idle,0,0,0,0
2019-07-05 09:00:00,36.87217616580311,3.75,0.25,idle,0,0,0,0
2019-07-05 10:00:00,32.99028328611898,4.25,0.5,idle,0,0,0,0
2019-07-05 11:00:00,31.03496710526316,4.75,0.5,idle,0,0,0,0
2019-07-05 12:00:00,29.55052325581396,4.75,0.25,idle,0,0,0,0
2019-07-05 13:00:00,29.55052325581396,4.25,0.5,idle,0,0,0,0
2019-07-05 14:00:00,30.15417445482866,3.25,0.5,discharge,0,0,0,0
2019-07-05 15:00:00,32.99028328611898,2.25,0.25,discharge,0,0,0,0
2019-07-05 16:00:00,35.15862068965517,0.75,0.25,idle,0,0,0,0
2019-07-05 17:00:00,40.04711911357341,0.25,0.5,idle,10,10,0,0
2019-07-05 18:00:00,46.03100313479624,0.25,0.25,idle,0,0,0,0
2019-07-05 19:00:00,46.03100313479624,0.0,0.5,idle,23,23,0,0
2019-07-05 20:00:00,41.8846975088968,0.0,1.5,idle,62,62,1,1
2019-07-05 21:00:00,38.43644927536232,0.0,0.5,idle,19,19,0,0
2019-07-05 22:00:00,37.69702857142857,0.0,1.75,discharge,65,0,1,0
2019-07-05 23:00:00,33.85481884057971,0.0,0.5,discharge,16,0,0,0
2019-07-06 00:00:00,31.03496710526316,0.0,0.5,discharge,15,0,0,0
2019-07-06 01:00:00,30.15417445482866,0.0,0.5,idle,15,15,0,0
2019-07-06 02:00:00,30.15417445482866,0.0,0.25,discharge,7,0,0,0
2019-07-06 03:00:00,29.55052325581396,0.0,4.25,idle,125,125,4,4
2019-07-06 04:00:00,28.88909420289855,0.25,1.75,discharge,43,0,1,0
2019-07-06 05:00:00,29.55052325581396,0.25,0.5,idle,7,7,0,0
2019-07-06 06:00:00,31.03496710526316,0.75,0.5,idle,0,0,0,0
2019-07-06 07:00:00,31.03496710526316,2.25,0.5,charge,0,93,0,3
2019-07-06 08:00:00,29.55052325581396,2.75,0.5,idle,0,0,0,0
2019-07-06 09:00:00,28.88909420289855,4.25,0.25,idle,0,0,0,0
2019-07-06 10:00:00,26.532130177514794,5.25,0.5,discharge,0,0,0,0
2019-07-06 11:00:00,25.84717131474104,5.75,0.25,discharge,0,0,0,0
2019-07-06 12:00:00,25.0196,4.75,0.25,idle,0,0,0,0
2019-07-06 13:00:00,25.84717131474104,4.25,0.5,idle,0,0,0,0
2019-07-06 14:00:00,28.051209964412813,3.25,0.5,discharge,0,0,0,0
2019-07-06 15:00:00,28.88909420289855,2.25,0.25,idle,0,0,0,0
2019-07-06 16:00:00,30.15417445482866,1.25,0.25,charge,0,90,0,3
2019-07-06 17:00:00,31.03496710526316,0.25,0.5,discharge,7,0,0,0
2019-07-06 18:00:00,29.55052325581396,0.25,0.25,discharge,0,0,0,0
2019-07-06 19:00:00,29.55052325581396,0.0,0.25,idle,7,7,0,0
2019-07-06 20:00:00,32.006697819314645,0.0,1.75,idle,56,56,1,1
2019-07-06 21:00:00,28.88909420289855,0.0,3.25,discharge,93,0,3,0
2019-07-06 22:00:00,28.051209964412813,0.0,1.5,idle,42,42,1,1
2019-07-06 23:00:00,25.84717131474104,0.0,0.5,idle,12,12,0,0
2019-07-07 00:00:00,25.0196,0.0,0.5,idle,12,12,0,0
2019-07-07 01:00:00,24.05619047619048,0.0,0.25,discharge,6,0,0,0
2019-07-07 02:00:00,22.990925925925925,0.0,0.5,discharge,11,0,0,0
2019-07-07 03:00:00,24.05619047619048,0.0,3.25,idle,78,78,3,3
2019-07-07 04:00:00,21.943315789473687,0.25,5.0,idle,104,104,4,4
2019-07-07 05:00:00,20.9491935483871,0.75,1.75,idle,20,20,1,1
2019-07-07 06:00:00,24.05619047619048,1.75,0.5,idle,0,0,0,0
2019-07-07 07:00:00,25.84717131474104,3.25,0.5,idle,0,0,0,0
2019-07-07 08:00:00,25.84717131474104,3.75,0.25,idle,0,0,0,0
2019-07-07 09:00:00,26.532130177514794,4.25,0.25,idle,0,0,0,0
2019-07-07 10:00:00,26.532130177514794,4.75,0.5,charge,0,79,0,3
2019-07-07 11:00:00,20.9491935483871,4.75,0.25,discharge,0,0,0,0
2019-07-07 12:00:00,9.18741573033708,4.25,0.5,idle,0,0,0,0
2019-07-07 13:00:00,6.6746031746031775,3.75,0.5,idle,0,0,0,0
2019-07-07 14:00:00,11.875999999999998,3.25,0.25,discharge,0,0,0,0
2019-07-07 15:00:00,25.84717131474104,1.75,0.5,charge,0,77,0,3
2019-07-07 16:00:00,28.88909420289855,0.75,0.5,discharge,0,0,0,0
2019-07-07 17:00:00,31.03496710526316,0.25,0.5,discharge,7,0,0,0
2019-07-07 18:00:00,32.006697819314645,0.0,0.25,discharge,8,0,0,0
2019-07-07 19:00:00,32.99028328611898,0.0,0.5,discharge,16,0,0,0
2019-07-07 20:00:00,36.87217616580311,0.0,1.75,discharge,64,0,1,0
2019-07-07 21:00:00,32.99028328611898,0.0,1.5,idle,49,49,1,1
2019-07-07 22:00:00,35.15862068965517,0.0,1.5,idle,52,52,1,1
2019-07-07 23:00:00,30.15417445482866,0.0,0.5,idle,15,15,0,0
2019-07-08 00:00:00,29.55052325581396,0.0,0.5,idle,14,14,0,0
2019-07-08 01:00:00,30.15417445482866,0.0,0.25,idle,7,7,0,0
2019-07-08 02:00:00,30.15417445482866,0.0,0.25,discharge,7,0,0,0
2019-07-08 03:00:00,30.15417445482866,0.0,5.5,discharge,165,0,5,0
2019-07-08 04:00:00,35.15862068965517,0.25,2.25,idle,70,70,2,2
2019-07-08 05:00:00,39.18994047619048,0.75,0.25,idle,0,0,0,0
2019-07-08 06:00:00,40.04711911357341,1.25,0.5,charge,0,120,0,3
2019-07-08 07:00:00,38.43644927536232,2.25,13.5,charge,432,547,11,16
2019-07-08 08:00:00,37.69702857142857,3.75,2.5,discharge,0,0,0,0
2019-07-08 09:00:00,40.04711911357341,4.75,0.5,idle,0,0,0,0
2019-07-08 10:00:00,38.43644927536232,5.25,0.5,idle,0,0,0,0
2019-07-08 11:00:00,35.15862068965517,5.25,0.5,idle,0,0,0,0
2019-07-08 12:00:00,33.85481884057971,4.75,0.25,discharge,0,0,0,0
2019-07-08 13:00:00,33.85481884057971,4.25,0.5,idle,0,0,0,0
2019-07-08 14:00:00,34.49940092165899,2.25,0.5,charge,0,103,0,3
2019-07-08 15:00:00,35.15862068965517,1.25,0.25,charge,0,105,0,3
2019-07-08 16:00:00,37.69702857142857,0.75,0.5,charge,0,113,0,3
2019-07-08 17:00:00,42.74975088967972,0.25,0.25,discharge,0,0,0,0
2019-07-08 18:00:00,38.43644927536232,0.0,0.25,idle,9,9,0,0
2019-07-08 19:00:00,37.69702857142857,0.0,0.5,idle,18,18,0,0
2019-07-08 20:00:00,39.18994047619048,0.0,0.25,idle,9,9,0,0
2019-07-08 21:00:00,34.49940092165899,0.0,0.25,idle,8,8,0,0
2019-07-08 22:00:00,32.006697819314645,0.0,2.75,idle,88,88,2,2
2019-07-08 23:00:00,30.15417445482866,0.0,0.25,discharge,7,0,0,0
2019-07-09 00:00:00,29.55052325581396,0.0,0.25,discharge,7,0,0,0
2019-07-09 01:00:00,29.55052325581396,0.0,0.5,discharge,14,0,0,0
2019-07-09 02:00:00,30.15417445482866,0.0,0.5,discharge,15,0,0,0
2019-07-09 03:00:00,30.15417445482866,0.0,2.25,idle,67,67,2,2
2019-07-09 04:00:00,35.98593984962406,0.25,2.25,idle,71,71,2,2
2019-07-09 05:00:00,44.17222222222222,0.75,0.5,idle,0,0,0,0
2019-07-09 06:00:00,44.17222222222222,1.25,0.25,idle,0,0,0,0
2019-07-09 07:00:00,40.95445482866044,1.75,0.5,idle,0,0,0,0
2019-07-09 08:00:00,38.43644927536232,3.25,0.5,idle,0,0,0,0
2019-07-09 09:00:00,37.69702857142857,4.25,0.25,discharge,0,0,0,0
2019-07-09 10:00:00,36.87217616580311,4.75,0.5,charge,0,110,0,3
2019-07-09 11:00:00,35.15862068965517,5.25,0.25,charge,0,105,0,3
2019-07-09 12:00:00,34.49940092165899,4.25,0.25,idle,0,0,0,0
2019-07-09 13:00:00,34.49940092165899,4.75,0.5,charge,0,103,0,3
2019-07-09 14:00:00,34.49940092165899,3.75,0.5,discharge,0,0,0,0
2019-07-09 15:00:00,36.87217616580311,2.25,0.25,discharge,0,0,0,0
2019-07-09 16:00:00,40.04711911357341,1.25,0.5,discharge,0,0,0,0
2019-07-09 17:00:00,46.96326241134752,0.25,0.5,idle,11,11,0,0
2019-07-09 18:00:00,47.91061855670103,0.0,1.0,discharge,47,0,1,0
2019-07-09 19:00:00,46.03100313479624,0.0,7.5,discharge,345,0,7,0
2019-07-09 20:00:00,44.17222222222222,0.0,0.5,discharge,22,0,0,0
2019-07-09 21:00:00,36.87217616580311,0.0,0.5,idle,18,18,0,0
2019-07-09 22:00:00,35.98593984962406,0.0,0.25,idle,8,8,0,0
2019-07-09 23:00:00,33.85481884057971,0.0,0.25,discharge,8,0,0,0
2019-07-10 00:00:00,32.99028328611898,0.0,0.5,discharge,16,0,0,0
2019-07-10 01:00:00,32.99028328611898,0.0,0.25,discharge,8,0,0,0
2019-07-10 02:00:00,32.99028328611898,0.0,0.25,charge,8,107,0,3
2019-07-10 03:00:00,33.85481884057971,0.0,2.5,idle,84,84,2,2
2019-07-10 04:00:00,41.8846975088968,0.25,0.5,idle,10,10,0,0
2019-07-10 05:00:00,49.43647435897436,0.75,0.25,idle,0,0,0,0
2019-07-10 06:00:00,48.74350877192983,1.75,0.5,idle,0,0,0,0
2019-07-10 07:00:00,44.17222222222222,3.25,0.5,idle,0,0,0,0
2019-07-10 08:00:00,40.95445482866044,3.75,0.5,charge,0,122,0,3
2019-07-10 09:00:00,41.8846975088968,4.25,0.5,idle,0,0,0,0
2019-07-10 10:00:00,39.18994047619048,4.75,0.5,discharge,0,0,0,0
2019-07-10 11:00:00,37.69702857142857,4.75,0.5,charge,0,113,0,3
2019-07-10 12:00:00,36.87217616580311,4.25,6.0,idle,64,64,1,1
2019-07-10 13:00:00,36.87217616580311,3.75,5.25,idle,55,55,1,1
2019-07-10 14:00:00,39.18994047619048,2.75,0.75,idle,0,0,0,0
2019-07-10 15:00:00,44.17222222222222,1.75,0.25,idle,0,0,0,0
2019-07-10 16:00:00,48.74350877192983,0.75,0.5,discharge,0,0,0,0
2019-07-10 17:00:00,52.98600961538462,0.25,0.5,discharge,13,0,0,0
2019-07-10 18:00:00,51.048060836501904,0.25,0.5,discharge,12,0,0,0
2019-07-10 19:00:00,47.91061855670103,0.0,0.5,idle,23,23,0,0
2019-07-10 20:00:00,47.91061855670103,0.0,0.5,idle,23,23,0,0
2019-07-10 21:00:00,42.74975088967972,0.0,0.5,idle,21,21,0,0
2019-07-10 22:00:00,36.87217616580311,0.0,0.5,idle,18,18,0,0
2019-07-10 23:00:00,35.98593984962406,0.0,0.5,idle,17,17,0,0
2019-07-11 00:00:00,35.15862068965517,0.0,0.5,idle,17,17,0,0
2019-07-11 01:00:00,35.15862068965517,0.0,0.5,discharge,17,0,0,0
2019-07-11 02:00:00,35.15862068965517,0.0,0.5,discharge,17,0,0,0
2019-07-11 03:00:00,35.98593984962406,0.0,0.5,charge,17,125,0,3
2019-07-11 04:00:00,42.74975088967972,0.25,0.5,charge,10,138,0,3
2019-07-11 05:00:00,51.048060836501904,1.25,0.25,discharge,0,0,0,0
2019-07-11 06:00:00,52.01656108597285,2.75,2.75,idle,0,0,0,0
2019-07-11 07:00:00,52.98600961538462,5.25,0.5,idle,0,0,0,0
2019-07-11 08:00:00,52.01656108597285,5.25,0.25,idle,0,0,0,0
2019-07-11 09:00:00,54.0000487804878,4.25,0.5,idle,0,0,0,0
2019-07-11 10:00:00,51.048060836501904,3.75,0.5,idle,0,0,0,0
2019-07-11 11:00:00,50.12045454545455,5.25,0.5,discharge,0,0,0,0
2019-07-11 12:00:00,46.96326241134752,3.25,0.5,discharge,0,0,0,0
2019-07-11 13:00:00,45.051072555205046,2.25,0.5,idle,0,0,0,0
2019-07-11 14:00:00,46.03100313479624,1.25,0.5,discharge,0,0,0,0
2019-07-11 15:00:00,50.12045454545455,1.25,0.5,discharge,0,0,0,0
2019-07-11 16:00:00,52.98600961538462,1.25,0.5,idle,0,0,0,0
2019-07-11 17:00:00,52.98600961538462,0.25,5.25,idle,264,264,5,5
2019-07-11 18:00:00,52.01656108597285,0.25,1.0,idle,39,39,0,0
2019-07-11 19:00:00,48.74350877192983,0.0,0.75,discharge,36,0,0,0
2019-07-11 20:00:00,47.91061855670103,0.0,0.5,discharge,23,0,0,0
2019-07-11 21:00:00,40.04711911357341,0.0,7.5,discharge,300,0,7,0
2019-07-11 22:00:00,39.18994047619048,0.0,0.75,idle,29,29,0,0
2019-07-11 23:00:00,37.69702857142857,0.0,0.5,idle,18,18,0,0
2019-07-12 00:00:00,37.69702857142857,0.0,0.5,discharge,18,0,0,0
2019-07-12 01:00:00,37.69702857142857,0.0,0.5,discharge,18,0,0,0
2019-07-12 02:00:00,37.69702857142857,0.0,0.5,discharge,18,0,0,0
2019-07-12 03:00:00,37.69702857142857,0.0,0.5,discharge,18,0,0,0
2019-07-12 04:00:00,48.74350877192983,0.0,0.5,idle,24,24,0,0
2019-07-12 05:00:00,54.0000487804878,0.75,1.5,idle,40,40,0,0
2019-07-12 06:00:00,58.55796052631579,2.25,0.5,idle,0,0,0,0
2019-07-12 07:00:00,57.13344000000001,3.25,0.5,idle,0,0,0,0
2019-07-12 08:00:00,52.01656108597285,9.25,0.5,idle,0,0,0,0
2019-07-12 09:00:00,51.048060836501904,7.75,0.5,idle,0,0,0,0
2019-07-12 10:00:00,44.17222222222222,2.25,0.5,idle,0,0,0,0
2019-07-12 11:00:00,41.8846975088968,3.25,0.5,idle,0,0,0,0
2019-07-12 12:00:00,40.95445482866044,2.75,0.5,idle,0,0,0,0
2019-07-12 13:00:00,37.69702857142857,2.75,1.25,idle,0,0,0,0
2019-07-12 14:00:00,38.43644927536232,0.75,0.5,discharge,0,0,0,0
2019-07-12 15:00:00,41.8846975088968,0.75,0.25,charge,0,125,0,3
2019-07-12 16:00:00,51.048060836501904,0.75,5.25,discharge,229,0,4,0
2019-07-12 17:00:00,54.0000487804878,0.75,2.75,discharge,108,0,2,0
2019-07-12 18:00:00,54.0000487804878,0.25,5.75,idle,297,297,5,5
2019-07-12 19:00:00,47.91061855670103,0.0,3.25,discharge,155,0,3,0
2019-07-12 20:00:00,44.17222222222222,0.0,2.75,discharge,121,0,2,0
2019-07-12 21:00:00,41.8846975088968,0.0,0.5,discharge,20,0,0,0
2019-07-12 22:00:00,40.95445482866044,0.0,0.5,discharge,20,0,0,0
2019-07-12 23:00:00,38.43644927536232,0.0,0.25,discharge,9,0,0,0
2019-07-13 00:00:00,36.87217616580311,0.0,0.5,discharge,18,0,0,0
2019-07-13 01:00:00,35.98593984962406,0.0,4.75,discharge,170,0,4,0
2019-07-13 02:00:00,36.87217616580311,0.0,0.25,idle,9,9,0,0
2019-07-13 03:00:00,35.15862068965517,0.0,3.0,idle,105,105,3,3
2019-07-13 04:00:00,35.98593984962406,0.75,3.25,idle,89,89,2,2
2019-07-13 05:00:00,37.69702857142857,2.25,3.0,idle,28,28,0,0
2019-07-13 06:00:00,38.43644927536232,4.75,0.5,idle,0,0,0,0
2019-07-13 07:00:00,40.04711911357341,8.75,0.5,charge,0,120,0,3
2019-07-13 08:00:00,40.04711911357341,3.75,0.25,charge,0,120,0,3
2019-07-13 09:00:00,39.18994047619048,3.75,0.5,idle,0,0,0,0
2019-07-13 10:00:00,37.69702857142857,3.75,0.5,idle,0,0,0,0
2019-07-13 11:00:00,34.49940092165899,2.75,9.0,idle,215,215,6,6
2019-07-13 12:00:00,33.85481884057971,3.25,2.0,idle,0,0,0,0
2019-07-13 13:00:00,33.85481884057971,1.25,7.5,idle,211,211,6,6
2019-07-13 14:00:00,33.85481884057971,1.75,6.25,discharge,152,0,4,0
2019-07-13 15:00:00,34.49940092165899,0.75,0.75,idle,0,0,0,0
2019-07-13 16:00:00,36.87217616580311,0.25,9.5,idle,341,341,9,9
2019-07-13 17:00:00,37.69702857142857,0.25,4.5,discharge,160,0,4,0
2019-07-13 18:00:00,37.69702857142857,0.25,5.0,discharge,179,0,4,0
2019-07-13 19:00:00,37.69702857142857,0.0,3.5,discharge,131,0,3,0
2019-07-13 20:00:00,40.95445482866044,0.0,3.75,idle,153,153,3,3
2019-07-13 21:00:00,38.43644927536232,0.0,4.5,discharge,172,0,4,0
2019-07-13 22:00:00,35.98593984962406,0.0,1.75,idle,62,62,1,1
2019-07-13 23:00:00,35.15862068965517,0.0,0.5,idle,17,17,0,0
2019-07-14 00:00:00,33.85481884057971,0.0,0.25,idle,8,8,0,0
2019-07-14 01:00:00,32.99028328611898,0.0,0.5,charge,16,115,0,3
2019-07-14 02:00:00,32.006697819314645,0.0,0.25,idle,8,8,0,0
2019-07-14 03:00:00,32.006697819314645,0.0,9.25,discharge,296,0,9,0
2019-07-14 04:00:00,32.006697819314645,0.0,8.0,idle,256,256,8,8
2019-07-14 05:00:00,33.85481884057971,0.25,3.75,idle,118,118,3,3
2019-07-14 06:00:00,35.15862068965517,0.25,10.5,idle,360,360,10,10
2019-07-14 07:00:00,36.87217616580311,2.25,9.0,idle,248,248,6,6
2019-07-14 08:00:00,36.87217616580311,2.75,3.0,idle,9,9,0,0
2019-07-14 09:00:00,36.87217616580311,5.25,0.5,idle,0,0,0,0
2019-07-14 10:00:00,36.87217616580311,9.75,0.25,idle,0,0,0,0
2019-07-14 11:00:00,33.85481884057971,4.75,0.5,idle,0,0,0,0
2019-07-14 12:00:00,32.006697819314645,4.75,6.5,idle,56,56,1,1
2019-07-14 13:00:00,32.006697819314645,1.25,2.75,idle,48,48,1,1
2019-07-14 14:00:00,32.006697819314645,1.25,4.5,idle,104,104,3,3
2019-07-14 15:00:00,35.15862068965517,1.25,1.0,discharge,0,0,0,0
2019-07-14 16:00:00,37.69702857142857,2.25,2.0,discharge,0,0,0,0
2019-07-14 17:00:00,39.18994047619048,0.25,6.25,idle,235,235,6,6
2019-07-14 18:00:00,40.04711911357341,0.25,3.75,discharge,140,0,3,0
2019-07-14 19:00:00,39.18994047619048,0.0,3.5,discharge,137,0,3,0
2019-07-14 20:00:00,43.49414634146341,0.0,6.75,idle,293,293,6,6
2019-07-14 21:00:00,39.18994047619048,0.0,3.75,discharge,146,0,3,0
2019-07-14 22:00:00,37.69702857142857,0.0,3.25,idle,122,122,3,3
2019-07-14 23:00:00,36.87217616580311,0.0,0.5,idle,18,18,0,0
2019-07-15 00:00:00,36.87217616580311,0.0,0.5,discharge,18,0,0,0
2019-07-15 01:00:00,35.15862068965517,0.0,0.5,discharge,17,0,0,0
2019-07-15 02:00:00,35.15862068965517,0.0,0.5,charge,17,123,0,3
2019-07-15 03:00:00,36.87217616580311,0.0,6.5,discharge,239,0,6,0
2019-07-15 04:00:00,45.051072555205046,0.0,14.0,charge,630,765,14,17
2019-07-15 05:00:00,50.12045454545455,0.75,4.0,idle,162,162,3,3
2019-07-15 06:00:00,50.12045454545455,1.75,3.25,idle,75,75,1,1
2019-07-15 07:00:00,47.91061855670103,3.75,3.75,idle,0,0,0,0
2019-07-15 08:00:00,46.03100313479624,7.25,0.5,idle,0,0,0,0
2019-07-15 09:00:00,45.051072555205046,4.75,3.0,idle,0,0,0,0
2019-07-15 10:00:00,44.17222222222222,2.75,0.25,idle,0,0,0,0
2019-07-15 11:00:00,40.95445482866044,5.25,10.5,idle,215,215,5,5
2019-07-15 12:00:00,38.43644927536232,3.75,0.75,idle,0,0,0,0
2019-07-15 13:00:00,37.69702857142857,1.75,5.0,idle,122,122,3,3
2019-07-15 14:00:00,36.87217616580311,2.25,10.0,idle,285,285,7,7
2019-07-15 15:00:00,37.69702857142857,1.75,0.5,idle,0,0,0,0
2019-07-15 16:00:00,42.74975088967972,0.75,4.5,discharge,160,0,3,0
2019-07-15 17:00:00,46.03100313479624,0.75,3.25,discharge,115,0,2,0
2019-07-15 18:00:00,44.17222222222222,0.25,6.75,idle,287,287,6,6
2019-07-15 19:00:00,43.49414634146341,0.0,4.25,discharge,184,0,4,0
2019-07-15 20:00:00,44.17222222222222,0.0,6.75,discharge,298,0,6,0
2019-07-15 21:00:00,38.43644927536232,0.0,3.5,discharge,134,0,3,0
2019-07-15 22:00:00,36.87217616580311,0.0,11.0,idle,405,405,11,11
2019-07-15 23:00:00,35.98593984962406,0.0,0.5,idle,17,17,0,0
2019-07-16 00:00:00,35.15862068965517,0.0,0.25,discharge,8,0,0,0
2019-07-16 01:00:00,33.85481884057971,0.0,0.5,idle,16,16,0,0
2019-07-16 02:00:00,32.99028328611898,0.0,0.25,idle,8,8,0,0
2019-07-16 03:00:00,35.15862068965517,0.0,5.5,discharge,193,0,5,0
2019-07-16 04:00:00,39.18994047619048,0.0,9.25,discharge,362,0,9,0
2019-07-16 05:00:00,46.96326241134752,0.25,5.25,idle,234,234,5,5
2019-07-16 06:00:00,49.43647435897436,1.75,0.5,idle,0,0,0,0
2019-07-16 07:00:00,47.91061855670103,3.25,0.5,discharge,0,0,0,0
2019-07-16 08:00:00,46.96326241134752,3.75,0.25,discharge,0,0,0,0
2019-07-16 09:00:00,46.96326241134752,4.75,0.25,discharge,0,0,0,0
2019-07-16 10:00:00,41.8846975088968,4.75,0.5,idle,0,0,0,0
2019-07-16 11:00:00,40.04711911357341,4.75,0.5,discharge,0,0,0,0
2019-07-16 12:00:00,39.18994047619048,4.25,6.75,idle,97,97,2,2
2019-07-16 13:00:00,39.18994047619048,3.75,0.5,idle,0,0,0,0
2019-07-16 14:00:00,39.18994047619048,3.25,0.5,charge,0,117,0,3
2019-07-16 15:00:00,45.051072555205046,1.75,0.25,discharge,0,0,0,0
2019-07-16 16:00:00,48.74350877192983,0.75,0.5,idle,0,0,0,0
2019-07-16 17:00:00,52.98600961538462,0.25,2.25,discharge,105,0,2,0
2019-07-16 18:00:00,52.01656108597285,0.0,3.25,discharge,169,0,3,0
2019-07-16 19:00:00,49.43647435897436,0.0,7.25,idle,358,358,7,7
2019-07-16 20:00:00,48.74350877192983,0.0,3.75,discharge,182,0,3,0
2019-07-16 21:00:00,45.051072555205046,0.0,3.25,idle,146,146,3,3
2019-07-16 22:00:00,40.04711911357341,0.0,3.5,idle,140,140,3,3
2019-07-16 23:00:00,39.18994047619048,0.0,0.5,charge,19,137,0,3
2019-07-17 00:00:00,38.43644927536232,0.0,0.5,idle,19,19,0,0
