utc_timestamp,DE_KN_residential3_circulation_pump,DE_KN_residential3_dishwasher,DE_KN_residential3_freezer,DE_KN_residential3_grid_export,DE_KN_residential3_grid_import,DE_KN_residential3_pv,DE_KN_residential3_refrigerator,DE_KN_residential3_washing_machine
2017-04-12T13:00:00Z,1202.46,952.44,366.268,3323.054,4344.045,5291.701,437.677,1349.18
2017-04-12T14:00:00Z,1202.561,952.443,366.268,3324.774,4344.045,5293.665,437.681,1349.18
2017-04-12T15:00:00Z,1202.658,952.445,366.268,3325.769,4344.084,5294.835,437.712,1349.18
2017-04-12T16:00:00Z,1202.723,952.448,366.268,3326.025,4344.145,5295.345,437.736,1349.18
2017-04-12T17:00:00Z,1202.787,952.451,366.268,3326.025,4345.73,5295.44,437.742,1349.18
2017-04-12T18:00:00Z,1202.852,952.453,366.268,3326.025,4346.541,5295.44,437.777,1349.18
2017-04-12T19:00:00Z,1202.916,952.456,366.268,3326.025,4347.446,5295.44,437.8,1349.18
2017-04-12T20:00:00Z,1202.981,952.459,366.268,3326.025,4348.46,5295.44,437.812,1349.18
2017-04-12T21:00:00Z,1203.021,952.461,366.268,3326.025,4349.01,5295.44,437.846,1349.18
2017-04-12T22:00:00Z,1203.029,952.464,366.268,3326.025,4349.39,5295.44,437.861,1349.181
2017-04-12T23:00:00Z,1203.037,952.466,366.268,3326.025,4349.706,5295.44,437.877,1349.181
2017-04-13T00:00:00Z,1203.05,952.476,366.268,3326.025,4349.915,5295.44,437.907,1349.181
2017-04-13T01:00:00Z,1203.097,952.479,366.268,3326.025,4350.111,5368.745,437.918,1349.181
2017-04-13T02:00:00Z,1203.165,952.481,366.268,3326.025,4350.334,5368.745,437.936,1349.181
2017-04-13T03:00:00Z,1203.234,952.484,366.268,3326.025,4350.575,5368.745,437.964,1349.181
2017-04-13T04:00:00Z,1203.302,952.486,366.268,3326.025,4350.786,5368.745,437.974,1349.181
2017-04-13T05:00:00Z,1203.366,952.489,366.268,3326.025,4351.395,5368.93,437.993,1349.181
2017-04-13T06:00:00Z,1203.432,952.492,366.268,3326.044,4352.345,5369.67,438.027,1349.181
2017-04-13T07:00:00Z,1203.499,952.494,366.268,3326.299,4353.065,5370.675,438.039,1349.181
2017-04-13T08:00:00Z,1203.593,952.497,366.268,3326.884,4353.125,5372.715,438.058,1349.181
2017-04-13T09:00:00Z,1203.689,952.499,366.268,3328.008,4353.125,5374.865,438.088,1349.181
2017-04-13T10:00:00Z,1203.783,952.502,366.268,3328.899,4353.125,5376.04,438.106,1349.181
2017-04-13T11:00:00Z,1203.876,952.505,366.268,3330.049,4353.125,5377.529,438.133,1349.181
2017-04-13T12:00:00Z,1203.979,952.508,366.268,3332.33,4353.125,5380.154,438.161,1349.181
2017-04-13T13:00:00Z,1204.087,952.51,366.268,3333.749,4353.295,5382.424,438.17,1349.892
2017-04-13T14:00:00Z,1204.189,952.513,366.268,3335.299,4353.295,5384.375,438.2,1349.999
2017-04-13T15:00:00Z,1204.287,952.515,366.268,3336.088,4353.385,5385.71,438.224,1350.094
2017-04-13T16:00:00Z,1204.359,952.518,366.268,3336.154,4353.696,5386.229,438.233,1350.128
2017-04-13T17:00:00Z,1204.423,952.521,366.268,3336.154,4355.065,5386.37,438.266,1351.139
2017-04-13T18:00:00Z,1204.486,952.523,366.268,3336.154,4356.465,5386.38,438.283,1352.192
2017-04-13T19:00:00Z,1204.549,952.526,366.268,3336.154,4357.335,5386.38,438.299,1352.234
2017-04-13T20:00:00Z,1204.614,952.528,366.268,3336.154,4358.57,5386.38,438.333,1352.25
2017-04-13T21:00:00Z,1204.654,952.531,366.268,3336.154,4359.004,5386.38,438.353,1352.25
2017-04-13T22:00:00Z,1204.662,952.534,366.268,3336.154,4359.116,5386.38,438.367,1352.25
2017-04-13T23:00:00Z,1204.717,952.537,366.268,3336.154,4359.286,5386.38,438.399,1352.25
2017-04-14T00:00:00Z,1204.785,952.539,366.268,3336.154,4359.469,5386.38,438.418,1352.25
2017-04-14T01:00:00Z,1204.848,952.542,366.268,3336.154,4359.63,5386.38,438.43,1352.25
2017-04-14T02:00:00Z,1204.918,952.544,366.268,3336.154,4359.815,5386.38,438.46,1352.25
2017-04-14T03:00:00Z,1204.986,952.547,366.268,3336.154,4360.13,5386.38,438.478,1352.25
2017-04-14T04:00:00Z,1205.057,952.549,366.268,3336.154,4360.371,5386.38,438.495,1352.25
2017-04-14T05:00:00Z,1205.122,952.553,366.268,3336.154,4360.655,5386.489,438.529,1352.25
2017-04-14T06:00:00Z,1205.187,952.555,366.268,3336.224,4360.655,5386.749,438.54,1352.25
2017-04-14T07:00:00Z,1205.251,952.558,366.268,3336.379,4360.735,5387.262,438.56,1352.251
2017-04-14T08:00:00Z,1205.321,952.56,366.268,3337.294,4360.735,5388.484,438.591,1352.251
2017-04-14T09:00:00Z,1205.4,952.563,366.268,3338.375,4360.735,5389.859,438.603,1352.251
2017-04-14T10:00:00Z,1205.487,952.565,366.268,3339.503,4360.735,5391.329,438.622,1352.251
2017-04-14T11:00:00Z,1205.557,952.568,366.268,3340.37,4360.735,5392.54,438.651,1352.251
2017-04-14T12:00:00Z,1205.639,952.571,366.268,3341.429,4360.735,5393.994,438.661,1352.251
2017-04-14T13:00:00Z,1205.746,952.58,366.268,3343.209,4360.735,5396.26,438.681,1352.251
2017-04-14T14:00:00Z,1205.84,952.584,366.268,3344.484,4360.735,5397.999,438.711,1352.251
2017-04-14T15:00:00Z,1205.913,952.587,366.268,3345.054,4360.735,5398.88,438.717,1352.251
2017-04-14T16:00:00Z,1205.977,952.589,366.268,3345.244,4361.055,5399.339,438.741,1352.251
2017-04-14T17:00:00Z,1206.041,952.592,366.268,3345.244,4362.271,5399.47,438.77,1352.251
2017-04-14T18:00:00Z,1206.105,952.595,366.268,3345.244,4362.98,5399.47,438.785,1352.251
2017-04-14T19:00:00Z,1206.169,952.597,366.268,3345.244,4363.715,5399.47,438.81,1352.251
2017-04-14T20:00:00Z,1206.234,952.6,366.268,3345.244,4364.965,5399.47,438.847,1352.465
2017-04-14T21:00:00Z,1206.274,952.603,366.268,3345.244,4365.781,5399.47,438.854,1352.466
2017-04-14T22:00:00Z,1206.282,952.605,366.268,3345.244,4366.771,5399.47,438.881,1352.864
2017-04-14T23:00:00Z,1206.325,952.608,366.268,3345.244,4367.361,5399.47,438.91,1352.918
2017-04-15T00:00:00Z,1206.394,952.611,366.268,3345.244,4367.795,5399.47,438.919,1352.919
2017-04-15T01:00:00Z,1206.458,952.613,366.268,3345.244,4368.22,5399.47,438.944,1352.919
2017-04-15T02:00:00Z,1206.528,952.616,366.268,3345.244,4368.65,5399.47,438.973,1352.919
2017-04-15T03:00:00Z,1206.596,952.618,366.268,3345.244,4369.135,5399.47,438.98,1353.077
2017-04-15T04:00:00Z,1206.667,952.621,366.268,3345.244,4369.33,5399.479,439.004,1353.097
2017-04-15T05:00:00Z,1206.733,952.624,366.268,3345.324,4369.346,5399.72,439.033,1353.097
2017-04-15T06:00:00Z,1206.799,952.627,366.268,3345.494,4369.84,5400.164,439.047,1353.3
2017-04-15T07:00:00Z,1206.864,952.629,366.268,3345.809,4369.975,5401.045,439.068,1353.509
2017-04-15T08:00:00Z,1206.944,952.632,366.268,3346.349,4370.475,5402.599,439.107,1353.544
2017-04-15T09:00:00Z,1207.037,952.634,366.268,3346.94,4370.635,5403.93,439.117,1353.891
2017-04-15T10:00:00Z,1207.119,952.637,366.268,3347.294,4370.995,5404.664,439.138,1354.292
2017-04-15T11:00:00Z,1207.189,952.64,366.268,3347.549,4371.165,5405.329,439.171,1354.364
2017-04-15T12:00:00Z,1207.267,952.643,366.268,3347.904,4371.51,5406.162,439.184,1354.49
2017-04-15T13:00:00Z,1207.336,952.645,366.268,3348.399,4371.565,5407.14,439.209,1354.508
2017-04-15T14:00:00Z,1207.421,952.648,366.268,3348.78,4371.625,5408.13,439.24,1354.623
2017-04-15T15:00:00Z,1207.5,952.65,366.268,3348.984,4372.621,5408.924,439.259,1355.182
2017-04-15T16:00:00Z,1207.566,952.653,366.268,3348.984,4373.89,5409.229,439.274,1355.273
2017-04-15T17:00:00Z,1207.631,952.656,366.268,3348.984,4374.81,5409.268,439.31,1355.368
2017-04-15T18:00:00Z,1207.696,953.659,366.268,3348.984,4376.065,5409.268,439.324,1355.527
2017-04-15T19:00:00Z,1207.762,953.861,366.268,3348.984,4377.521,5409.268,439.342,1356.467
2017-04-15T20:00:00Z,1207.829,953.864,366.268,3348.984,4378.26,5409.268,439.374,1356.537
2017-04-15T21:00:00Z,1207.87,953.866,366.268,3348.984,4378.851,5409.268,439.383,1356.538
2017-04-15T22:00:00Z,1207.878,953.868,366.268,3348.984,4379.541,5409.268,439.405,1356.538
2017-04-15T23:00:00Z,1207.938,953.871,366.268,3348.984,4380.346,5409.268,439.435,1356.785
2017-04-16T00:00:00Z,1208.008,953.874,366.268,3348.984,4380.8,5409.268,439.443,1356.787
2017-04-16T01:00:00Z,1208.072,953.877,366.268,3348.984,4381.254,5409.268,439.465,1356.787
2017-04-16T02:00:00Z,1208.144,953.879,366.268,3348.984,4381.715,5409.268,439.494,1356.787
2017-04-16T03:00:00Z,1208.214,953.882,366.268,3348.984,4381.965,5409.268,439.501,1356.787
2017-04-16T04:00:00Z,1208.286,953.885,366.268,3348.984,4382.22,5409.268,439.524,1356.787
2017-04-16T05:00:00Z,1208.355,953.887,366.268,3348.984,4382.465,5409.28,439.552,1356.787
2017-04-16T06:00:00Z,1208.422,953.89,366.268,3348.984,4383.265,5409.367,439.557,1357.252
2017-04-16T07:00:00Z,1208.489,953.893,366.268,3349.013,4384.375,5409.71,439.586,1358.082
2017-04-16T08:00:00Z,1208.558,953.896,366.268,3349.035,4384.915,5410.285,439.618,1358.097
2017-04-16T09:00:00Z,1208.646,953.898,366.268,3349.195,4385.536,5411.144,439.625,1358.112
2017-04-16T10:00:00Z,1208.741,953.901,366.268,3349.455,4385.536,5411.914,439.652,1358.112
2017-04-16T11:00:00Z,1208.817,953.904,366.268,3349.464,4386.985,5412.509,439.681,1358.115
2017-04-16T12:00:00Z,1208.886,953.906,366.268,3349.464,4387.39,5412.95,439.687,1358.141
2017-04-16T13:00:00Z,1208.959,953.91,366.268,3349.464,4388.105,5413.344,439.72,1358.282
2017-04-16T14:00:00Z,1209.033,953.912,366.268,3349.464,4388.866,5413.644,439.741,1358.421
2017-04-16T15:00:00Z,1209.107,953.915,366.268,3349.464,4389.81,5413.95,439.752,1358.653
2017-04-16T16:00:00Z,1209.175,953.918,366.268,3349.464,4391.026,5414.074,439.784,1358.856
2017-04-16T17:00:00Z,1209.242,953.92,366.268,3349.464,4392.4,5414.14,439.798,1358.904
2017-04-16T18:00:00Z,1209.309,953.922,366.268,3349.464,4393.701,5414.14,439.828,1358.957
2017-04-16T19:00:00Z,1209.378,953.925,366.268,3349.464,4394.835,5414.14,439.855,1359.286
2017-04-16T20:00:00Z,1209.446,953.928,366.268,3349.464,4395.815,5414.14,439.863,1359.32
2017-04-16T21:00:00Z,1209.489,953.93,366.268,3349.464,4396.791,5414.14,439.897,1359.32
2017-04-16T22:00:00Z,1209.522,953.933,366.268,3349.464,4397.32,5414.14,439.913,1359.32
2017-04-16T23:00:00Z,1209.586,953.935,366.268,3349.464,4397.745,5414.14,439.929,1359.32
2017-04-17T00:00:00Z,1209.654,953.939,366.268,3349.464,4398.199,5414.14,439.961,1359.32
2017-04-17T01:00:00Z,1209.719,953.941,366.268,3349.464,4398.611,5414.14,439.967,1359.32
2017-04-17T02:00:00Z,1209.79,953.944,366.268,3349.464,4399.055,5414.14,439.992,1359.32
2017-04-17T03:00:00Z,1209.86,953.946,366.268,3349.464,4399.419,5414.14,440.017,1359.32
2017-04-17T04:00:00Z,1209.932,953.949,366.268,3349.464,4399.725,5414.14,440.023,1359.32
2017-04-17T05:00:00Z,1210.0,953.952,366.268,3349.508,4399.846,5414.29,440.053,1359.32
2017-04-17T06:00:00Z,1210.067,953.961,366.268,3349.62,4400.405,5414.744,440.074,1359.32
2017-04-17T07:00:00Z,1210.135,953.963,366.268,3349.86,4400.495,5415.264,440.099,1359.32
2017-04-17T08:00:00Z,1210.227,953.966,366.268,3350.343,4400.875,5416.489,440.13,1359.32
2017-04-17T09:00:00Z,1210.327,953.969,366.268,3350.79,4401.116,5417.649,440.144,1359.32
2017-04-17T10:00:00Z,1210.425,953.971,366.268,3351.025,4401.504,5418.524,440.185,1359.32
2017-04-17T11:00:00Z,1210.521,953.974,366.268,3351.333,4401.985,5419.414,440.195,1359.32
2017-04-17T12:00:00Z,1210.593,953.977,366.268,3351.445,4402.475,5419.97,440.227,1359.32
2017-04-17T13:00:00Z,1210.685,953.98,366.268,3351.809,4403.084,5421.045,440.249,1359.32
2017-04-17T14:00:00Z,1210.791,953.983,366.268,3352.775,4403.155,5422.504,440.266,1359.32
2017-04-17T15:00:00Z,1210.864,953.985,366.268,3352.904,4403.831,5423.084,440.305,1359.32
2017-04-17T16:00:00Z,1210.931,953.988,366.268,3352.904,4404.65,5423.21,440.351,1359.321
2017-04-17T17:00:00Z,1210.999,953.99,366.268,3352.904,4405.3,5423.22,440.371,1359.321
2017-04-17T18:00:00Z,1211.067,953.993,366.268,3352.904,4406.15,5423.22,440.414,1359.321
2017-04-17T19:00:00Z,1211.136,953.995,366.268,3352.904,4407.08,5423.22,440.427,1359.321
2017-04-17T20:00:00Z,1211.203,953.998,366.268,3352.904,4407.93,5423.22,440.448,1359.321
2017-04-17T21:00:00Z,1211.245,954.001,366.268,3352.904,4408.856,5423.22,440.48,1359.321
2017-04-17T22:00:00Z,1211.285,954.004,366.268,3352.904,4409.652,5423.22,440.488,1359.321
2017-04-17T23:00:00Z,1211.349,954.006,366.268,3352.904,4410.385,5423.22,440.511,1359.321
2017-04-18T00:00:00Z,1211.417,954.009,366.268,3352.904,4410.97,5423.22,440.54,1359.321
2017-04-18T01:00:00Z,1211.482,954.011,366.268,3352.904,4411.145,5423.22,440.548,1359.321
2017-04-18T02:00:00Z,1211.552,954.024,366.268,3352.904,4411.334,5423.22,440.569,1359.321
2017-04-18T03:00:00Z,1211.621,954.027,366.268,3352.904,4411.536,5423.22,440.597,1359.321
2017-04-18T04:00:00Z,1211.694,954.03,366.268,3352.904,4411.706,5423.229,440.607,1359.321
2017-04-18T05:00:00Z,1211.764,954.033,366.268,3353.069,4411.766,5423.545,440.626,1359.321
2017-04-18T06:00:00Z,1211.831,954.035,366.268,3353.625,4412.055,5424.524,440.659,1359.321
2017-04-18T07:00:00Z,1211.899,954.037,366.268,3354.2,4412.225,5425.465,440.675,1359.321
2017-04-18T08:00:00Z,1211.979,954.905,366.268,3355.094,4412.325,5426.67,440.694,1359.321
2017-04-18T09:00:00Z,1212.08,955.336,366.268,3355.929,4412.424,5427.819,440.731,1359.321
2017-04-18T10:00:00Z,1212.178,955.339,366.268,3357.003,4412.424,5429.11,440.74,1359.321
2017-04-18T11:00:00Z,1212.255,955.342,366.268,3357.435,4413.22,5430.224,440.772,1359.321
2017-04-18T12:00:00Z,1212.341,955.345,366.268,3359.04,4413.235,5432.165,440.801,1359.321
2017-04-18T13:00:00Z,1212.452,955.425,366.268,3361.184,4413.235,5434.515,440.819,1359.321
2017-04-18T14:00:00Z,1212.551,956.555,366.268,3362.644,4413.286,5436.43,440.857,1359.321
2017-04-18T15:00:00Z,1212.63,956.578,366.268,3362.914,4413.635,5437.2,440.863,1359.64
2017-04-18T16:00:00Z,1212.699,956.58,366.268,3363.139,4413.645,5437.674,440.906,1359.67
2017-04-18T17:00:00Z,1212.769,956.584,366.268,3363.164,4414.135,5437.849,440.927,1359.671
2017-04-18T18:00:00Z,1212.838,956.586,366.268,3363.164,4415.121,5437.849,440.963,1359.671
2017-04-18T19:00:00Z,1212.91,956.589,366.268,3363.164,4417.375,5437.849,440.987,1359.672
2017-04-18T20:00:00Z,1212.981,956.591,366.268,3363.164,4419.101,5437.849,441.011,1359.917
2017-04-18T21:00:00Z,1213.024,956.594,366.268,3363.164,4419.771,5437.849,441.046,1359.923
2017-04-18T22:00:00Z,1213.073,956.596,366.268,3363.164,4420.196,5437.849,441.055,1359.923
2017-04-18T23:00:00Z,1213.138,956.599,366.268,3363.164,4420.4,5437.849,441.09,1359.923
2017-04-19T00:00:00Z,1213.209,956.602,366.268,3363.164,4420.584,5464.202,441.11,1359.923
2017-04-19T01:00:00Z,1213.275,956.604,366.268,3363.164,4420.766,5464.202,441.125,1359.923
2017-04-19T02:00:00Z,1213.347,956.607,366.268,3363.164,4420.975,5464.202,441.159,1359.923
2017-04-19T03:00:00Z,1213.419,956.609,366.268,3363.164,4421.15,5464.202,441.167,1359.923
2017-04-19T04:00:00Z,1213.492,956.612,366.268,3363.164,4421.34,5464.202,441.192,1359.923
2017-04-19T05:00:00Z,1213.56,956.615,366.268,3363.164,4421.541,5464.352,441.218,1359.923
2017-04-19T06:00:00Z,1213.629,956.618,366.268,3363.164,4421.875,5464.806,441.233,1359.923
2017-04-19T07:00:00Z,1213.701,956.62,366.268,3363.195,4422.215,5465.326,441.269,1359.923
2017-04-19T08:00:00Z,1213.772,956.623,366.268,3363.384,4422.57,5466.551,441.295,1359.923
2017-04-19T09:00:00Z,1213.86,956.625,366.268,3363.855,4422.885,5467.711,441.318,1359.923
2017-04-19T10:00:00Z,1213.93,956.628,366.268,3363.914,4423.475,5468.586,441.355,1359.923
2017-04-19T11:00:00Z,1214.008,956.631,366.268,3364.583,4423.66,5469.476,441.363,1359.923
2017-04-19T12:00:00Z,1214.116,956.634,366.268,3366.014,4423.715,5470.032,441.398,1359.923
2017-04-19T13:00:00Z,1214.227,956.636,366.268,3367.685,4423.715,5471.107,441.417,1359.923
2017-04-19T14:00:00Z,1214.308,956.639,366.268,3368.365,4423.725,5472.566,441.433,1359.923
2017-04-19T15:00:00Z,1214.386,956.641,366.268,3368.804,4423.74,5473.146,441.467,1359.923
2017-04-19T16:00:00Z,1214.456,956.644,366.268,3368.804,4423.995,5473.272,441.472,1359.923
2017-04-19T17:00:00Z,1214.529,956.647,366.268,3368.804,4424.74,5473.282,441.504,1359.923
2017-04-19T18:00:00Z,1214.6,956.649,366.268,3368.804,4425.63,5473.282,441.524,1359.923
2017-04-19T19:00:00Z,1214.669,956.652,366.268,3368.804,4426.521,5473.282,441.554,1359.923
2017-04-19T20:00:00Z,1214.739,956.655,366.268,3368.804,4427.385,5473.282,441.577,1359.923
2017-04-19T21:00:00Z,1214.791,956.657,366.268,3368.804,4428.16,5473.282,441.594,1359.924
2017-04-19T22:00:00Z,1214.856,956.66,366.268,3368.804,4429.09,5473.282,441.628,1359.924
2017-04-19T23:00:00Z,1214.925,956.662,366.268,3368.804,4429.424,5473.282,441.629,1359.924
2017-04-20T00:00:00Z,1215.0,956.672,366.268,3368.804,4429.701,5473.282,441.663,1359.924
2017-04-20T01:00:00Z,1215.069,956.675,366.268,3368.804,4429.93,5473.282,441.681,1359.924
2017-04-20T02:00:00Z,1215.143,956.677,366.268,3368.804,4430.165,5473.282,441.696,1359.924
2017-04-20T03:00:00Z,1215.218,956.68,366.268,3368.804,4430.415,5473.282,441.727,1359.924
2017-04-20T04:00:00Z,1215.291,956.682,366.268,3368.804,4430.9,5473.291,441.731,1359.924
2017-04-20T05:00:00Z,1215.361,956.685,366.268,3368.843,4431.456,5473.607,441.766,1359.924
2017-04-20T06:00:00Z,1215.429,956.688,366.268,3369.794,4431.485,5474.586,441.784,1359.924
2017-04-20T07:00:00Z,1215.499,956.69,366.268,3371.434,4431.495,5475.527,441.801,1359.924
2017-04-20T08:00:00Z,1215.604,956.693,366.268,3373.239,4431.516,5476.732,441.838,1359.924
2017-04-20T09:00:00Z,1215.711,956.695,366.268,3375.495,4431.545,5477.881,441.861,1359.924
2017-04-20T10:00:00Z,1215.811,956.698,366.268,3376.774,4431.555,5479.172,441.886,1359.924
2017-04-20T11:00:00Z,1215.922,956.701,366.268,3378.205,4431.745,5480.287,441.918,1359.924
2017-04-20T12:00:00Z,1216.021,956.704,366.268,3379.574,4431.745,5482.227,441.936,1359.924
2017-04-20T13:00:00Z,1216.114,956.706,366.268,3380.459,4432.065,5484.577,441.984,1360.643
2017-04-20T14:00:00Z,1216.221,956.709,366.268,3382.003,4432.065,5486.492,442.0,1360.743
2017-04-20T15:00:00Z,1216.318,956.711,366.268,3382.729,4432.116,5487.262,442.044,1360.816
2017-04-20T16:00:00Z,1216.396,956.714,366.268,3382.964,4432.191,5487.736,442.056,1360.921
2017-04-20T17:00:00Z,1216.467,956.717,366.268,3382.964,4432.871,5487.911,442.094,1360.921
2017-04-20T18:00:00Z,1216.537,956.719,366.268,3382.964,4433.691,5487.911,442.114,1360.921
2017-04-20T19:00:00Z,1216.609,956.731,366.268,3382.964,4434.57,5487.911,442.133,1360.921
2017-04-20T20:00:00Z,1216.68,956.736,366.268,3382.964,4435.96,5487.911,442.17,1361.344
2017-04-20T21:00:00Z,1216.725,956.739,366.268,3382.964,4438.345,5487.911,442.177,1362.586
2017-04-20T22:00:00Z,1216.775,956.742,366.268,3382.964,4438.895,5487.911,442.225,1362.774
2017-04-20T23:00:00Z,1216.842,956.744,366.268,3382.964,4439.14,5487.911,442.25,1362.79
2017-04-21T00:00:00Z,1216.915,956.747,366.268,3382.964,4439.385,5514.264,442.274,1362.796
2017-04-21T01:00:00Z,1216.984,956.75,366.268,3382.964,4439.596,5514.264,442.289,1362.796
2017-04-21T02:00:00Z,1217.056,956.752,366.268,3382.964,4439.834,5514.264,442.323,1362.797
2017-04-21T03:00:00Z,1217.129,956.755,366.268,3382.964,4440.036,5514.264,442.327,1362.797
2017-04-21T04:00:00Z,1217.2,956.757,366.268,3382.964,4440.235,5514.274,442.355,1362.797
2017-04-21T05:00:00Z,1217.27,956.761,366.268,3383.159,4440.375,5514.589,442.377,1362.797
2017-04-21T06:00:00Z,1217.339,956.763,366.268,3384.164,4440.395,5515.568,442.393,1362.797
2017-04-21T07:00:00Z,1217.407,956.766,366.268,3385.629,4440.405,5517.531,442.426,1362.797
2017-04-21T08:00:00Z,1217.498,956.768,366.268,3387.679,4440.405,5519.806,442.434,1362.812
2017-04-21T09:00:00Z,1217.599,956.771,366.268,3389.594,4440.424,5522.316,442.464,1362.812
2017-04-21T10:00:00Z,1217.705,956.773,366.268,3392.33,4440.424,5525.396,442.487,1362.812
2017-04-21T11:00:00Z,1217.814,956.776,366.268,3394.509,4440.436,5528.641,442.503,1362.812
2017-04-21T12:00:00Z,1217.923,956.779,366.268,3397.169,4440.436,5531.796,442.539,1362.813
2017-04-21T13:00:00Z,1218.035,956.788,366.268,3399.109,4440.436,5534.451,442.551,1362.813
2017-04-21T14:00:00Z,1218.141,956.792,366.268,3400.709,4440.436,5536.665,442.58,1362.813
2017-04-21T15:00:00Z,1218.241,956.794,366.268,3401.95,4440.436,5538.191,442.604,1362.813
2017-04-21T16:00:00Z,1218.309,956.797,366.268,3402.414,4440.77,5538.896,442.62,1363.113
2017-04-21T17:00:00Z,1218.377,956.799,366.268,3402.414,4441.59,5539.136,442.659,1363.461
2017-04-21T18:00:00Z,1218.444,956.802,366.268,3402.414,4442.371,5539.151,442.673,1363.534
2017-04-21T19:00:00Z,1218.513,956.805,366.268,3402.414,4443.791,5539.151,442.713,1363.699
2017-04-21T20:00:00Z,1218.582,956.807,366.268,3402.414,4444.925,5539.151,442.724,1363.863
2017-04-21T21:00:00Z,1218.626,956.811,366.268,3402.414,4446.201,5539.151,442.754,1364.263
2017-04-21T22:00:00Z,1218.663,956.812,366.268,3402.414,4448.19,5539.151,442.784,1364.796
2017-04-21T23:00:00Z,1218.729,956.816,366.268,3402.414,4450.01,5539.151,442.796,1365.699
2017-04-22T00:00:00Z,1218.8,956.819,366.268,3402.414,4450.56,5539.151,442.833,1365.713
2017-04-22T01:00:00Z,1218.865,956.82,366.268,3402.414,4451.07,5539.151,442.846,1365.728
2017-04-22T02:00:00Z,1218.935,956.824,366.268,3402.414,4451.584,5539.151,442.869,1365.728
2017-04-22T03:00:00Z,1219.007,956.825,366.268,3402.414,4451.941,5539.151,442.899,1365.728
2017-04-22T04:00:00Z,1219.079,956.829,366.268,3402.414,4452.096,5539.18,442.903,1365.728
2017-04-22T05:00:00Z,1219.151,956.832,366.268,3402.659,4452.096,5539.626,442.936,1365.728
2017-04-22T06:00:00Z,1219.22,956.835,366.268,3403.144,4452.456,5540.782,442.961,1365.729
2017-04-22T07:00:00Z,1219.29,956.837,366.268,3404.355,4452.495,5542.601,442.974,1365.729
2017-04-22T08:00:00Z,1219.392,956.84,366.268,3404.994,4452.975,5544.841,443.015,1365.743
2017-04-22T09:00:00Z,1219.498,956.842,366.268,3407.329,4452.975,5547.736,443.032,1365.743
2017-04-22T10:00:00Z,1219.591,956.845,366.268,3408.829,4452.985,5549.84,443.051,1365.743
2017-04-22T11:00:00Z,1219.679,956.848,366.268,3410.769,4452.985,5552.036,443.088,1365.743
2017-04-22T12:00:00Z,1219.779,956.851,366.268,3413.134,4452.985,5554.646,443.1,1365.743
2017-04-22T13:00:00Z,1219.879,956.853,366.268,3415.209,4452.985,5557.006,443.122,1365.743
2017-04-22T14:00:00Z,1219.953,956.856,366.268,3415.785,4452.985,5557.952,443.156,1365.743
2017-04-22T15:00:00Z,1220.023,956.858,366.268,3415.964,4452.995,5558.486,443.163,1365.743
2017-04-22T16:00:00Z,1220.089,956.861,366.268,3415.964,4453.555,5558.67,443.189,1365.744
2017-04-22T17:00:00Z,1220.155,956.863,366.268,3415.964,4454.08,5558.692,443.217,1365.744
2017-04-22T18:00:00Z,1220.222,957.866,366.268,3415.964,4455.111,5558.692,443.223,1365.744
2017-04-22T19:00:00Z,1220.289,958.069,366.268,3415.964,4455.84,5558.692,443.26,1365.744
2017-04-22T20:00:00Z,1220.358,958.072,366.268,3415.964,4456.59,5558.692,443.281,1365.744
2017-04-22T21:00:00Z,1220.401,958.074,366.268,3415.964,4457.026,5558.692,443.292,1365.744
2017-04-22T22:00:00Z,1220.421,958.075,366.268,3415.964,4457.475,5558.692,443.322,1365.744
2017-04-22T23:00:00Z,1220.486,958.088,366.268,3415.964,4457.88,5558.692,443.345,1365.744
2017-04-23T00:00:00Z,1220.555,958.091,366.268,3415.964,4458.065,5558.692,443.353,1365.744
2017-04-23T01:00:00Z,1220.62,958.094,366.268,3415.964,4458.245,5558.692,443.382,1365.744
2017-04-23T02:00:00Z,1220.689,958.096,366.268,3415.964,4458.419,5558.692,443.404,1365.744
2017-04-23T03:00:00Z,1220.759,958.099,366.268,3415.964,4458.584,5558.692,443.412,1365.744
2017-04-23T04:00:00Z,1220.829,958.101,366.268,3415.964,4458.74,5558.721,443.44,1365.744
2017-04-23T05:00:00Z,1220.899,958.104,366.268,3416.064,4458.745,5559.005,443.463,1365.744
2017-04-23T06:00:00Z,1220.967,958.107,366.268,3416.729,4458.866,5560.076,443.473,1365.744
2017-04-23T07:00:00Z,1221.033,958.11,366.268,3417.474,4458.885,5561.021,443.5,1365.744
2017-04-23T08:00:00Z,1221.121,958.112,366.268,3418.909,4458.895,5562.766,443.533,1365.744
2017-04-23T09:00:00Z,1221.218,958.115,366.268,3420.144,4458.895,5564.317,443.546,1365.744
2017-04-23T10:00:00Z,1221.314,958.118,366.268,3421.474,4458.97,5566.071,443.566,1365.744
2017-04-23T11:00:00Z,1221.414,958.12,366.268,3423.134,4459.225,5568.532,443.61,1365.744
2017-04-23T12:00:00Z,1221.52,958.123,366.268,3425.389,4459.254,5571.46,443.619,1365.744
2017-04-23T13:00:00Z,1221.625,958.126,366.268,3427.634,4459.254,5573.955,443.65,1365.744
2017-04-23T14:00:00Z,1221.729,958.128,366.268,3429.344,4459.254,5575.976,443.674,1365.744
