utc_timestamp,DE_KN_residential1_dishwasher,DE_KN_residential1_freezer,DE_KN_residential1_heat_pump,DE_KN_residential1_washing_machine,total_consumption,consumption_states
2016-05-09T22:00:00Z,0.0,0.037,0.064,0.0,0.101,0.10190909090909084
2016-05-09T23:00:00Z,0.0,0.031,0.02,0.001,0.052,0.05200000000000027
2016-05-10T00:00:00Z,0.0,0.031,0.011,0.0,0.0419999999999999,0.041999999999999815
2016-05-10T01:00:00Z,0.0,0.032,0.018,0.0,0.05,0.04999999999999993
2016-05-10T02:00:00Z,0.0,0.043,0.012,0.0,0.0549999999999999,0.054999999999999716
2016-05-10T03:00:00Z,0.0,0.03,0.635,0.0,0.665,0.6646666666666667
2016-05-10T04:00:00Z,0.0,0.031,0.494,0.0,0.525,0.5246428571428572
2016-05-10T05:00:00Z,0.0,0.037,0.701,0.0,0.738,0.7385384615384616
2016-05-10T06:00:00Z,0.0,0.036,0.019,0.0,0.0549999999999999,0.054999999999999716
2016-05-10T07:00:00Z,0.0,0.039,0.01,0.0,0.049,0.04899999999999993
2016-05-10T08:00:00Z,0.0,0.027,0.017,0.323,0.367,0.36691666666666667
2016-05-10T09:00:00Z,0.0,0.032,0.014,0.006,0.052,0.05200000000000027
2016-05-10T10:00:00Z,0.0,0.031,0.01,0.426,0.4669999999999999,0.4672962962962962
2016-05-10T11:00:00Z,0.0,0.04,0.01,0.516,0.5660000000000001,0.5649411764705883
2016-05-10T12:00:00Z,0.001,0.037,0.019,0.032,0.089,0.0901764705882353
2016-05-10T13:00:00Z,0.0,0.031,0.01,0.002,0.043,0.04300000000000015
2016-05-10T14:00:00Z,0.0,0.032,0.01,0.001,0.043,0.04300000000000015
2016-05-10T15:00:00Z,0.0,0.035,0.01,0.001,0.046,0.04600000000000004
2016-05-10T16:00:00Z,0.0,0.042,0.021,0.0,0.063,0.06300000000000006
2016-05-10T17:00:00Z,0.0,0.031,0.35,0.0,0.381,0.381
2016-05-10T18:00:00Z,0.0,0.022,0.628,0.0,0.65,0.65
2016-05-10T19:00:00Z,0.0,0.032,0.321,0.0,0.353,0.3524545454545454
2016-05-10T20:00:00Z,0.0,0.04,0.33,0.0,0.37,0.3700333333333333
2016-05-10T21:00:00Z,0.0,0.037,0.33,0.0,0.367,0.36691666666666667
2016-05-10T22:00:00Z,0.0,0.031,0.36,0.0,0.391,0.39142105263157895
2016-05-10T23:00:00Z,0.0,0.031,0.011,0.0,0.0419999999999999,0.041999999999999815
2016-05-11T00:00:00Z,0.0,0.032,0.02,0.0,0.052,0.05200000000000027
2016-05-11T01:00:00Z,0.0,0.039,0.01,0.0,0.049,0.04899999999999993
2016-05-11T02:00:00Z,0.0,0.038,0.009,0.0,0.047,0.04699999999999971
2016-05-11T03:00:00Z,0.0,0.03,0.545,0.0,0.5750000000000001,0.5741724137931035
2016-05-11T04:00:00Z,0.0,0.031,0.971,0.0,1.002,1.0022142857142855
2016-05-11T05:00:00Z,0.0,0.031,0.564,0.0,0.595,0.5944
2016-05-11T06:00:00Z,0.0,0.041,0.01,0.0,0.051,0.05100000000000027
2016-05-11T07:00:00Z,0.0,0.036,0.85,0.247,1.133,1.1340588235294118
2016-05-11T08:00:00Z,0.0,0.031,0.01,0.724,0.765,0.76465
2016-05-11T09:00:00Z,0.0,0.031,0.011,0.053,0.095,0.09509090909090911
2016-05-11T10:00:00Z,0.0,0.034,0.01,0.858,0.902,0.9016000000000001
2016-05-11T11:00:00Z,0.0,0.04,0.02,0.08,0.14,0.1398666666666667
2016-05-11T12:00:00Z,0.734,0.041,0.009,0.002,0.786,0.7858709677419355
2016-05-11T13:00:00Z,0.191,0.044,0.01,0.779,1.024,1.0249523809523808
2016-05-11T14:00:00Z,0.0,0.059,0.32,0.061,0.44,0.44061111111111106
2016-05-11T15:00:00Z,0.0,0.044,0.01,0.004,0.0579999999999999,0.05799999999999983
2016-05-11T16:00:00Z,0.0,0.038,0.137,0.0,0.175,0.1755833333333333
2016-05-11T17:00:00Z,0.0,0.037,0.453,0.001,0.491,0.4912941176470588
2016-05-11T18:00:00Z,0.0,0.033,0.4,0.0,0.433,0.4328947368421053
2016-05-11T19:00:00Z,0.0,0.043,0.35,0.0,0.3929999999999999,0.39339999999999997
2016-05-11T20:00:00Z,0.0,0.046,0.35,0.0,0.3959999999999999,0.3955
2016-05-11T21:00:00Z,0.0,0.046,0.32,0.0,0.366,0.36691666666666667
2016-05-11T22:00:00Z,0.0,0.057,0.371,0.0,0.428,0.4293157894736842
2016-05-11T23:00:00Z,0.0,0.045,0.01,0.0,0.055,0.054999999999999716
2016-05-12T00:00:00Z,0.0,0.049,0.019,0.0,0.068,0.06862500000000005
2016-05-12T01:00:00Z,0.0,0.049,0.01,0.0,0.059,0.05900000000000005
2016-05-12T02:00:00Z,0.0,0.042,0.01,0.0,0.052,0.05200000000000027
2016-05-12T03:00:00Z,0.0,0.05,0.596,0.0,0.646,0.6467857142857143
2016-05-12T04:00:00Z,0.0,0.036,1.084,0.0,1.12,1.1197368421052631
2016-05-12T05:00:00Z,0.0,0.049,0.724,0.0,0.773,0.773
2016-05-12T06:00:00Z,0.0,0.036,0.416,0.0,0.4519999999999999,0.45182926829268283
2016-05-12T07:00:00Z,0.0,0.037,0.801,0.0,0.8380000000000001,0.8378571428571429
2016-05-12T08:00:00Z,0.0,0.043,0.379,0.0,0.422,0.422
2016-05-12T09:00:00Z,0.0,0.032,0.771,0.0,0.803,0.8033333333333333
2016-05-12T10:00:00Z,0.0,0.04,0.01,0.001,0.051,0.05100000000000027
2016-05-12T11:00:00Z,0.0,0.041,1.67,0.0,1.711,1.710266666666667
2016-05-12T12:00:00Z,0.0,0.033,0.389,0.0,0.422,0.422
2016-05-12T13:00:00Z,0.001,0.042,0.361,0.0,0.4039999999999999,0.40340909090909094
2016-05-12T14:00:00Z,0.0,0.039,0.654,0.0,0.6930000000000001,0.6933636363636364
2016-05-12T15:00:00Z,0.0,0.032,0.145,0.0,0.177,0.1755833333333333
2016-05-12T16:00:00Z,0.0,0.042,0.83,0.0,0.872,0.8728095238095238
2016-05-12T17:00:00Z,0.0,0.038,0.771,0.0,0.809,0.8083571428571429
2016-05-12T18:00:00Z,0.0,0.032,0.724,0.0,0.756,0.75675
2016-05-12T19:00:00Z,0.0,0.036,0.415,0.0,0.4509999999999999,0.45182926829268283
2016-05-12T20:00:00Z,0.0,0.043,0.75,0.0,0.793,0.7941363636363636
2016-05-12T21:00:00Z,0.0,0.032,0.381,0.0,0.413,0.4139090909090909
2016-05-12T22:00:00Z,0.0,0.032,0.389,0.0,0.421,0.4204
2016-05-12T23:00:00Z,0.0,0.041,0.011,0.0,0.052,0.05200000000000027
2016-05-13T00:00:00Z,0.0,0.038,0.01,0.0,0.048,0.048000000000000265
2016-05-13T01:00:00Z,0.0,0.031,0.02,0.0,0.051,0.05100000000000027
2016-05-13T02:00:00Z,0.0,0.031,0.167,0.0,0.198,0.19899999999999995
2016-05-13T03:00:00Z,0.0,0.042,0.989,0.0,1.031,1.03104
2016-05-13T04:00:00Z,0.0,0.036,1.971,0.0,2.007,2.008833333333333
2016-05-13T05:00:00Z,0.0,0.031,1.445,0.001,1.477,1.4773333333333334
2016-05-13T06:00:00Z,0.0,0.031,1.287,0.0,1.3179999999999998,1.3171666666666666
2016-05-13T07:00:00Z,0.0,0.035,0.861,0.0,0.896,0.8954545454545455
2016-05-13T08:00:00Z,0.0,0.041,0.44,0.0,0.481,0.48061904761904767
2016-05-13T09:00:00Z,0.0,0.031,0.4,0.0,0.431,0.431
2016-05-13T10:00:00Z,0.0,0.032,0.01,0.0,0.042,0.041999999999999815
2016-05-13T11:00:00Z,0.0,0.03,0.789,0.0,0.8190000000000001,0.8200769230769231
2016-05-13T12:00:00Z,0.0,0.034,0.371,0.0,0.405,0.4052307692307692
2016-05-13T13:00:00Z,0.0,0.042,0.575,0.0,0.617,0.6165625
2016-05-13T14:00:00Z,0.001,0.032,1.392,0.0,1.4249999999999998,1.4257499999999999
2016-05-13T15:00:00Z,0.629,0.031,0.203,0.0,0.863,0.8630555555555556
2016-05-13T16:00:00Z,0.285,0.031,0.469,0.0,0.7849999999999999,0.7858709677419355
2016-05-13T17:00:00Z,0.0,0.035,0.656,0.0,0.6910000000000001,0.6910666666666667
2016-05-13T18:00:00Z,0.0,0.04,0.645,0.0,0.685,0.6847692307692308
2016-05-13T19:00:00Z,0.0,0.031,0.378,0.34,0.7490000000000001,0.7494782608695653
2016-05-13T20:00:00Z,0.0,0.031,0.741,0.081,0.853,0.8530714285714286
2016-05-13T21:00:00Z,0.0,0.038,0.31,0.003,0.351,0.35066666666666674
2016-05-13T22:00:00Z,0.0,0.051,0.301,0.002,0.354,0.35452631578947363
2016-05-13T23:00:00Z,0.0,0.04,0.01,0.003,0.053,0.052999999999999936
2016-05-14T00:00:00Z,0.0,0.035,0.01,0.002,0.047,0.04699999999999971
2016-05-14T01:00:00Z,0.0,0.048,0.019,0.002,0.069,0.06862500000000005
2016-05-14T02:00:00Z,0.0,0.038,0.01,0.002,0.05,0.04999999999999993
2016-05-14T03:00:00Z,0.001,0.041,0.518,0.003,0.5630000000000001,0.5620833333333334
2016-05-14T04:00:00Z,0.0,0.042,1.302,0.002,1.346,1.3467777777777776
2016-05-14T05:00:00Z,0.0,0.033,1.176,0.002,1.211,1.2111333333333334
2016-05-14T06:00:00Z,0.0,0.044,1.285,0.002,1.331,1.330818181818182
2016-05-14T07:00:00Z,0.0,0.038,0.5,0.654,1.1920000000000002,1.1912666666666667
2016-05-14T08:00:00Z,0.0,0.033,0.01,0.034,0.077,0.07689999999999997
2016-05-14T09:00:00Z,0.0,0.042,0.31,0.0,0.352,0.3524545454545454
2016-05-14T10:00:00Z,0.0,0.037,0.01,0.0,0.047,0.04699999999999971
2016-05-14T11:00:00Z,0.0,0.032,1.129,0.0,1.161,1.1622631578947367
2016-05-14T12:00:00Z,0.0,0.038,0.74,0.0,0.778,0.7785454545454545
2016-05-14T13:00:00Z,0.0,0.04,0.33,0.0,0.37,0.3700333333333333
2016-05-14T14:00:00Z,0.0,0.031,0.5,0.0,0.531,0.532
2016-05-14T15:00:00Z,0.0,0.037,0.01,0.0,0.047,0.04699999999999971
2016-05-14T16:00:00Z,0.918,0.034,0.41,0.0,1.362,1.3626
2016-05-14T17:00:00Z,0.0,0.036,0.808,0.0,0.8440000000000001,0.8430714285714286
2016-05-14T18:00:00Z,0.0,0.03,0.452,0.0,0.482,0.482625
2016-05-14T19:00:00Z,0.0,0.032,0.413,0.0,0.4449999999999999,0.44449999999999995
2016-05-14T20:00:00Z,0.0,0.043,0.708,0.0,0.751,0.75125
2016-05-14T21:00:00Z,0.0,0.031,0.619,0.0,0.65,0.65
2016-05-14T22:00:00Z,0.0,0.031,0.381,0.001,0.413,0.4139090909090909
2016-05-14T23:00:00Z,0.0,0.031,0.01,0.0,0.041,0.040999999999999925
2016-05-15T00:00:00Z,0.0,0.041,0.84,0.0,0.881,0.8807272727272728
2016-05-15T01:00:00Z,0.0,0.034,0.336,0.0,0.37,0.3700333333333333
2016-05-15T02:00:00Z,0.0,0.033,0.383,0.0,0.416,0.4163529411764706
2016-05-15T03:00:00Z,0.0,0.028,1.013,0.0,1.041,1.0416521739130435
2016-05-15T04:00:00Z,0.0,0.031,2.123,0.0,2.1540000000000004,2.155125
2016-05-15T05:00:00Z,0.001,0.039,1.125,0.0,1.165,1.1658823529411764
2016-05-15T06:00:00Z,0.0,0.036,0.6,0.0,0.636,0.6360555555555556
2016-05-15T07:00:00Z,0.472,0.031,1.427,0.0,1.93,1.9300833333333332
2016-05-15T08:00:00Z,0.511,0.032,0.342,0.0,0.885,0.886
2016-05-15T09:00:00Z,0.0,0.035,0.471,0.0,0.506,0.5055294117647059
2016-05-15T10:00:00Z,0.0,0.041,0.432,0.0,0.473,0.47234999999999994
2016-05-15T11:00:00Z,0.0,0.029,0.355,0.0,0.384,0.38469999999999993
2016-05-15T12:00:00Z,0.0,0.031,0.412,0.001,0.4439999999999999,0.44449999999999995
2016-05-15T13:00:00Z,0.474,0.031,0.52,0.0,1.025,1.0249523809523808
2016-05-15T14:00:00Z,0.537,0.039,0.601,0.0,1.177,1.1778888888888888
2016-05-15T15:00:00Z,0.009,0.036,0.37,0.0,0.415,0.4139090909090909
2016-05-15T16:00:00Z,0.0,0.031,0.41,0.0,0.4409999999999999,0.44061111111111106
2016-05-15T17:00:00Z,0.0,0.031,0.75,0.0,0.781,0.781
2016-05-15T18:00:00Z,0.0,0.03,0.779,0.0,0.809,0.8083571428571429
2016-05-15T19:00:00Z,0.0,0.038,0.673,0.0,0.7110000000000001,0.7122413793103449
2016-05-15T20:00:00Z,0.0,0.038,0.538,0.0,0.5760000000000001,0.5770740740740741
2016-05-15T21:00:00Z,0.0,0.031,0.687,0.0,0.7180000000000001,0.7180666666666667
2016-05-15T22:00:00Z,0.0,0.031,0.682,0.0,0.7130000000000001,0.7122413793103449
2016-05-15T23:00:00Z,0.0,0.031,0.01,0.0,0.041,0.040999999999999925
2016-05-16T00:00:00Z,0.0,0.037,0.021,0.0,0.0579999999999999,0.05799999999999983
2016-05-16T01:00:00Z,0.0,0.038,0.047,0.0,0.0849999999999999,0.0838333333333331
2016-05-16T02:00:00Z,0.0,0.03,0.647,0.0,0.677,0.6753333333333333
2016-05-16T03:00:00Z,0.0,0.031,0.988,0.0,1.019,1.0183636363636364
2016-05-16T04:00:00Z,0.0,0.031,1.7,0.0,1.731,1.7316000000000003
2016-05-16T05:00:00Z,0.0,0.035,1.118,0.0,1.153,1.1539
2016-05-16T06:00:00Z,0.0,0.039,0.725,0.0,0.764,0.76465
2016-05-16T07:00:00Z,0.0,0.032,0.484,0.0,0.516,0.5160588235294118
2016-05-16T08:00:00Z,0.0,0.031,1.083,0.0,1.114,1.1126666666666667
2016-05-16T09:00:00Z,0.0,0.03,0.505,0.002,0.537,0.5367500000000001
2016-05-16T10:00:00Z,0.0,0.033,0.334,0.001,0.368,0.36691666666666667
2016-05-16T11:00:00Z,0.0,0.046,0.586,0.001,0.633,0.6334166666666667
2016-05-16T12:00:00Z,0.0,0.032,0.012,0.002,0.046,0.04600000000000004
2016-05-16T13:00:00Z,0.0,0.031,0.701,0.002,0.734,0.7345333333333334
2016-05-16T14:00:00Z,0.001,0.031,0.24,0.002,0.274,0.2736071428571429
2016-05-16T15:00:00Z,0.0,0.04,1.53,0.002,1.572,1.5736923076923077
2016-05-16T16:00:00Z,0.0,0.035,1.109,0.002,1.146,1.1458
2016-05-16T17:00:00Z,0.0,0.031,0.861,0.684,1.576,1.5736923076923077
2016-05-16T18:00:00Z,0.0,0.031,0.962,0.012,1.005,1.0045263157894737
2016-05-16T19:00:00Z,0.0,0.031,0.657,0.151,0.8390000000000001,0.8378571428571429
2016-05-16T20:00:00Z,0.0,0.037,0.42,0.0,0.4569999999999999,0.4563749999999999
2016-05-16T21:00:00Z,0.0,0.035,0.721,0.0,0.756,0.75675
2016-05-16T22:00:00Z,0.0,0.035,0.42,0.0,0.4549999999999999,0.4544666666666666
2016-05-16T23:00:00Z,0.0,0.031,0.02,0.0,0.051,0.05100000000000027
2016-05-17T00:00:00Z,0.0,0.031,0.009,0.0,0.04,0.040000000000000036
2016-05-17T01:00:00Z,0.0,0.031,0.231,0.0,0.262,0.26088
2016-05-17T02:00:00Z,0.0,0.039,0.4,0.0,0.439,0.43819230769230777
2016-05-17T03:00:00Z,0.0,0.037,0.618,0.0,0.655,0.6550555555555556
2016-05-17T04:00:00Z,0.0,0.031,2.142,0.0,2.173,2.173
2016-05-17T05:00:00Z,0.0,0.031,2.217,0.0,2.248,2.2491666666666665
2016-05-17T06:00:00Z,0.0,0.031,0.78,0.0,0.811,0.811
2016-05-17T07:00:00Z,0.0,0.031,0.153,0.0,0.184,0.18486666666666662
2016-05-17T08:00:00Z,0.0,0.038,0.28,0.324,0.642,0.643
2016-05-17T09:00:00Z,0.0,0.038,0.199,0.005,0.242,0.24124324324324325
2016-05-17T10:00:00Z,0.001,0.031,0.01,0.001,0.043,0.04300000000000015
2016-05-17T11:00:00Z,0.985,0.031,0.291,0.059,1.366,1.3652727272727274
2016-05-17T12:00:00Z,0.009,0.031,0.17,0.033,0.243,0.2436666666666667
2016-05-17T13:00:00Z,0.0,0.032,0.019,0.002,0.053,0.052999999999999936
2016-05-17T14:00:00Z,0.0,0.039,0.191,0.0,0.23,0.22924137931034477
2016-05-17T15:00:00Z,0.0,0.037,0.01,0.0,0.047,0.04699999999999971
2016-05-17T16:00:00Z,0.0,0.031,0.17,0.0,0.201,0.20099999999999996
2016-05-17T17:00:00Z,0.0,0.03,0.18,0.0,0.21,0.21073076923076917
2016-05-17T18:00:00Z,0.0,0.031,0.48,0.001,0.512,0.5129655172413793
2016-05-17T19:00:00Z,0.0,0.038,0.219,0.215,0.472,0.47234999999999994
2016-05-17T20:00:00Z,0.0,0.037,0.24,0.021,0.298,0.29781818181818187
2016-05-17T21:00:00Z,0.0,0.032,0.295,0.003,0.3299999999999999,0.33091428571428566
2016-05-17T22:00:00Z,0.0,0.031,0.746,0.002,0.779,0.7785454545454545
2016-05-17T23:00:00Z,0.0,0.031,0.01,0.002,0.043,0.04300000000000015
2016-05-18T00:00:00Z,0.0,0.031,0.01,0.002,0.043,0.04300000000000015
2016-05-18T01:00:00Z,0.0,0.037,0.359,0.003,0.3989999999999999,0.398074074074074
2016-05-18T02:00:00Z,0.0,0.04,0.311,0.002,0.353,0.3524545454545454
2016-05-18T03:00:00Z,0.0,0.031,0.414,0.002,0.4469999999999999,0.44709523809523805
2016-05-18T04:00:00Z,0.0,0.031,1.166,0.0,1.1969999999999998,1.196
2016-05-18T05:00:00Z,0.0,0.031,1.449,0.0,1.48,1.4813684210526317
2016-05-18T06:00:00Z,0.0,0.03,0.01,0.0,0.04,0.040000000000000036
2016-05-18T07:00:00Z,0.0,0.035,0.601,0.001,0.637,0.6360555555555556
2016-05-18T08:00:00Z,0.0,0.042,0.239,0.044,0.3249999999999999,0.32342857142857145
2016-05-18T09:00:00Z,0.0,0.031,0.201,0.053,0.285,0.28429999999999994
2016-05-18T10:00:00Z,0.0,0.031,0.01,0.858,0.899,0.899
2016-05-18T11:00:00Z,0.001,0.031,0.009,0.08,0.121,0.11953333333333338
2016-05-18T12:00:00Z,0.0,0.032,0.02,0.002,0.054,0.05400000000000005
2016-05-18T13:00:00Z,0.0,0.038,0.01,0.779,0.8270000000000001,0.8259000000000001
2016-05-18T14:00:00Z,0.0,0.038,0.019,0.061,0.118,0.11953333333333338
2016-05-18T15:00:00Z,0.0,0.031,0.012,0.004,0.047,0.04699999999999971
2016-05-18T16:00:00Z,0.0,0.031,0.199,0.001,0.231,0.23099999999999993
2016-05-18T17:00:00Z,0.0,0.032,0.141,0.925,1.098,1.0982857142857143
2016-05-18T18:00:00Z,0.0,0.035,0.167,0.076,0.278,0.27624
2016-05-18T19:00:00Z,0.0,0.04,0.202,0.0,0.242,0.24124324324324325
2016-05-18T20:00:00Z,0.0,0.031,0.17,0.0,0.201,0.20099999999999996
2016-05-18T21:00:00Z,0.0,0.031,0.181,0.0,0.212,0.21199999999999997
2016-05-18T22:00:00Z,0.0,0.031,0.337,0.0,0.368,0.36691666666666667
2016-05-18T23:00:00Z,0.0,0.034,0.013,0.0,0.047,0.04699999999999971
2016-05-19T00:00:00Z,0.0,0.038,0.01,0.001,0.049,0.04899999999999993
2016-05-19T01:00:00Z,0.0,0.036,0.4,0.0,0.436,0.43550000000000005
2016-05-19T02:00:00Z,0.0,0.031,0.114,0.0,0.145,0.14449999999999996
2016-05-19T03:00:00Z,0.0,0.031,0.576,0.0,0.607,0.6081333333333333
2016-05-19T04:00:00Z,0.0,0.031,1.567,0.0,1.598,1.5968571428571428
2016-05-19T05:00:00Z,0.0,0.035,0.862,0.0,0.897,0.897
2016-05-19T06:00:00Z,0.0,0.04,0.873,0.0,0.913,0.9126842105263159
2016-05-19T07:00:00Z,0.0,0.032,0.547,0.0,0.5790000000000001,0.5794117647058824
2016-05-19T08:00:00Z,0.0,0.031,0.401,0.0,0.432,0.4328947368421053
2016-05-19T09:00:00Z,0.0,0.031,0.32,0.0,0.351,0.35066666666666674
2016-05-19T10:00:00Z,0.0,0.031,0.01,0.0,0.041,0.040999999999999925
2016-05-19T11:00:00Z,0.0,0.039,0.17,0.0,0.209,0.2085238095238095
2016-05-19T12:00:00Z,0.0,0.038,0.459,0.001,0.498,0.49744444444444447
2016-05-19T13:00:00Z,0.0,0.03,0.021,0.0,0.051,0.05100000000000027
2016-05-19T14:00:00Z,0.001,0.036,0.86,0.0,0.897,0.897
2016-05-19T15:00:00Z,0.0,0.037,0.16,0.0,0.197,0.19669999999999999
2016-05-19T16:00:00Z,0.0,0.045,0.209,0.0,0.254,0.25390909090909086
2016-05-19T17:00:00Z,0.52,0.039,0.796,0.0,1.355,1.354888888888889
2016-05-19T18:00:00Z,0.514,0.033,0.37,0.0,0.917,0.9163571428571429
2016-05-19T19:00:00Z,0.0,0.034,0.884,0.0,0.918,0.91875
2016-05-19T20:00:00Z,0.0,0.041,0.631,0.0,0.672,0.6724666666666668
2016-05-19T21:00:00Z,0.0,0.032,0.712,0.0,0.744,0.7438947368421053
2016-05-19T22:00:00Z,0.0,0.032,0.527,0.0,0.559,0.5589411764705883
2016-05-19T23:00:00Z,0.0,0.031,0.021,0.0,0.052,0.05200000000000027
2016-05-20T00:00:00Z,0.0,0.037,0.01,0.0,0.047,0.04699999999999971
2016-05-20T01:00:00Z,0.0,0.039,0.289,0.0,0.3279999999999999,0.3283999999999999
2016-05-20T02:00:00Z,0.0,0.031,0.391,0.0,0.422,0.422
2016-05-20T03:00:00Z,0.0,0.031,0.955,0.0,0.986,0.9857333333333334
2016-05-20T04:00:00Z,0.001,0.031,2.334,0.0,2.366,2.3658571428571427
2016-05-20T05:00:00Z,0.0,0.032,0.75,0.0,0.782,0.781
2016-05-20T06:00:00Z,0.0,0.046,0.421,0.0,0.4669999999999999,0.4672962962962962
2016-05-20T07:00:00Z,0.0,0.035,0.329,0.001,0.365,0.3641304347826087
2016-05-20T08:00:00Z,0.0,0.032,0.028,0.0,0.06,0.05999999999999994
2016-05-20T09:00:00Z,0.0,0.038,0.192,0.0,0.23,0.22924137931034477
2016-05-20T10:00:00Z,0.0,0.037,0.01,0.0,0.047,0.04699999999999971
2016-05-20T11:00:00Z,0.0,0.037,0.01,0.0,0.047,0.04699999999999971
2016-05-20T12:00:00Z,0.0,0.032,0.021,0.0,0.053,0.052999999999999936
2016-05-20T13:00:00Z,0.0,0.031,0.129,0.0,0.16,0.15985714285714292
2016-05-20T14:00:00Z,0.0,0.035,0.02,0.0,0.055,0.054999999999999716
2016-05-20T15:00:00Z,0.0,0.041,0.011,0.0,0.052,0.05200000000000027
2016-05-20T16:00:00Z,0.0,0.033,0.2,0.0,0.233,0.23297297297297298
2016-05-20T17:00:00Z,0.0,0.031,0.189,0.0,0.22,0.22014705882352942
2016-05-20T18:00:00Z,0.0,0.032,0.201,0.0,0.233,0.23297297297297298
2016-05-20T19:00:00Z,0.0,0.037,0.719,0.0,0.756,0.75675
2016-05-20T20:00:00Z,0.0,0.039,0.394,0.0,0.433,0.4328947368421053
2016-05-20T21:00:00Z,0.0,0.03,0.497,0.0,0.527,0.5264117647058824
2016-05-20T22:00:00Z,0.0,0.032,0.48,0.001,0.513,0.5129655172413793
2016-05-20T23:00:00Z,0.0,0.031,0.02,0.003,0.054,0.05400000000000005
2016-05-21T00:00:00Z,0.0,0.036,0.009,0.0,0.045,0.04500000000000004
2016-05-21T01:00:00Z,0.0,0.04,0.19,0.0,0.23,0.22924137931034477
2016-05-21T02:00:00Z,0.0,0.03,0.32,0.0,0.35,0.35066666666666674
2016-05-21T03:00:00Z,0.0,0.031,0.68,0.002,0.7130000000000001,0.7122413793103449
2016-05-21T04:00:00Z,0.0,0.031,0.881,0.001,0.913,0.9126842105263159
2016-05-21T05:00:00Z,0.0,0.035,0.735,0.0,0.77,0.77
2016-05-21T06:00:00Z,0.0,0.045,0.025,0.0,0.07,0.07045454545454544
2016-05-21T07:00:00Z,0.001,0.032,0.009,0.0,0.042,0.041999999999999815
2016-05-21T08:00:00Z,0.0,0.033,0.01,0.0,0.043,0.04300000000000015
2016-05-21T09:00:00Z,0.0,0.038,0.02,0.0,0.0579999999999999,0.05799999999999983
2016-05-21T10:00:00Z,0.0,0.038,0.011,0.0,0.049,0.04899999999999993
2016-05-21T11:00:00Z,0.0,0.032,0.01,0.0,0.042,0.041999999999999815
2016-05-21T12:00:00Z,0.0,0.037,0.01,0.0,0.047,0.04699999999999971
2016-05-21T13:00:00Z,0.0,0.04,0.019,0.0,0.059,0.05900000000000005
2016-05-21T14:00:00Z,0.0,0.039,0.01,0.0,0.049,0.04899999999999993
2016-05-21T15:00:00Z,0.0,0.037,0.01,0.0,0.047,0.04699999999999971
2016-05-21T16:00:00Z,0.0,0.034,0.01,0.0,0.044,0.04400000000000004
2016-05-21T17:00:00Z,0.461,0.038,0.157,0.0,0.656,0.6550555555555556
2016-05-21T18:00:00Z,0.499,0.041,0.163,0.0,0.7030000000000001,0.7043571428571429
2016-05-21T19:00:00Z,0.0,0.032,0.17,0.0,0.202,0.2029642857142857
2016-05-21T20:00:00Z,0.0,0.042,0.17,0.001,0.213,0.21395000000000003
2016-05-21T21:00:00Z,0.0,0.044,0.211,0.0,0.255,0.25390909090909086
2016-05-21T22:00:00Z,0.0,0.03,0.17,0.0,0.2,0.19899999999999995
2016-05-21T23:00:00Z,0.0,0.031,0.019,0.0,0.05,0.04999999999999993
2016-05-22T00:00:00Z,0.0,0.028,0.01,0.0,0.038,0.03759999999999997
2016-05-22T01:00:00Z,0.0,0.044,0.021,0.0,0.065,0.06499999999999995
2016-05-22T02:00:00Z,0.0,0.033,0.319,0.0,0.352,0.3524545454545454
2016-05-22T03:00:00Z,0.0,0.029,0.791,0.0,0.8200000000000001,0.8200769230769231
2016-05-22T04:00:00Z,0.0,0.03,0.39,0.0,0.42,0.4204
2016-05-22T05:00:00Z,0.0,0.034,0.36,0.0,0.394,0.39339999999999997
2016-05-22T06:00:00Z,0.0,0.032,0.019,0.0,0.051,0.05100000000000027
2016-05-22T07:00:00Z,0.0,0.027,0.01,0.0,0.037,0.03759999999999997
2016-05-22T08:00:00Z,0.0,0.041,0.017,0.0,0.058,0.05799999999999983
2016-05-22T09:00:00Z,0.0,0.037,0.014,0.0,0.051,0.05100000000000027
2016-05-22T10:00:00Z,0.0,0.031,0.01,0.0,0.041,0.040999999999999925
2016-05-22T11:00:00Z,0.0,0.031,0.02,0.0,0.051,0.05100000000000027
2016-05-22T12:00:00Z,0.0,0.032,0.009,0.0,0.041,0.040999999999999925
2016-05-22T13:00:00Z,0.0,0.038,0.01,0.0,0.048,0.048000000000000265
2016-05-22T14:00:00Z,0.523,0.04,0.02,0.0,0.5830000000000001,0.5836153846153846
2016-05-22T15:00:00Z,0.542,0.031,0.011,0.001,0.5850000000000001,0.5858181818181819
2016-05-22T16:00:00Z,0.008,0.031,0.01,0.0,0.049,0.04899999999999993
2016-05-22T17:00:00Z,0.0,0.033,0.02,0.0,0.053,0.052999999999999936
2016-05-22T18:00:00Z,0.0,0.04,0.179,0.0,0.219,0.22014705882352942
2016-05-22T19:00:00Z,0.001,0.036,0.17,0.0,0.207,0.20569999999999988
2016-05-22T20:00:00Z,0.0,0.031,0.2,0.0,0.231,0.23099999999999993
2016-05-22T21:00:00Z,0.0,0.031,0.181,0.0,0.212,0.21199999999999997
2016-05-22T22:00:00Z,0.0,0.031,0.01,0.0,0.041,0.040999999999999925
2016-05-22T23:00:00Z,0.0,0.037,0.01,0.0,0.047,0.04699999999999971
