utc_timestamp,DE_KN_residential4_dishwasher,DE_KN_residential4_ev,DE_KN_residential4_freezer,DE_KN_residential4_grid_export,DE_KN_residential4_grid_import,DE_KN_residential4_pv,DE_KN_residential4_heat_pump,DE_KN_residential4_pv.1,DE_KN_residential4_refrigerator,DE_KN_residential4_washing_machine
2016-08-06T04:00:00Z,80.665,835.36,135.984,6433.483,3270.671,8368.779,2203.601,8368.779,124.14,93.586
2016-08-06T05:00:00Z,80.665,835.36,136.006,6434.261,3270.671,8369.773,2203.601,8369.773,124.182,93.586
2016-08-06T06:00:00Z,80.665,835.36,136.034,6435.586,3270.671,8371.282,2203.601,8371.282,124.182,93.586
2016-08-06T07:00:00Z,80.665,835.36,136.052,6437.655,3270.671,8373.528,2203.601,8373.528,124.22,93.586
2016-08-06T08:00:00Z,80.665,835.36,136.069,6442.141,3270.671,8378.193,2203.601,8378.193,124.224,93.586
2016-08-06T09:00:00Z,80.665,835.361,136.098,6448.164,3270.671,8384.439,2203.601,8384.439,124.242,93.586
2016-08-06T10:00:00Z,80.665,835.362,136.12,6454.496,3270.671,8391.604,2203.601,8391.604,124.277,93.586
2016-08-06T11:00:00Z,80.67,837.145,136.137,6459.066,3270.671,8399.008,2203.601,8399.008,124.277,93.589
2016-08-06T12:00:00Z,80.672,837.625,136.167,6465.692,3270.671,8406.412,2203.601,8406.412,124.322,93.589
2016-08-06T13:00:00Z,80.672,837.627,136.189,6472.741,3270.671,8413.633,2203.601,8413.633,124.322,93.589
2016-08-06T14:00:00Z,80.672,837.628,136.206,6479.156,3270.671,8420.263,2203.601,8420.263,124.366,93.589
2016-08-06T15:00:00Z,80.672,837.63,136.225,6482.476,3270.671,8423.748,2203.601,8423.748,124.366,93.589
2016-08-06T16:00:00Z,80.672,837.63,136.255,6482.861,3270.701,8424.279,2203.601,8424.279,124.395,93.589
2016-08-06T17:00:00Z,80.672,837.63,136.275,6482.871,3270.796,8424.373,2203.601,8424.373,124.41,93.589
2016-08-06T18:00:00Z,80.672,837.63,136.292,6482.871,3271.06,8424.393,2203.601,8424.393,124.428,93.589
2016-08-06T19:00:00Z,80.672,837.63,136.315,6482.871,3271.342,8424.393,2203.601,8424.393,124.455,93.589
2016-08-06T20:00:00Z,80.672,837.63,136.343,6482.871,3271.593,8424.393,2203.601,8424.393,124.455,93.589
2016-08-06T21:00:00Z,80.672,837.63,136.361,6482.871,3271.795,8424.393,2203.601,8424.393,124.5,93.589
2016-08-06T22:00:00Z,80.672,837.63,136.38,6482.871,3271.956,8424.393,2203.601,8424.393,124.5,93.589
2016-08-06T23:00:00Z,80.672,837.63,136.402,6482.871,3272.171,8424.393,2203.601,8424.393,124.543,93.589
2016-08-07T00:00:00Z,80.672,837.63,136.43,6482.871,3272.346,8424.393,2203.601,8424.393,124.543,93.589
2016-08-07T01:00:00Z,80.672,837.63,136.448,6482.871,3272.515,8424.393,2203.601,8424.393,124.569,93.589
2016-08-07T02:00:00Z,80.672,837.63,136.465,6482.871,3272.686,8424.393,2203.601,8424.393,124.586,93.589
2016-08-07T03:00:00Z,80.672,837.63,136.484,6482.871,3272.867,8424.393,2203.601,8424.393,124.591,93.589
2016-08-07T04:00:00Z,80.672,837.63,136.513,6482.884,3273.001,8424.468,2203.601,8424.468,124.629,93.589
2016-08-07T05:00:00Z,80.672,837.63,136.534,6483.051,3273.001,8424.793,2203.601,8424.793,124.629,93.589
2016-08-07T06:00:00Z,80.672,837.63,136.552,6483.907,3273.001,8425.748,2203.601,8425.748,124.672,93.589
2016-08-07T07:00:00Z,80.673,837.631,136.569,6486.01,3273.001,8428.613,2203.601,8428.613,124.672,94.016
2016-08-07T08:00:00Z,80.673,837.631,136.596,6490.403,3273.001,8433.333,2203.601,8433.333,124.706,94.108
2016-08-07T09:00:00Z,80.678,839.616,136.62,6494.288,3273.001,8439.448,2203.601,8439.448,124.716,94.196
2016-08-07T10:00:00Z,80.703,841.416,136.638,6499.216,3273.001,8446.378,2203.601,8446.378,124.731,94.2
2016-08-07T11:00:00Z,80.954,841.831,136.656,6505.741,3273.001,8453.822,2203.601,8453.822,124.762,94.201
2016-08-07T12:00:00Z,80.955,841.956,136.681,6512.876,3273.001,8461.298,2203.601,8461.298,124.78,94.201
2016-08-07T13:00:00Z,80.955,841.957,136.708,6519.891,3273.001,8468.558,2203.601,8468.558,124.811,94.201
2016-08-07T14:00:00Z,80.955,841.959,136.726,6526.28,3273.001,8475.133,2203.601,8475.133,124.821,94.201
2016-08-07T15:00:00Z,80.955,841.961,136.745,6531.485,3273.001,8480.553,2203.601,8480.553,124.877,94.201
2016-08-07T16:00:00Z,80.955,841.962,136.769,6535.136,3273.001,8484.368,2203.601,8484.368,124.878,94.201
2016-08-07T17:00:00Z,80.955,841.962,136.798,6536.65,3273.051,8486.157,2203.601,8486.157,124.928,94.201
2016-08-07T18:00:00Z,80.955,841.962,136.816,6536.731,3273.206,8486.322,2203.601,8486.322,124.929,94.201
2016-08-07T19:00:00Z,80.955,841.962,136.835,6536.731,3273.536,8486.322,2203.601,8486.322,124.977,94.201
2016-08-07T20:00:00Z,80.955,841.962,136.859,6536.731,3273.77,8486.322,2203.601,8486.322,124.977,94.201
2016-08-07T21:00:00Z,80.955,841.962,136.887,6536.731,3274.006,8486.322,2203.601,8486.322,125.024,94.201
2016-08-07T22:00:00Z,80.955,841.962,136.905,6536.731,3274.167,8486.322,2203.601,8486.322,125.025,94.201
2016-08-07T23:00:00Z,80.955,841.962,136.922,6536.731,3274.366,8486.322,2203.601,8486.322,125.061,94.201
2016-08-08T00:00:00Z,80.955,841.962,136.947,6536.731,3274.557,8486.322,2203.601,8486.322,125.073,94.201
2016-08-08T01:00:00Z,80.955,841.962,136.974,6536.731,3274.756,8486.322,2203.601,8486.322,125.093,94.201
2016-08-08T02:00:00Z,80.955,841.962,136.991,6536.731,3274.936,8486.322,2203.601,8486.322,125.12,94.201
2016-08-08T03:00:00Z,80.955,841.962,137.008,6536.731,3275.096,8486.322,2203.601,8486.322,125.12,94.201
2016-08-08T04:00:00Z,80.955,841.962,137.031,6536.74,3275.241,8486.388,2203.601,8486.388,125.165,94.201
2016-08-08T05:00:00Z,80.955,841.962,137.057,6536.876,3275.371,8486.708,2203.601,8486.708,125.165,94.201
2016-08-08T06:00:00Z,80.955,841.962,137.076,6537.576,3275.371,8487.617,2203.601,8487.617,125.209,94.201
2016-08-08T07:00:00Z,80.955,841.962,137.092,6540.226,3275.371,8490.458,2203.601,8490.458,125.209,94.201
2016-08-08T08:00:00Z,80.955,841.963,137.114,6544.661,3275.371,8495.113,2203.601,8495.113,125.238,94.201
2016-08-08T09:00:00Z,80.955,841.964,137.144,6550.45,3275.371,8501.098,2203.601,8501.098,125.257,94.201
2016-08-08T10:00:00Z,80.955,841.967,137.163,6556.765,3275.371,8507.898,2203.601,8507.898,125.29,94.201
2016-08-08T11:00:00Z,80.955,841.968,137.182,6563.854,3275.371,8515.188,2203.601,8515.188,125.313,94.201
2016-08-08T12:00:00Z,80.955,841.97,137.206,6571.021,3275.371,8522.593,2203.601,8522.593,125.331,94.201
2016-08-08T13:00:00Z,80.955,841.972,137.236,6577.83,3275.371,8529.678,2203.601,8529.678,125.366,94.201
2016-08-08T14:00:00Z,80.955,841.974,137.255,6583.9,3275.371,8536.083,2203.601,8536.083,125.367,94.201
2016-08-08T15:00:00Z,80.955,841.975,137.281,6587.806,3275.401,8541.088,2203.601,8541.088,125.428,94.201
2016-08-08T16:00:00Z,80.955,841.975,137.309,6591.285,3275.401,8544.758,2203.601,8544.758,125.432,94.201
2016-08-08T17:00:00Z,80.955,841.975,137.326,6592.716,3275.401,8546.393,2203.601,8546.393,125.464,94.201
2016-08-08T18:00:00Z,80.955,841.975,137.345,6592.731,3275.516,8546.514,2203.601,8546.514,125.483,94.201
2016-08-08T19:00:00Z,80.955,841.975,137.373,6592.731,3275.841,8546.514,2203.601,8546.514,125.508,94.201
2016-08-08T20:00:00Z,80.955,841.975,137.398,6592.731,3276.159,8546.514,2203.601,8546.514,125.534,94.201
2016-08-08T21:00:00Z,80.955,841.975,137.416,6592.731,3276.392,8546.514,2203.601,8546.514,125.548,94.201
2016-08-08T22:00:00Z,80.955,841.975,137.435,6592.731,3276.621,8546.514,2203.601,8546.514,125.584,94.201
2016-08-08T23:00:00Z,80.955,841.975,137.46,6592.731,3276.836,8546.514,2203.601,8546.514,125.584,94.201
2016-08-09T00:00:00Z,80.955,841.976,137.487,6592.731,3277.085,8546.514,2203.601,8546.514,125.634,94.201
2016-08-09T01:00:00Z,80.955,841.976,137.505,6592.731,3277.266,8546.514,2203.601,8546.514,125.634,94.201
2016-08-09T02:00:00Z,80.955,841.977,137.522,6592.731,3277.507,8546.514,2203.601,8546.514,125.674,94.201
2016-08-09T03:00:00Z,80.955,841.977,137.546,6592.731,3277.731,8546.514,2203.601,8546.514,125.683,94.201
2016-08-09T04:00:00Z,80.955,841.977,137.573,6592.731,3277.956,8546.514,2203.601,8546.514,125.703,94.201
2016-08-09T05:00:00Z,80.955,841.977,137.591,6592.813,3278.091,8546.808,2203.601,8546.808,125.731,94.201
2016-08-09T06:00:00Z,80.955,841.977,137.609,6593.017,3278.131,8547.197,2203.601,8547.197,125.737,94.201
2016-08-09T07:00:00Z,80.955,841.977,137.632,6593.386,3278.521,8548.077,2203.601,8548.077,125.775,94.201
2016-08-09T08:00:00Z,80.955,841.977,137.661,6594.716,3278.531,8549.668,2203.601,8549.668,125.775,94.201
2016-08-09T09:00:00Z,80.955,841.977,137.68,6595.312,3278.531,8550.529,2203.601,8550.529,125.819,94.201
2016-08-09T10:00:00Z,80.955,841.977,137.697,6595.726,3278.681,8551.263,2203.601,8551.263,125.819,94.201
2016-08-09T11:00:00Z,80.955,841.977,137.719,6596.875,3278.681,8552.693,2203.601,8552.693,125.864,94.201
2016-08-09T12:00:00Z,80.955,841.977,137.748,6597.973,3278.681,8554.023,2203.601,8554.023,125.864,94.201
2016-08-09T13:00:00Z,80.955,841.978,137.766,6598.828,3278.681,8555.103,2203.601,8555.103,125.909,94.201
2016-08-09T14:00:00Z,80.955,841.978,137.785,6599.971,3278.681,8556.438,2203.601,8556.438,125.909,94.201
2016-08-09T15:00:00Z,80.955,841.979,137.804,6600.642,3278.681,8557.378,2203.601,8557.378,125.938,94.201
2016-08-09T16:00:00Z,80.955,841.979,137.834,6600.843,3278.691,8557.873,2203.601,8557.873,125.954,94.201
2016-08-09T17:00:00Z,80.955,841.979,137.855,6601.084,3278.695,8558.412,2203.601,8558.412,125.972,94.201
2016-08-09T18:00:00Z,80.955,841.979,137.873,6601.09,3278.891,8558.514,2203.601,8558.514,126.002,94.201
2016-08-09T19:00:00Z,80.955,841.979,137.891,6601.09,3279.211,8558.514,2203.601,8558.514,126.014,94.201
2016-08-09T20:00:00Z,80.955,841.979,137.917,6601.09,3279.571,8558.514,2203.601,8558.514,126.05,94.201
2016-08-09T21:00:00Z,80.955,841.979,137.943,6601.09,3279.882,8558.514,2203.601,8558.514,126.05,94.201
2016-08-09T22:00:00Z,80.955,841.979,137.962,6601.09,3280.096,8558.514,2203.601,8558.514,126.094,94.201
2016-08-09T23:00:00Z,80.955,841.979,137.979,6601.09,3280.247,8558.514,2203.601,8558.514,126.094,94.201
2016-08-10T00:00:00Z,80.955,841.979,137.999,6601.09,3280.451,8558.514,2203.601,8558.514,126.137,94.201
2016-08-10T01:00:00Z,80.955,841.979,138.028,6601.09,3280.636,8558.514,2203.601,8558.514,126.137,94.201
2016-08-10T02:00:00Z,80.955,841.979,138.048,6601.09,3280.847,8558.514,2203.601,8558.514,126.163,94.201
2016-08-10T03:00:00Z,80.955,841.979,138.066,6601.09,3281.045,8558.514,2203.601,8558.514,126.18,94.201
2016-08-10T04:00:00Z,80.955,841.979,138.084,6601.09,3281.216,8558.538,2203.601,8558.538,126.184,94.201
2016-08-10T05:00:00Z,80.955,841.979,138.112,6601.181,3281.331,8558.798,2203.601,8558.798,126.222,94.201
2016-08-10T06:00:00Z,80.955,841.979,138.135,6601.476,3281.376,8559.283,2203.601,8559.283,126.222,94.201
2016-08-10T07:00:00Z,80.955,841.979,138.151,6602.369,3281.381,8560.373,2203.601,8560.373,126.263,94.201
2016-08-10T08:00:00Z,80.955,841.979,138.168,6605.415,3281.381,8563.638,2203.601,8563.638,126.263,94.201
2016-08-10T09:00:00Z,80.955,841.979,138.193,6607.54,3281.381,8566.018,2203.601,8566.018,126.304,94.201
2016-08-10T10:00:00Z,80.955,841.979,138.219,6609.522,3281.381,8568.173,2203.601,8568.173,126.304,94.201
2016-08-10T11:00:00Z,80.955,841.979,138.244,6610.171,3281.801,8569.193,2203.601,8569.193,126.34,94.201
2016-08-10T12:00:00Z,80.955,841.979,138.263,6613.31,3281.811,8572.893,2203.601,8572.893,126.352,94.201
2016-08-10T13:00:00Z,80.955,841.979,138.28,6616.045,3281.811,8575.547,2203.601,8575.547,126.362,94.201
2016-08-10T14:00:00Z,80.955,841.98,138.308,6619.283,3281.811,8579.018,2203.601,8579.018,126.394,94.201
2016-08-10T15:00:00Z,80.955,841.98,138.333,6621.642,3281.826,8581.573,2203.601,8581.573,126.394,94.201
2016-08-10T16:00:00Z,80.955,841.98,138.351,6623.001,3281.851,8583.263,2203.601,8583.263,126.443,94.201
2016-08-10T17:00:00Z,80.955,841.98,138.369,6623.407,3281.851,8583.813,2203.601,8583.813,126.443,94.201
2016-08-10T18:00:00Z,80.955,841.98,138.39,6623.41,3282.016,8583.854,2203.601,8583.854,126.476,94.201
2016-08-10T19:00:00Z,80.955,841.98,138.418,6623.41,3282.233,8583.854,2203.601,8583.854,126.485,94.201
2016-08-10T20:00:00Z,80.955,841.98,138.437,6623.41,3282.486,8583.854,2203.601,8583.854,126.511,94.201
2016-08-10T21:00:00Z,80.955,841.98,138.453,6623.41,3282.737,8583.854,2203.601,8583.854,126.527,94.201
2016-08-10T22:00:00Z,80.955,841.98,138.47,6623.41,3282.911,8583.854,2203.601,8583.854,126.534,94.201
2016-08-10T23:00:00Z,80.955,841.98,138.498,6623.41,3283.106,8583.854,2203.601,8583.854,126.568,94.201
2016-08-11T00:00:00Z,80.955,841.98,138.519,6623.41,3283.276,8583.854,2203.601,8583.854,126.568,94.201
2016-08-11T01:00:00Z,80.955,841.98,138.535,6623.41,3283.471,8583.854,2203.601,8583.854,126.608,94.201
2016-08-11T02:00:00Z,80.955,841.98,138.552,6623.41,3283.623,8583.854,2203.601,8583.854,126.608,94.201
2016-08-11T03:00:00Z,80.955,841.98,138.574,6623.41,3283.802,8583.854,2203.601,8583.854,126.638,94.201
2016-08-11T04:00:00Z,80.955,841.98,138.601,6623.413,3283.901,8583.923,2203.601,8583.923,126.648,94.201
2016-08-11T05:00:00Z,80.956,841.98,138.619,6623.573,3284.347,8584.338,2203.601,8584.338,126.66,94.62
2016-08-11T06:00:00Z,80.956,841.981,138.637,6624.106,3284.371,8585.168,2203.601,8585.168,126.689,94.726
2016-08-11T07:00:00Z,81.204,841.981,138.655,6626.209,3284.371,8587.853,2203.601,8587.853,126.689,94.811
2016-08-11T08:00:00Z,81.367,841.981,138.679,6629.219,3284.371,8591.213,2203.601,8591.213,126.729,94.811
2016-08-11T09:00:00Z,81.367,841.981,138.704,6633.65,3284.371,8595.918,2203.601,8595.918,126.729,94.811
2016-08-11T10:00:00Z,81.374,844.276,138.722,6637.113,3284.391,8602.233,2203.601,8602.233,126.773,94.815
2016-08-11T11:00:00Z,81.382,846.858,138.741,6642.03,3284.391,8610.083,2203.601,8610.083,126.774,94.819
2016-08-11T12:00:00Z,81.384,847.526,138.762,6648.958,3284.391,8617.984,2203.601,8617.984,126.813,94.82
2016-08-11T13:00:00Z,81.384,847.527,138.79,6656.303,3284.391,8625.553,2203.601,8625.553,126.813,94.82
2016-08-11T14:00:00Z,81.384,847.528,138.81,6662.78,3284.391,8632.237,2203.601,8632.237,126.853,94.82
2016-08-11T15:00:00Z,81.384,847.529,138.828,6667.265,3284.391,8636.908,2203.601,8636.908,126.853,94.82
2016-08-11T16:00:00Z,81.384,847.529,138.844,6669.618,3284.391,8639.479,2203.601,8639.479,126.885,94.82
2016-08-11T17:00:00Z,81.384,847.529,138.869,6670.809,3284.641,8641.218,2203.601,8641.218,126.914,94.82
2016-08-11T18:00:00Z,81.384,847.529,138.894,6670.861,3285.168,8641.393,2203.601,8641.393,126.916,94.82
2016-08-11T19:00:00Z,81.384,847.529,138.911,6670.861,3285.44,8641.393,2203.601,8641.393,126.955,94.82
2016-08-11T20:00:00Z,81.384,847.529,138.927,6670.861,3285.706,8641.393,2203.601,8641.393,126.955,94.82
2016-08-11T21:00:00Z,81.384,847.529,138.947,6670.861,3286.021,8641.393,2203.601,8641.393,126.994,94.82
2016-08-11T22:00:00Z,81.384,847.529,138.976,6670.861,3286.241,8641.393,2203.601,8641.393,126.994,94.82
2016-08-11T23:00:00Z,81.384,847.529,138.994,6670.861,3286.445,8641.393,2203.601,8641.393,127.034,94.82
2016-08-12T00:00:00Z,81.384,847.529,139.011,6670.861,3286.596,8641.393,2203.601,8641.393,127.034,94.82
2016-08-12T01:00:00Z,81.384,847.529,139.028,6670.861,3286.777,8641.393,2203.601,8641.393,127.06,94.82
2016-08-12T02:00:00Z,81.384,847.529,139.052,6670.861,3286.947,8641.393,2203.601,8641.393,127.073,94.82
2016-08-12T03:00:00Z,81.384,847.529,139.078,6670.861,3287.115,8641.393,2203.601,8641.393,127.08,94.82
2016-08-12T04:00:00Z,81.384,847.529,139.094,6670.861,3287.289,8641.403,2203.601,8641.403,127.111,94.82
2016-08-12T05:00:00Z,81.384,847.529,139.111,6670.891,3287.326,8641.548,2203.601,8641.548,127.111,94.82
2016-08-12T06:00:00Z,81.384,847.529,139.131,6671.01,3288.245,8641.953,2203.601,8641.953,127.159,94.82
2016-08-12T07:00:00Z,81.384,847.529,139.158,6672.068,3288.261,8643.218,2203.601,8643.218,127.169,94.82
2016-08-12T08:00:00Z,81.384,847.529,139.177,6674.238,3288.261,8645.608,2203.601,8645.608,127.196,94.82
2016-08-12T09:00:00Z,81.385,847.53,139.194,6676.251,3288.261,8648.298,2203.601,8648.298,127.21,95.317
2016-08-12T10:00:00Z,81.385,847.53,139.21,6678.532,3288.261,8650.907,2203.601,8650.907,127.228,95.415
2016-08-12T11:00:00Z,81.385,847.53,139.235,6682.432,3288.261,8655.108,2203.601,8655.108,127.256,95.504
2016-08-12T12:00:00Z,81.564,847.531,139.259,6687.066,3288.261,8660.103,2203.601,8660.103,127.256,95.513
2016-08-12T13:00:00Z,81.746,847.531,139.276,6690.963,3288.271,8664.854,2203.601,8664.854,127.296,95.996
2016-08-12T14:00:00Z,81.746,847.531,139.293,6695.061,3288.271,8669.228,2203.601,8669.228,127.296,96.094
2016-08-12T15:00:00Z,81.746,847.532,139.312,6699.308,3288.271,8673.798,2203.601,8673.798,127.338,96.111
2016-08-12T16:00:00Z,81.746,847.532,139.339,6701.379,3288.404,8676.963,2203.601,8676.963,127.338,96.111
2016-08-12T17:00:00Z,81.746,847.532,139.359,6702.525,3288.421,8678.633,2203.601,8678.633,127.381,96.111
2016-08-12T18:00:00Z,81.746,847.532,139.376,6702.531,3288.779,8678.723,2203.601,8678.723,127.383,96.111
2016-08-12T19:00:00Z,81.746,847.532,139.393,6702.531,3289.077,8678.723,2203.601,8678.723,127.424,96.111
2016-08-12T20:00:00Z,81.746,847.532,139.416,6702.531,3289.285,8678.723,2203.601,8678.723,127.424,96.111
2016-08-12T21:00:00Z,81.746,847.532,139.442,6702.531,3289.566,8678.723,2203.601,8678.723,127.465,96.111
2016-08-12T22:00:00Z,81.746,847.532,139.459,6702.531,3289.756,8678.723,2203.601,8678.723,127.465,96.111
2016-08-12T23:00:00Z,81.746,847.532,139.476,6702.531,3289.965,8678.723,2203.601,8678.723,127.496,96.111
2016-08-13T00:00:00Z,81.746,847.532,139.494,6702.531,3290.127,8678.723,2203.601,8678.723,127.505,96.111
2016-08-13T01:00:00Z,81.746,847.532,139.519,6702.531,3290.295,8678.723,2203.601,8678.723,127.521,96.111
2016-08-13T02:00:00Z,81.746,847.532,139.541,6702.531,3290.478,8678.723,2203.601,8678.723,127.546,96.111
2016-08-13T03:00:00Z,81.746,847.532,139.558,6702.531,3290.638,8678.723,2203.601,8678.723,127.546,96.111
2016-08-13T04:00:00Z,81.746,847.532,139.574,6702.539,3290.781,8678.779,2203.601,8678.779,127.586,96.111
2016-08-13T05:00:00Z,81.746,847.532,139.592,6702.665,3290.781,8679.053,2203.601,8679.053,127.586,96.111
2016-08-13T06:00:00Z,81.746,847.532,139.62,6703.376,3290.781,8680.037,2203.601,8680.037,127.625,96.111
2016-08-13T07:00:00Z,81.746,847.532,139.639,6706.103,3290.781,8682.997,2203.601,8682.997,127.625,96.111
2016-08-13T08:00:00Z,81.747,847.792,139.657,6709.607,3290.781,8687.668,2203.601,8687.668,127.661,96.111
2016-08-13T09:00:00Z,81.753,849.958,139.673,6713.165,3290.781,8693.698,2203.601,8693.698,127.668,96.115
2016-08-13T10:00:00Z,81.755,850.373,139.697,6719.388,3290.781,8700.588,2203.601,8700.588,127.719,96.115
2016-08-13T11:00:00Z,81.755,850.374,139.724,6726.516,3290.781,8707.893,2203.601,8707.893,127.719,96.115
2016-08-13T12:00:00Z,81.755,850.376,139.741,6733.631,3290.781,8715.238,2203.601,8715.238,127.756,96.115
2016-08-13T13:00:00Z,81.755,850.378,139.757,6740.276,3290.781,8722.113,2203.601,8722.113,127.761,96.115
2016-08-13T14:00:00Z,81.755,850.38,139.779,6746.353,3290.781,8728.418,2203.601,8728.418,127.779,96.115
2016-08-13T15:00:00Z,81.755,850.381,139.806,6751.428,3290.781,8733.683,2203.601,8733.683,127.804,96.115
2016-08-13T16:00:00Z,81.757,851.019,139.823,6754.25,3290.781,8737.273,2203.601,8737.273,127.811,96.116
2016-08-13T17:00:00Z,81.759,851.962,139.846,6754.371,3291.311,8738.803,2203.601,8738.803,127.871,96.118
2016-08-13T18:00:00Z,81.759,851.962,139.865,6754.381,3291.551,8738.873,2203.601,8738.873,127.871,96.118
2016-08-13T19:00:00Z,82.152,851.962,139.894,6754.381,3292.331,8738.873,2203.601,8738.873,127.921,96.118
2016-08-13T20:00:00Z,82.189,851.962,139.914,6754.381,3292.518,8738.873,2203.601,8738.873,127.922,96.119
2016-08-13T21:00:00Z,82.189,851.962,139.933,6754.381,3292.862,8738.873,2203.601,8738.873,127.967,96.119
2016-08-13T22:00:00Z,82.189,851.962,139.951,6754.381,3293.043,8738.873,2203.601,8738.873,127.967,96.119
2016-08-13T23:00:00Z,82.189,851.962,139.971,6754.381,3293.255,8738.873,2203.601,8738.873,128.003,96.119
2016-08-14T00:00:00Z,82.189,851.962,139.998,6754.381,3293.436,8738.873,2203.601,8738.873,128.01,96.119
2016-08-14T01:00:00Z,82.189,851.962,140.019,6754.381,3293.616,8738.873,2203.601,8738.873,128.034,96.119
2016-08-14T02:00:00Z,82.189,851.962,140.037,6754.381,3293.779,8738.873,2203.601,8738.873,128.053,96.119
2016-08-14T03:00:00Z,82.189,851.962,140.055,6754.381,3293.936,8738.873,2203.601,8738.873,128.059,96.119
2016-08-14T04:00:00Z,82.189,851.962,140.076,6754.389,3294.091,8738.928,2203.601,8738.928,128.095,96.119
2016-08-14T05:00:00Z,82.189,851.962,140.105,6754.683,3294.091,8739.388,2203.601,8739.388,128.095,96.119
2016-08-14T06:00:00Z,82.189,851.962,140.124,6755.386,3294.091,8740.292,2203.601,8740.292,128.137,96.119
2016-08-14T07:00:00Z,82.189,851.962,140.141,6757.949,3294.091,8742.973,2203.601,8742.973,128.137,96.119
2016-08-14T08:00:00Z,82.189,851.962,140.157,6762.109,3294.091,8747.473,2203.601,8747.473,128.167,96.119
2016-08-14T09:00:00Z,82.189,851.963,140.182,6767.637,3294.091,8753.279,2203.601,8753.279,128.189,96.119
2016-08-14T10:00:00Z,82.19,851.964,140.207,6773.67,3294.091,8759.873,2203.601,8759.873,128.207,96.492
2016-08-14T11:00:00Z,82.19,851.964,140.224,6780.456,3294.091,8766.958,2203.601,8766.958,128.234,96.563
2016-08-14T12:00:00Z,82.192,852.938,140.253,6786.381,3294.091,8774.109,2203.601,8774.109,128.257,96.617
2016-08-14T13:00:00Z,82.202,856.082,140.28,6789.4,3294.091,8781.063,2203.601,8781.063,128.285,96.623
2016-08-14T14:00:00Z,82.205,857.163,140.299,6794.195,3294.091,8787.378,2203.601,8787.378,128.308,96.659
2016-08-14T15:00:00Z,82.206,857.164,140.324,6798.881,3294.091,8792.598,2203.601,8792.598,128.339,96.932
2016-08-14T16:00:00Z,82.206,857.165,140.353,6801.952,3294.112,8795.928,2203.601,8795.928,128.347,96.952
2016-08-14T17:00:00Z,82.206,857.166,140.372,6802.861,3294.121,8797.123,2203.601,8797.123,128.399,96.952
2016-08-14T18:00:00Z,82.206,857.166,140.39,6802.861,3294.263,8797.172,2203.601,8797.172,128.399,96.952
2016-08-14T19:00:00Z,82.206,857.166,140.412,6802.861,3294.596,8797.172,2203.601,8797.172,128.45,96.952
2016-08-14T20:00:00Z,82.206,857.166,140.439,6802.861,3294.827,8797.172,2203.601,8797.172,128.471,96.952
2016-08-14T21:00:00Z,82.206,857.167,140.46,6802.861,3295.085,8797.172,2203.601,8797.172,128.485,96.952
2016-08-14T22:00:00Z,82.206,857.167,140.478,6802.861,3295.286,8797.172,2203.601,8797.172,128.519,96.952
2016-08-14T23:00:00Z,82.206,857.167,140.497,6802.861,3295.445,8797.172,2203.601,8797.172,128.519,96.952
2016-08-15T00:00:00Z,82.206,857.167,140.518,6802.861,3295.672,8797.172,2203.601,8797.172,128.566,96.952
2016-08-15T01:00:00Z,82.206,857.167,140.547,6802.861,3295.847,8797.172,2203.601,8797.172,128.566,96.952
2016-08-15T02:00:00Z,82.206,857.168,140.569,6802.861,3296.056,8797.172,2203.601,8797.172,128.612,96.952
2016-08-15T03:00:00Z,82.206,857.168,140.588,6802.861,3296.216,8797.172,2203.601,8797.172,128.612,96.952
2016-08-15T04:00:00Z,82.206,857.168,140.606,6802.887,3296.337,8797.263,2203.601,8797.263,128.644,96.952
2016-08-15T05:00:00Z,82.206,857.168,140.625,6803.042,3296.438,8797.613,2203.601,8797.613,128.657,96.952
2016-08-15T06:00:00Z,82.206,857.168,140.653,6803.648,3296.451,8798.443,2203.601,8798.443,128.673,96.952
2016-08-15T07:00:00Z,82.206,857.168,140.679,6805.841,3296.451,8800.818,2203.601,8800.818,128.702,96.952
2016-08-15T08:00:00Z,82.207,857.169,140.697,6809.164,3296.451,8805.263,2203.601,8805.263,128.714,97.831
2016-08-15T09:00:00Z,82.207,857.169,140.716,6814.396,3296.451,8810.827,2203.601,8810.827,128.75,97.937
2016-08-15T10:00:00Z,82.207,857.169,140.735,6819.75,3296.451,8816.468,2203.601,8816.468,128.75,98.046
2016-08-15T11:00:00Z,82.208,857.171,140.762,6826.165,3296.451,8823.558,2203.601,8823.558,128.796,98.476
2016-08-15T12:00:00Z,82.208,857.171,140.793,6832.825,3296.451,8831.028,2203.601,8831.028,128.796,98.571
2016-08-15T13:00:00Z,82.211,857.173,140.826,6837.171,3296.451,8835.673,2203.601,8835.673,128.85,98.613
2016-08-15T14:00:00Z,82.482,857.173,140.844,6839.816,3296.451,8838.768,2203.601,8838.768,128.85,98.614
2016-08-15T15:00:00Z,82.483,857.174,140.864,6844.551,3296.451,8843.822,2203.601,8843.822,128.9,98.614
2016-08-15T16:00:00Z,82.483,857.176,140.896,6847.445,3296.451,8846.958,2203.601,8846.958,128.9,98.614
2016-08-15T17:00:00Z,82.483,857.177,140.916,6848.25,3296.811,8848.162,2203.601,8848.162,128.943,98.614
