utc_timestamp,DE_KN_residential1_dishwasher,DE_KN_residential1_freezer,DE_KN_residential1_grid_import,DE_KN_residential1_heat_pump,DE_KN_residential1_pv,DE_KN_residential1_washing_machine
2015-06-01T09:00:00Z,0.001,,0.36,0.014,6.82,0.001
2015-06-01T10:00:00Z,0.649,,0.56,0.01,7.481,0
2015-06-01T11:00:00Z,0.004,,0.4,0.01,7.285,0
2015-06-01T12:00:00Z,0,,0.37,0.01,6.244,0
2015-06-01T13:00:00Z,0,,0.345,0.021,3.147,0
2015-06-01T14:00:00Z,0,,0.365,0.01,4.904,0
2015-06-01T15:00:00Z,0,,0.33,0.01,1.525,0
2015-06-01T16:00:00Z,0,,0.36,0.009,0.895,0
2015-06-01T17:00:00Z,0,,0.46,0.131,0.639,0
2015-06-01T18:00:00Z,0,,0.465,0.134,0.166,0
2015-06-01T19:00:00Z,0,,0.555,0.015,0,0
2015-06-01T20:00:00Z,0.001,,0.475,0.181,0,0
2015-06-01T21:00:00Z,0,,0.345,0.42,0,0
2015-06-01T22:00:00Z,0,,0.31,0.01,0,0
2015-06-01T23:00:00Z,0,,0.33,0.02,0,0
2015-06-02T00:00:00Z,0,,0.29,0.009,0,0
2015-06-02T01:00:00Z,0,,0.335,0.01,0,0
2015-06-02T02:00:00Z,0,,0.305,0.02,0,0
2015-06-02T03:00:00Z,0,,0.335,0.13,0.025,0
2015-06-02T04:00:00Z,0,,0.355,0.581,0.359,0
2015-06-02T05:00:00Z,0,,0.38,0.019,0.789,0.001
2015-06-02T06:00:00Z,0,,0.965,0.231,2.336,0
2015-06-02T07:00:00Z,0,,0.725,0.014,5.065,0
2015-06-02T08:00:00Z,0,,0.47,0.015,5.816,0
2015-06-02T09:00:00Z,0,,0.81,0.01,6.651,0
2015-06-02T10:00:00Z,0,,0.93,0.011,7.32,0.073
2015-06-02T11:00:00Z,0,,0.395,0.01,7.277,0.327
2015-06-02T12:00:00Z,0,,0.385,0.02,6.676,0.082
2015-06-02T13:00:00Z,0,,0.37,0.009,6.102,0.003
2015-06-02T14:00:00Z,0,,0.39,0.01,4.828,0.002
2015-06-02T15:00:00Z,0,,0.375,0.02,3.035,0.001
2015-06-02T16:00:00Z,0,,0.325,0.011,1.146,0
2015-06-02T17:00:00Z,0,,0.41,0.01,0.26,0
2015-06-02T18:00:00Z,0,,0.47,0.01,0.065,0
2015-06-02T19:00:00Z,0,,0.62,0.129,0,0
2015-06-02T20:00:00Z,0,,0.895,0.021,0,0
2015-06-02T21:00:00Z,0,,0.44,0.18,0,0
2015-06-02T22:00:00Z,0,,0.325,0.15,0,0
2015-06-02T23:00:00Z,0.001,,0.35,0.01,0,0
2015-06-03T00:00:00Z,0,,0.385,0.02,0,0
2015-06-03T01:00:00Z,0,,0.305,0.009,0,0.001
2015-06-03T02:00:00Z,0,,0.34,0.01,0,0
2015-06-03T03:00:00Z,0,,0.335,0.09,0.015,0
2015-06-03T04:00:00Z,0,,0.345,0.281,0.309,0
2015-06-03T05:00:00Z,0,,0.35,0.105,1.162,0
2015-06-03T06:00:00Z,0,,0.41,0.014,3.226,0
2015-06-03T07:00:00Z,0,,0.615,0.01,5.042,0
2015-06-03T08:00:00Z,0,,0.778,0.01,6.379,0
2015-06-03T09:00:00Z,0.001,,1.785,0.279,6.821,0
2015-06-03T10:00:00Z,0.649,,0.852,0.01,7.48,0
2015-06-03T11:00:00Z,0.004,,0.451,0.022,7.285,0
2015-06-03T12:00:00Z,0,,0.424,0.009,6.244,0
2015-06-03T13:00:00Z,0,,0.415,0.299,3.147,0
2015-06-03T14:00:00Z,0,,0.375,0.01,4.904,0
2015-06-03T15:00:00Z,0,,0.386,0.012,1.526,0
2015-06-03T16:00:00Z,0,,0.609,0.459,0.894,0
2015-06-03T17:00:00Z,0,,0.596,0.39,0.639,0
2015-06-03T18:00:00Z,0,,0.5,0.75,0.166,0
2015-06-03T19:00:00Z,0,,0.605,0.571,0,0
2015-06-03T20:00:00Z,0,,0.494,0.829,0,0
2015-06-03T21:00:00Z,0,,0.366,0.549,0,0.001
2015-06-03T22:00:00Z,0,,0.379,0.622,0,0
2015-06-03T23:00:00Z,0,,0.315,0.009,0,0
2015-06-04T00:00:00Z,0,,0.346,0.02,0,0
2015-06-04T01:00:00Z,0,,0.33,0.01,0,0
2015-06-04T02:00:00Z,0,,0.329,0.019,0,0
2015-06-04T03:00:00Z,0,,0.381,0.461,0.025,0
2015-06-04T04:00:00Z,0,,0.42,1.65,0.36,0
2015-06-04T05:00:00Z,0,,0.449,0.959,0.789,0
2015-06-04T06:00:00Z,0,,0.416,0.02,2.336,0
2015-06-04T07:00:00Z,0.001,,0.865,0.016,5.064,0
2015-06-04T08:00:00Z,0,,0.95,0.214,5.816,0
2015-06-04T09:00:00Z,0,,1.025,0.02,6.651,0
2015-06-04T10:00:00Z,0,,0.7,0.01,7.32,0.073
2015-06-04T11:00:00Z,0,,0.485,0.011,7.278,0.327
2015-06-04T12:00:00Z,0,,0.424,0.01,6.675,0.082
2015-06-04T13:00:00Z,0,,0.405,0.02,6.102,0.004
2015-06-04T14:00:00Z,0,,0.416,0.01,4.828,0.002
2015-06-04T15:00:00Z,0,,0.385,0.009,3.035,0
2015-06-04T16:00:00Z,0,,0.37,0.01,1.147,0.001
2015-06-04T17:00:00Z,0,,0.42,0.022,0.259,0
2015-06-04T18:00:00Z,0,,0.404,0.359,0.065,0
2015-06-04T19:00:00Z,0,,0.466,0.35,0,0
2015-06-04T20:00:00Z,0,,0.89,0.359,0,0
2015-06-04T21:00:00Z,0,,0.474,0.381,0,0
2015-06-04T22:00:00Z,0,,0.341,0.32,0,0
2015-06-04T23:00:00Z,0,,0.329,0.02,0,0
2015-06-05T00:00:00Z,0,,0.33,0.009,0,0
2015-06-05T01:00:00Z,0,,0.326,0.01,0,0
2015-06-05T02:00:00Z,0,,0.329,0.022,0,0
2015-06-05T03:00:00Z,0,,0.345,0.129,0.015,0
2015-06-05T04:00:00Z,0,,0.381,0.97,0.309,0
2015-06-05T05:00:00Z,0,,0.414,0.02,1.162,0
2015-06-05T06:00:00Z,0,,0.446,0.01,3.226,0
2015-06-05T07:00:00Z,0,,1.914,0.009,5.042,0
2015-06-05T08:00:00Z,0,,0.99,0.02,6.485,0
2015-06-05T09:00:00Z,0.001,,1.06,0.012,6.651,0
2015-06-05T10:00:00Z,0.649,,0.69,0.009,7.32,0
2015-06-05T11:00:00Z,0.004,,0.471,0.01,7.277,0.001
2015-06-05T12:00:00Z,0,,0.435,0.02,6.676,0
2015-06-05T13:00:00Z,0,,0.394,0.009,6.102,0
2015-06-05T14:00:00Z,0,,0.406,0.01,4.828,0
2015-06-05T15:00:00Z,0,,0.355,0.016,3.035,0
2015-06-05T16:00:00Z,0,,0.384,0.015,1.146,0
2015-06-05T17:00:00Z,0,,0.475,0.01,0.26,0
2015-06-05T18:00:00Z,0.001,,0.435,0.01,0.064,0
2015-06-05T19:00:00Z,0,,0.531,0.359,0,0
2015-06-05T20:00:00Z,0,,0.499,0.321,0,0
2015-06-05T21:00:00Z,0,,0.375,0.33,0,0
2015-06-05T22:00:00Z,0,,0.33,0.31,0,0
2015-06-05T23:00:00Z,0,,0.341,0.01,0,0
2015-06-06T00:00:00Z,0,,0.334,0.02,0,0
2015-06-06T01:00:00Z,0,,0.32,0.009,0,0
2015-06-06T02:00:00Z,0,,0.351,0.015,0,0
